Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Mercedes-Benz;M-Class;1998;500000;https://auto.drom.ru/fryazino/mercedes-benz/m-class/668545797.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Фрязино;бензин, 3.2 л;218 л.с., налог;АКПП;4WD;447 000 км;левый;1 поколение;черный;;ML 320 AT 4MATIC;;;
Mercedes-Benz;E-Class;1998;520000;https://auto.drom.ru/maloyaroslavets/mercedes-benz/e-class/54061751.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Малоярославце;бензин, 2.8 л;204 л.с., налог;АКПП;задний;350 000 км;левый;2 поколение;синий;седан;E 280 АТ Elegance;;;
Mercedes-Benz;S-Class;1998;600000;https://auto.drom.ru/tarusa/mercedes-benz/s-class/53776822.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Тарусе;бензин, 3.2 л;231 л.с., налог;автомат;задний;407 000 км;левый;3 поколение;серебристый;седан;;;;
Mercedes-Benz;E-Class;1998;180000;https://auto.drom.ru/moscow/mercedes-benz/e-class/254132261.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 2.0 л;136 л.с., налог;механика;задний;180 000 км;левый;2 поколение;зеленый;седан;E 200 MТ Avantgarde;;;
Mercedes-Benz;C-Class;1998;519000;https://auto.drom.ru/saratov/mercedes-benz/c-class/445808768.html;;;;;Саратове;бензин, 2.0 л;136 л.с., налог;механика;задний;;левый;1 поколение, рестайлинг;;седан;;;;
Mercedes-Benz;C-Class;1998;387000;https://auto.drom.ru/tula/mercedes-benz/c-class/255237961.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Туле;бензин, 2.4 л;170 л.с., налог;АКПП;задний;300 000 км;левый;1 поколение, рестайлинг;синий;седан;C240 АT Sport;;;
Mercedes-Benz;S-Class;1998;3000000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53755706.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.2 л;231 л.с., налог;автомат;задний;99 000 км;левый;3 поколение;черный;седан;;;;
Mercedes-Benz;CLK-Class;1998;230000;https://auto.drom.ru/luidinovo/mercedes-benz/clk-class/54010134.html;Цвет не совпадает с ПТС;17 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Людинове;бензин, 2.3 л;193 л.с., налог;АКПП;задний;241 230 км;левый;1 поколение;черный;купе;CLK 230 Kompressor AT Elegance;;;
Mercedes-Benz;S-Class;1998;3000000;https://auto.drom.ru/orel/mercedes-benz/s-class/38909169.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Орле;бензин, 6.0 л;394 л.с., налог;АКПП;задний;150 000 км;левый;3 поколение;черный;седан;S600 L;;;
Mercedes-Benz;M-Class;1998;649000;https://auto.drom.ru/suzemka/mercedes-benz/m-class/896277312.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Суземке;бензин, 3.2 л;218 л.с., налог;АКПП;4WD;360 000 км;левый;1 поколение;зеленый;;ML 320 AT 4MATIC;;;
Mercedes-Benz;C-Class;1998;350000;https://auto.drom.ru/moscow/mercedes-benz/c-class/430020528.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;122 л.с., налог;механика;задний;376 000 км;левый;1 поколение, рестайлинг;серебристый;седан;;требуется ремонт или не на ходу;;
Mercedes-Benz;E-Class;1998;335000;https://auto.drom.ru/cheboksary/mercedes-benz/e-class/53293230.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;бензин, 2.3 л;150 л.с., налог;АКПП;задний;451 458 км;левый;2 поколение;серый;седан;E 230 АТ Elegance;;;
Mercedes-Benz;E-Class;1998;150000;https://auto.drom.ru/spb/mercedes-benz/e-class/53693823.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.4 л;170 л.с., налог;АКПП;задний;300 000 км;левый;2 поколение;серебристый;универсал;;требуется ремонт или не на ходу;;
Mercedes-Benz;E-Class;1998;310000;https://auto.drom.ru/cheboksary/mercedes-benz/e-class/438841023.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;бензин, 2.4 л;170 л.с., налог;механика;задний;400 000 км;левый;2 поколение;черный;седан;E 240 MТ Elegance;;;
Mercedes-Benz;E-Class;1998;225000;https://auto.drom.ru/moscow/mercedes-benz/e-class/673147263.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;186 л.с., налог;механика;задний;468 605 км;левый;2 поколение;черный;седан;E 200 Kompressor MТ Elegance;;;
Mercedes-Benz;M-Class;1998;799999;https://auto.drom.ru/cherepovets/mercedes-benz/m-class/229567929.html;Характеристики совпадают с ПТС;16 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Череповце;бензин, 3.2 л;218 л.с., налог;АКПП;4WD;297 000 км;левый;1 поколение;черный;;ML 320 AT 4MATIC;;;
Mercedes-Benz;A-Class;1998;434328;https://auto.drom.ru/minsk/mercedes-benz/a-class/53668338.html;;;;;Минске;бензин, 1.4 л;82 л.с., налог;механика;передний;150 000 км;левый;1 поколение;серый;хэтчбек 5 дв.;;;;
Mercedes-Benz;E-Class;1998;265000;https://auto.drom.ru/shchelkovo/mercedes-benz/e-class/52827297.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Щёлкове;бензин, 2.0 л;136 л.с., налог;механика;задний;320 000 км;левый;2 поколение;белый;седан;E 200 MT;;;
Mercedes-Benz;A-Class;1998;174000;https://auto.drom.ru/moscow/mercedes-benz/a-class/511110765.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;102 л.с., налог;механика;передний;360 000 км;левый;1 поколение;серебристый;хэтчбек 5 дв.;;требуется ремонт или не на ходу;;
Mercedes-Benz;E-Class;1998;500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/635204697.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.4 л;170 л.с., налог;АКПП;задний;400 000 км;левый;2 поколение;черный;седан;;;;
Mercedes-Benz;SLK-Class;1998;700000;https://auto.drom.ru/cherepovets/mercedes-benz/slk-class/52720628.html;Характеристики совпадают с ПТС;13 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Череповце;бензин, 2.0 л;136 л.с., налог;АКПП;задний;130 000 км;левый;1 поколение;белый;;;;;
Mercedes-Benz;S-Class;1998;900000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53176461.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.2 л;224 л.с., налог;автомат;задний;194 654 км;левый;3 поколение;черный;седан;;;;
Mercedes-Benz;S-Class;1998;1200000;https://auto.drom.ru/podolsk/mercedes-benz/s-class/53548855.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Подольске;бензин, 3.2 л;231 л.с., налог;автомат;задний;394 000 км;левый;3 поколение;серый;седан;;;;
Mercedes-Benz;CL-Class;1998;3500000;https://auto.drom.ru/spb/mercedes-benz/cl-class/53562389.html;Модель не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 6.0 л;394 л.с., налог;АКПП;задний;126 000 км;левый;1 поколение;белый;;CL 600 AT;;;
Mercedes-Benz;E-Class;1998;395000;https://auto.drom.ru/moscow/mercedes-benz/e-class/512527211.html;Объем двигателя, мощность двигателя не совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;192 л.с., налог;механика;задний;351 000 км;левый;2 поколение;синий;седан;E 200 Kompressor MТ Classic;;;
Mercedes-Benz;E-Class;1998;400000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53645429.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.2 л;224 л.с., налог;АКПП;4WD;522 000 км;левый;2 поколение;серебристый;седан;E 320 4MATIC АТ Avantgarde;;;
Mercedes-Benz;V-Class;1998;570000;https://auto.drom.ru/moscow/mercedes-benz/v-class/53539600.html;;;;;Москве;бензин, 2.8 л;174 л.с., налог;АКПП;передний;300 000 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;C-Class;1998;298000;https://auto.drom.ru/vologda/mercedes-benz/c-class/575510152.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Вологде;бензин, 1.8 л;122 л.с., налог;механика;задний;;левый;1 поколение, рестайлинг;;универсал;;;;
Mercedes-Benz;Vito;1998;500000;https://auto.drom.ru/spb/mercedes-benz/vito/53511290.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;129 л.с., налог;механика;передний;470 000 км;левый;1 поколение;синий;;;;;
Mercedes-Benz;CLK-Class;1998;380000;https://auto.drom.ru/voronezh/mercedes-benz/clk-class/52633429.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 2.3 л;193 л.с., налог;АКПП;задний;250 000 км;левый;1 поколение;серебристый;купе;CLK 230 Kompressor AT Sport;требуется ремонт или не на ходу;;
Mercedes-Benz;M-Class;1998;590000;https://auto.drom.ru/tambov/mercedes-benz/m-class/54150637.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Тамбове;бензин, 3.2 л;218 л.с., налог;АКПП;4WD;395 000 км;левый;1 поколение;синий;;ML 320 AT 4MATIC;;;
Mercedes-Benz;M-Class;1998;480000;https://auto.drom.ru/moscow/mercedes-benz/m-class/53864111.html;;;;;Москве;бензин, 3.2 л;218 л.с., налог;АКПП;4WD;330 000 км;левый;1 поколение;бордовый;;;;;
Mercedes-Benz;CLK-Class;1999;700000;https://auto.drom.ru/moscow/mercedes-benz/clk-class/53483629.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.3 л;193 л.с., налог;АКПП;задний;410 000 км;левый;1 поколение;синий;купе;CLK 230 Kompressor AT Elegance;;;
Mercedes-Benz;E-Class;1999;720000;https://auto.drom.ru/krasnogorsk/mercedes-benz/e-class/53460508.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Красногорске;бензин, 2.4 л;170 л.с., налог;АКПП;задний;362 000 км;левый;2 поколение, рестайлинг;серый;седан;;;;
Mercedes-Benz;Vito;1999;760000;https://auto.drom.ru/murom/mercedes-benz/vito/53820487.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Муроме;бензин, 2.8 л;174 л.с., налог;АКПП;передний;256 000 км;левый;1 поколение;серый;;280 AT;;;
Mercedes-Benz;CLK-Class;1999;350000;https://auto.drom.ru/orel/mercedes-benz/clk-class/53817757.html;Характеристики совпадают с ПТС;13 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Орле;бензин, 2.3 л;193 л.с., налог;механика;задний;420 000 км;левый;1 поколение;синий;купе;CLK 230 Kompressor MT Sport;;;
Mercedes-Benz;M-Class;1999;480000;https://auto.drom.ru/moscow/mercedes-benz/m-class/596182506.html;;;;;Москве;бензин, 4.3 л, ГБО;272 л.с., налог;АКПП;4WD;350 000 км;левый;1 поколение;белый;;ML 430 AT 4MATIC;документы с проблемами или отсутствуют;;
Mercedes-Benz;G-Class;1999;1750000;https://auto.drom.ru/obninsk/mercedes-benz/g-class/52100671.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Обнинске;бензин, 3.2 л;215 л.с., налог;АКПП;4WD;303 000 км;левый;2 поколение, 2 рестайлинг;зеленый;джип/suv 5 дв.;G 320;;;
Mercedes-Benz;M-Class;1999;240000;https://auto.drom.ru/dimitrovgrad/mercedes-benz/m-class/474604189.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Есть ограничения;Димитровграде;бензин, 3.2 л;215 л.с., налог;АКПП;4WD;270 000 км;левый;1 поколение;белый;;ML 320 AT;требуется ремонт или не на ходу;;
Mercedes-Benz;S-Class;1999;920000;https://auto.drom.ru/novomoskovsk/mercedes-benz/s-class/54063629.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Новомосковске;бензин, 3.2 л;224 л.с., налог;АКПП;задний;169 000 км;левый;4 поколение;серебристый;седан;S 320 AT;;;
Mercedes-Benz;M-Class;1999;695000;https://auto.drom.ru/moscow/mercedes-benz/m-class/905211194.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.3 л;272 л.с., налог;АКПП;4WD;239 658 км;левый;1 поколение;серый;;ML 430 AT 4MATIC;;;
Mercedes-Benz;M-Class;1999;600000;https://auto.drom.ru/taldom/mercedes-benz/m-class/429579907.html;Мощность двигателя не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Талдоме;бензин, 3.2 л;218 л.с., налог;АКПП;4WD;437 550 км;левый;1 поколение;синий;;;;;
Mercedes-Benz;A-Class;1999;265000;https://auto.drom.ru/podolsk/mercedes-benz/a-class/716442335.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Подольске;бензин, 1.6 л;102 л.с., налог;механика;передний;350 000 км;левый;1 поколение;синий;хэтчбек 5 дв.;;;;
Mercedes-Benz;E-Class;1999;629000;https://auto.drom.ru/cheboksary/mercedes-benz/e-class/240201691.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;бензин, 2.4 л;170 л.с., налог;АКПП;задний;263 100 км;левый;2 поколение;черный;седан;E 240 АТ Elegance;;;
Mercedes-Benz;S-Class;1999;600000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/s-class/467225826.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 3.2 л;224 л.с., налог;АКПП;задний;270 000 км;левый;4 поколение;черный;седан;S320 L;требуется ремонт или не на ходу;;
Mercedes-Benz;E-Class;1999;565000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53217198.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.8 л;204 л.с., налог;АКПП;задний;284 000 км;левый;2 поколение;синий;седан;E 280 АТ Avantgarde;;;
Mercedes-Benz;S-Class;1999;590000;https://auto.drom.ru/togliatti/mercedes-benz/s-class/230940586.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Тольятти;бензин, 3.2 л;224 л.с., налог;АКПП;задний;350 000 км;левый;4 поколение;зеленый;седан;S 320 AT;;;
Mercedes-Benz;A-Class;1999;390000;https://auto.drom.ru/sergiev-posad/mercedes-benz/a-class/299290848.html;Цвет не совпадает с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Сергиевом Посаде;бензин, 1.4 л;82 л.с., налог;механика;передний;180 000 км;левый;1 поколение;серый;хэтчбек 5 дв.;A 140 MT Avantgarde;;;
Mercedes-Benz;M-Class;1999;550000;https://auto.drom.ru/moscow/mercedes-benz/m-class/764601567.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.2 л;218 л.с., налог;АКПП;4WD;335 000 км;левый;1 поколение;серый;;;;;
Mercedes-Benz;S-Class;1999;385000;https://auto.drom.ru/moscow/mercedes-benz/s-class/553271777.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.0 л;306 л.с., налог;АКПП;задний;277 777 км;левый;4 поколение;серебристый;седан;S 500 AT;;;
Mercedes-Benz;E-Class;1999;449999;https://auto.drom.ru/kazan/mercedes-benz/e-class/499419049.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 2.1 л;143 л.с., налог;АКПП;задний;100 000 км;левый;2 поколение, рестайлинг;серебристый;седан;E 220 CDI AT Classic;;;
Mercedes-Benz;S-Class;1999;340000;https://auto.drom.ru/pechersk/mercedes-benz/s-class/177502782.html;Характеристики совпадают с ПТС;13 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Печерске;бензин, 5.0 л;306 л.с., налог;АКПП;задний;190 000 км;левый;4 поколение;серый;седан;S500 L;;;
Mercedes-Benz;CLK-Class;1999;670000;https://auto.drom.ru/moscow/mercedes-benz/clk-class/512609885.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;136 л.с., налог;АКПП;задний;231 000 км;левый;1 поколение;черный;купе;CLK 200 AT Sport;;;
Mercedes-Benz;E-Class;1999;500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53659717.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.4 л;170 л.с., налог;АКПП;задний;263 164 км;левый;2 поколение, рестайлинг;черный;седан;;;;
Mercedes-Benz;C-Class;1999;589000;https://auto.drom.ru/moscow/mercedes-benz/c-class/53238827.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л, ГБО;122 л.с., налог;АКПП;задний;292 000 км;левый;1 поколение, рестайлинг;белый;седан;C180 AT Classic;;;
Mercedes-Benz;S-Class;1999;1100000;https://auto.drom.ru/zvenigorod/mercedes-benz/s-class/52788159.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Звенигороде;бензин, 3.2 л;231 л.с., налог;АКПП;задний;235 000 км;левый;3 поколение, рестайлинг;серебристый;седан;S 320 AT;документы с проблемами, нету никаких проблем с документами. Машина по документам 1999г. поэтому показывает ошибку;;
Mercedes-Benz;C-Class;1999;430000;https://auto.drom.ru/orehovo-zuevo/mercedes-benz/c-class/399971627.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Орехово-Зуево;бензин, 2.4 л;170 л.с., налог;АКПП;задний;35 031 км;левый;1 поколение, рестайлинг;белый;седан;C240 АT Classic;;;
Mercedes-Benz;S-Class;1999;750000;https://auto.drom.ru/kazan/mercedes-benz/s-class/53196351.html;Год не совпадает с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 5.0 л, ГБО;306 л.с., налог;АКПП;задний;370 000 км;левый;4 поколение;синий;седан;;;;
Mercedes-Benz;E-Class;1999;455000;https://auto.drom.ru/voronezh/mercedes-benz/e-class/644158262.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;дизель, 2.1 л;143 л.с., налог;АКПП;задний;370 000 км;левый;2 поколение, рестайлинг;черный;седан;E 220 CDI АТ Elegance;;;
Mercedes-Benz;M-Class;1999;600000;https://auto.drom.ru/kazan/mercedes-benz/m-class/900747261.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.3 л;150 л.с., налог;механика;4WD;363 500 км;левый;1 поколение;синий;;ML 230 MT 4MATIC;;;
