Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;VIN;
Mercedes-Benz;GLS-Class;2018;6099000;https://auto.drom.ru/kazan/mercedes-benz/gls-class/53035515.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;249 л.с., налог;автомат;4WD;;черный;83 744 км;;;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572179.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;166 444 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572180.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;238 102 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572167.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;199 502 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572168.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;225 988 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572169.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;243 899 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572170.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;241 620 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572171.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;220 776 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572172.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;225 304 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572173.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;228 822 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572174.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;232 440 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;3000000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572175.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;250 520 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2650000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572176.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;174 887 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52572177.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;220 147 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52132728.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;212 074 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2550000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52132744.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;220 409 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52132745.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;222 541 км;левый;5 поколение;;;;
Mercedes-Benz;C-Class;2018;2190000;https://auto.drom.ru/smolensk/mercedes-benz/c-class/54054887.html;Мощность двигателя не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;дизель, 2.1 л;136 л.с., налог;АКПП;задний;универсал;черный;102 000 км, без пробега по РФ;левый;4 поколение;C 200 d AT;;;
Mercedes-Benz;CLS-Class;2018;5900000;https://auto.drom.ru/spb/mercedes-benz/cls-class/320240351.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.9 л;340 л.с., налог;АКПП;4WD;седан;черный;70 347 км;левый;3 поколение;CLS 400 d 4MATIC Sport;;;
Mercedes-Benz;GLA-Class;2018;2545000;https://auto.drom.ru/moscow/mercedes-benz/gla-class/284820057.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;150 л.с., налог;робот;передний;;черный;95 000 км;левый;1 поколение, рестайлинг;GLA 200 Особая серия;;;
Mercedes-Benz;GLC;2018;3350000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/225397147.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;204 л.с., налог;АКПП;4WD;;синий;109 271 км;левый;1 поколение;;;;
Mercedes-Benz;C-Class;2018;4690000;https://auto.drom.ru/spb/mercedes-benz/c-class/277933288.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;390 л.с., налог;АКПП;4WD;седан;красный;63 000 км;левый;4 поколение, рестайлинг;AMG C 43 4MATIC;;;
Mercedes-Benz;GLC;2018;3898000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53007678.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;204 л.с., налог;АКПП;4WD;;серый;89 000 км;левый;1 поколение;;;;
Mercedes-Benz;GLC;2018;3798000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/52117698.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;;синий;69 253 км;левый;1 поколение;;;;
Mercedes-Benz;E-Class;2018;4999000;https://auto.drom.ru/moscow/mercedes-benz/e-class/143681149.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;купе;синий;48 732 км;левый;5 поколение;;;;
Mercedes-Benz;S-Class;2018;7600000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53450876.html;;;;;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;седан;белый;27 960 км;левый;6 поколение;;;;
Mercedes-Benz;C-Class;2018;2650000;https://auto.drom.ru/spb/mercedes-benz/c-class/53450549.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;194 л.с., налог;автомат;4WD;универсал;серый;120 000 км;левый;;;;;
Mercedes-Benz;E-Class;2018;7400000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53450440.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.0 л;612 л.с., налог;робот;4WD;седан;серый;99 999 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52569956.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;219 409 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2310000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52123883.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;213 928 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;3000000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52123889.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;176 612 км;левый;5 поколение;;;;
Mercedes-Benz;V-Class;2018;3490000;https://auto.drom.ru/domodedovo/mercedes-benz/v-class/51331588.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Есть ограничения;Домодедово;дизель, 2.1 л;136 л.с., налог;АКПП;задний;;белый;270 000 км;левый;3 поколение;200 d AT Avantgarde Длинный;;;
Mercedes-Benz;GLA-Class;2018;2123935;https://auto.drom.ru/minsk/mercedes-benz/gla-class/54096764.html;;;;;Минске;бензин, 1.6 л;150 л.с., налог;робот;передний;;серый;128 000 км;левый;1 поколение, рестайлинг;GLA 200 Особая серия;;;
Mercedes-Benz;S-Class;2018;5340000;https://auto.drom.ru/moscow/mercedes-benz/s-class/845892822.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;седан;черный;224 400 км;левый;6 поколение, рестайлинг;S 350 d 4MATIC L;;;
Mercedes-Benz;C-Class;2018;2841240;https://auto.drom.ru/spb/mercedes-benz/c-class/629912731.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;150 л.с., налог;АКПП;задний;седан;белый;94 836 км;левый;4 поколение;;;;
Mercedes-Benz;GLC Coupe;2018;4141853;https://auto.drom.ru/minsk/mercedes-benz/glc_coupe/52550991.html;;;;;Минске;дизель, 2.1 л;204 л.с., налог;АКПП;4WD;;;103 000 км;левый;1 поколение;;;;
Mercedes-Benz;V-Class;2018;5890000;https://auto.drom.ru/moscow/mercedes-benz/v-class/53810008.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;;черный;102 256 км;левый;3 поколение;;;;
Mercedes-Benz;GLS-Class;2018;6204000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/489824519.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;черный;87 344 км;левый;1 поколение;350 d 4MATIC Особая серия;;;
Mercedes-Benz;A-Class;2018;2465000;https://auto.drom.ru/moscow/mercedes-benz/a-class/54090051.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;хэтчбек 5 дв.;красный;47 800 км;левый;4 поколение;;;;
Mercedes-Benz;GLE;2018;6280000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/674215734.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;;синий;76 502 км;левый;1 поколение;;;;
Mercedes-Benz;GLE;2018;4850000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53811347.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;черный;88 165 км;левый;1 поколение;;;;
Mercedes-Benz;GLC;2018;3100000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53432667.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;170 л.с., налог;АКПП;4WD;;черный;161 732 км;левый;1 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53424686.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;222 432 км;левый;5 поколение;;;;
Mercedes-Benz;V-Class;2018;5050000;https://auto.drom.ru/kazan/mercedes-benz/v-class/51789051.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;;черный;102 000 км;левый;3 поколение;;;;
Mercedes-Benz;GLS-Class;2018;5659000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/570589069.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;;синий;97 810 км;левый;1 поколение;400 4MATIC Особая серия;;;
Mercedes-Benz;GLA-Class;2018;2401680;https://auto.drom.ru/kazan/mercedes-benz/gla-class/110047604.html;Цвет не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин;;автомат;;;бежевый;75 124 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;GLA-Class;2018;2749000;https://auto.drom.ru/spb/mercedes-benz/gla-class/788056047.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;150 л.с., налог;робот;передний;;красный;35 000 км;левый;1 поколение, рестайлинг;GLA 200 Особая серия;;;
Mercedes-Benz;GLC;2018;3310000;https://auto.drom.ru/spb/mercedes-benz/glc-class/640780816.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;79 330 км;левый;1 поколение;;;;
Mercedes-Benz;B-Class;2018;2357000;https://auto.drom.ru/moscow/mercedes-benz/b-class/849247909.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;автомат;передний;;серебристый;93 003 км;левый;3 поколение;;;;
Mercedes-Benz;C-Class;2018;7900000;https://auto.drom.ru/spb/mercedes-benz/c-class/913070558.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 4.0 л;476 л.с., налог;робот;4WD;открытый;серый;42 000 км;левый;4 поколение, рестайлинг;AMG C 63 4MATIC;;;
Mercedes-Benz;V-Class;2018;4670000;https://auto.drom.ru/moscow/mercedes-benz/v-class/54087830.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;163 л.с., налог;АКПП;4WD;;черный;151 174 км;левый;3 поколение;;;;
Mercedes-Benz;E-Class;2018;3300000;https://auto.drom.ru/moscow/mercedes-benz/e-class/54085229.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;седан;черный;280 000 км;левый;5 поколение;E 220 d 4MATIC Sport;;;
Mercedes-Benz;E-Class;2018;8099000;https://auto.drom.ru/spb/mercedes-benz/e-class/53800153.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 4.0 л;612 л.с., налог;робот;4WD;седан;черный;60 000 км;левый;5 поколение;;;;
Mercedes-Benz;GLC;2018;3649000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53416680.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;170 л.с., налог;АКПП;4WD;;белый;69 540 км;левый;1 поколение;;;;
Mercedes-Benz;GLC;2018;3449000;https://auto.drom.ru/kazan/mercedes-benz/glc-class/50502205.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;;белый;46 746 км;левый;1 поколение;;;;
Mercedes-Benz;A-Class;2018;2400000;https://auto.drom.ru/moscow/mercedes-benz/a-class/612331256.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;хэтчбек 5 дв.;красный;66 888 км;левый;4 поколение;;;;
Mercedes-Benz;E-Class;2018;3550000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53390541.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;105 797 км;левый;5 поколение;;;;
Mercedes-Benz;GLC;2018;3460000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/471721376.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;170 л.с., налог;АКПП;4WD;;синий;98 000 км;левый;1 поколение;;;;
Mercedes-Benz;GLE;2018;7950000;https://auto.drom.ru/spb/mercedes-benz/gle-class/265979877.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л, гибрид;367 л.с., налог;АКПП;4WD;;черный;77 642 км;левый;2 поколение;GLE 450 4MATIC Sport Plus;;;
Mercedes-Benz;GLE;2018;4499000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/54068593.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;синий;120 914 км;левый;1 поколение;;;;
Mercedes-Benz;GLS-Class;2018;4590000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/53406982.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;синий;194 394 км;левый;1 поколение;350 d 4MATIC Особая серия;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53406851.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;208 839 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53406853.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;231 016 км;левый;5 поколение;;;;
Mercedes-Benz;GLC;2018;3250000;https://auto.drom.ru/voronezh/mercedes-benz/glc-class/53400576.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;;белый;68 670 км;левый;1 поколение;GLC 250 4MATIC "Особая серия";;;
Mercedes-Benz;GLC;2018;2990000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/52963801.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;204 л.с., налог;АКПП;4WD;;черный;101 760 км;левый;1 поколение;;;;
Mercedes-Benz;GLC;2018;3310000;https://auto.drom.ru/cheboksary/mercedes-benz/glc-class/52526722.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;бензин, 2.0 л, гибрид;211 л.с., налог;АКПП;4WD;;серый;97 304 км;левый;1 поколение;;;;
Mercedes-Benz;E-Class;2018;3800000;https://auto.drom.ru/novogrudok/mercedes-benz/e-class/52258061.html;;;;;Новогрудке;дизель, 2.9 л;340 л.с., налог;АКПП;4WD;универсал;черный;250 000 км;левый;5 поколение;E 400 d 4MATIC All-Terrain Luxury;;;
Mercedes-Benz;GLE;2018;4699000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/489757266.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;;коричневый;90 912 км;левый;1 поколение;;;;
Mercedes-Benz;GLC;2018;3499000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/507477723.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;204 л.с., налог;АКПП;4WD;;серебристый;109 000 км;левый;1 поколение;;;;
Mercedes-Benz;CLA-Class;2018;2350000;https://auto.drom.ru/spb/mercedes-benz/cla-class/948959400.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;211 л.с., налог;робот;4WD;седан;черный;78 300 км;левый;1 поколение, рестайлинг;CLA 250 4MATIC DCT;;;
Mercedes-Benz;GLA-Class;2018;2639000;https://auto.drom.ru/spb/mercedes-benz/gla-class/757188891.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;156 л.с., налог;робот;передний;;черный;92 000 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;GLE Coupe;2018;6299000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/635015521.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;390 л.с., налог;АКПП;4WD;;черный;147 736 км;левый;1 поколение;;;;
Mercedes-Benz;A-Class;2018;2780000;https://auto.drom.ru/moscow/mercedes-benz/a-class/359336236.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;хэтчбек 5 дв.;серый;67 250 км;левый;4 поколение;A 200 DCT Sport;;;
Mercedes-Benz;V-Class;2018;5090000;https://auto.drom.ru/moscow/mercedes-benz/v-class/463868055.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;;черный;180 000 км;левый;3 поколение;;;;
Mercedes-Benz;V-Class;2018;5536322;https://auto.drom.ru/minsk/mercedes-benz/v-class/53773649.html;;;;;Минске;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;;черный;115 000 км;левый;3 поколение;;;;
