Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;
BMW;X6;2010;2400000;https://auto.drom.ru/spb/bmw/x6/53235726.html;Мощность двигателя не совпадает с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 4.4 л;555 л.с., налог;АКПП;4WD;;черный;128 000 км;левый;1 поколение;M;;
BMW;X3;2010;1500000;https://auto.drom.ru/kostroma/bmw/x3/467640135.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Костроме;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;черный;150 000 км;левый;1 поколение, рестайлинг;xDrive 20d AT;;
BMW;3-Series;2010;2000000;https://auto.drom.ru/kazan/bmw/3-series/53628778.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 2.0 л;177 л.с., налог;АКПП;задний;универсал;белый;214 000 км;левый;5 поколение, рестайлинг;320d AT;;
BMW;5-Series;2010;1900000;https://auto.drom.ru/moscow/bmw/5-series/871045873.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;204 л.с., налог;АКПП;задний;седан;черный;145 000 км;левый;6 поколение;523i АT Базовая;;
BMW;X1;2010;1380000;https://auto.drom.ru/chehov/bmw/x1/648886827.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Чехове;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;белый;120 000 км;левый;1 поколение;;;
BMW;X3;2010;949000;https://auto.drom.ru/moscow/bmw/x3/53949212.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;черный;219 880 км;левый;1 поколение, рестайлинг;;;
BMW;X5;2010;1850000;https://auto.drom.ru/moscow/bmw/x5/562903332.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;черный;194 410 км;левый;2 поколение, рестайлинг;;;
BMW;3-Series;2010;900000;https://auto.drom.ru/donetsk/bmw/3-series/786515253.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Донецке;дизель, 2.0 л;177 л.с., налог;АКПП;задний;седан;серебристый;240 000 км;левый;5 поколение, рестайлинг;320d AT;;
BMW;X6;2010;2300000;https://auto.drom.ru/moscow/bmw/x6/53132925.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;серый;260 000 км;левый;1 поколение;xDrive 35i AT;;
BMW;5-Series;2010;2100000;https://auto.drom.ru/moscow/bmw/5-series/53524555.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;204 л.с., налог;АКПП;задний;седан;коричневый;229 000 км;левый;6 поколение;523i АT Базовая;;
BMW;X6;2010;2000000;https://auto.drom.ru/spb/bmw/x6/53089642.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 4.4 л;407 л.с., налог;АКПП;4WD;;черный;60 000 км;левый;1 поколение;xDrive 50i AT;;
BMW;X6;2010;1999000;https://auto.drom.ru/spb/bmw/x6/53085172.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;245 л.с., налог;АКПП;4WD;;серый;217 000 км;левый;1 поколение;;;
BMW;5-Series;2011;1630000;https://auto.drom.ru/engels/bmw/5-series/52187623.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Энгельсе;бензин, 3.0 л;258 л.с., налог;АКПП;задний;седан;черный;168 346 км;левый;6 поколение;;;
BMW;5-Series;2011;1930000;https://auto.drom.ru/moscow/bmw/5-series/54142786.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;серый;157 500 км;левый;6 поколение;520i AT Business;;
BMW;X5;2011;1999999;https://auto.drom.ru/lipetsk/bmw/x5/564879504.html;Год не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Липецке;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;коричневый;203 000 км;левый;2 поколение, рестайлинг;xDrive 35i AT Luxury;;
BMW;5-Series;2011;1950000;https://auto.drom.ru/zhukovskiy/bmw/5-series/632444964.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Жуковском;дизель, 3.0 л;258 л.с., налог;АКПП;4WD;седан;белый;198 000 км;левый;6 поколение;530d AT xDrive Business;;
BMW;7-Series;2011;2005301;https://auto.drom.ru/minsk/bmw/7-series/52819226.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;дизель, 3.0 л;245 л.с., налог;АКПП;задний;;черный;176 800 км;левый;5 поколение;;;
BMW;X5;2011;2100000;https://auto.drom.ru/spb/bmw/x5/296427012.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;черный;183 550 км;левый;2 поколение, рестайлинг;xDrive 35i AT;;
BMW;X1;2011;1227000;https://auto.drom.ru/tula/bmw/x1/703484199.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Туле;бензин, 2.0 л;150 л.с., налог;АКПП;задний;;белый;187 198 км;левый;1 поколение;;;
BMW;X1;2011;1299000;https://auto.drom.ru/moscow/bmw/x1/54111465.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;серебристый;186 995 км;левый;1 поколение;;;
BMW;5-Series;2011;1700000;https://auto.drom.ru/moscow/bmw/5-series/574447629.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;258 л.с., налог;АКПП;задний;седан;белый;272 000 км;левый;6 поколение;528i AT;;
BMW;1-Series;2011;950000;https://auto.drom.ru/spb/bmw/1-series/54108725.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;116 л.с., налог;АКПП;задний;хэтчбек 5 дв.;белый;174 135 км;левый;1 поколение, рестайлинг;116i AT Base;;
BMW;1-Series;2011;870000;https://auto.drom.ru/ryazan/bmw/1-series/615622384.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Рязани;бензин, 1.6 л;116 л.с., налог;АКПП;задний;хэтчбек 5 дв.;черный;140 000 км;левый;1 поколение, рестайлинг;116i AT Base;;
BMW;X6;2011;2179789;https://auto.drom.ru/spb/bmw/x6/53438359.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;245 л.с., налог;АКПП;4WD;;белый;209 068 км;левый;1 поколение;;;
BMW;X1;2011;1100000;https://auto.drom.ru/moscow/bmw/x1/606416786.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;красный;210 000 км;левый;1 поколение;xDrive 20d AT Базовая;;
BMW;X1;2011;1580000;https://auto.drom.ru/moscow/bmw/x1/863653862.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;коричневый;203 000 км;левый;1 поколение;xDrive 20d AT Lifestyle;;
BMW;5-Series;2011;1849000;https://auto.drom.ru/spb/bmw/5-series/54088267.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;258 л.с., налог;АКПП;4WD;седан;черный;191 140 км;левый;6 поколение;;;
BMW;X3;2011;1758000;https://auto.drom.ru/moscow/bmw/x3/54097651.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;красный;138 791 км;левый;2 поколение;;;
BMW;7-Series;2011;1720000;https://auto.drom.ru/moscow/bmw/7-series/52992523.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;407 л.с., налог;АКПП;4WD;;черный;98 138 км;левый;5 поколение;;;
BMW;X5;2011;2399000;https://auto.drom.ru/nizhniy-novgorod/bmw/x5/464080620.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;дизель, 3.0 л;286 л.с., налог;автомат;;;черный;212 343 км;левый;;;;
BMW;X5;2011;2420000;https://auto.drom.ru/moscow/bmw/x5/53410452.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;245 л.с., налог;АКПП;4WD;;белый;187 836 км;левый;2 поколение, рестайлинг;;;
BMW;3-Series;2011;750000;https://auto.drom.ru/yoshkar-ola/bmw/3-series/692154784.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Йошкар-Оле;бензин, 2.0 л;136 л.с., налог;АКПП;задний;седан;;;левый;5 поколение, рестайлинг;;требуется ремонт или не на ходу, документы с проблемами или отсутствуют;
BMW;5-Series;2011;1900000;https://auto.drom.ru/moscow/bmw/5-series/53786608.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 2.5 л;204 л.с., налог;АКПП;задний;седан;черный;187 000 км;левый;6 поколение;523i АT Базовая;;
BMW;3-Series;2011;940000;https://auto.drom.ru/kanash/bmw/3-series/53406399.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Канаше;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;белый;243 000 км;левый;5 поколение, рестайлинг;325i AT Business;;
BMW;5-Series;2011;1950000;https://auto.drom.ru/yaroslavl/bmw/5-series/187122875.html;;;;;Ярославле;бензин, 2.5 л;204 л.с., налог;АКПП;задний;седан;;;левый;6 поколение;523i АT Базовая;;
BMW;X5;2011;2650000;https://auto.drom.ru/moscow/bmw/x5/558861183.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;белый;230 000 км;левый;2 поколение, рестайлинг;xDrive 35i AT Luxury;;
