Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;
BMW;X7;2020;13000000;https://auto.drom.ru/smolensk/bmw/x7/54034203.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;7 800 км;левый;1 поколение;серый;;xDrive40i AT M Sport Pure;;
BMW;X3;2020;4805000;https://auto.drom.ru/kazan/bmw/x3/54031035.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;51 930 км;левый;3 поколение;белый;;xDrive 20i AT Luxury;;
BMW;X4;2020;5320000;https://auto.drom.ru/moscow/bmw/x4/53745836.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;19 000 км;левый;2 поколение;синий;;xDrive 20d AT xLine;;
BMW;X3;2020;4490000;https://auto.drom.ru/kazan/bmw/x3/53742199.html;Цвет не совпадает с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;112 742 км;левый;3 поколение;черный;;xDrive 20d AT M Sport;;
BMW;5-Series;2020;5850000;https://auto.drom.ru/spb/bmw/5-series/53345842.html;;;;;Санкт-Петербурге;бензин, 3.0 л;340 л.с., налог;АКПП;задний;34 840 км;левый;7 поколение;серый;седан;540i AT;;
BMW;2-Series;2020;3290000;https://auto.drom.ru/spb/bmw/2-series/52471987.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;140 л.с., налог;робот;передний;62 000 км;левый;1 поколение, рестайлинг;серый;седан;218i DCT M Sport Pro;;
BMW;X3;2020;4400000;https://auto.drom.ru/moscow/bmw/x3/181043167.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;69 250 км;левый;3 поколение;серебристый;;xDrive 20d AT M Sport;;
BMW;X7;2020;9115342;https://auto.drom.ru/minsk/bmw/x7/412306416.html;;;;;Минске;дизель, 3.0 л;265 л.с., налог;автомат;4WD;60 000 км;левый;1 поколение;черный;;;;
BMW;X7;2020;8799000;https://auto.drom.ru/moscow/bmw/x7/920545237.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;85 134 км;левый;1 поколение;черный;;xDrive30d AT M Sport Pro;;
BMW;X6;2020;8950000;https://auto.drom.ru/volgograd/bmw/x6/53706972.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;дизель, 3.0 л;400 л.с., налог;АКПП;4WD;86 607 км;левый;3 поколение;черный;;;;
BMW;X4;2020;7350000;https://auto.drom.ru/moscow/bmw/x4/52447195.html;;;;;Москве;бензин, 3.0 л;510 л.с., налог;АКПП;4WD;72 000 км;правый;2 поколение;синий;;M Competition;;
BMW;5-Series;2020;3950000;https://auto.drom.ru/moscow/bmw/5-series/54012973.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;130 238 км;левый;7 поколение;черный;седан;;;
BMW;5-Series;2020;4767000;https://auto.drom.ru/moscow/bmw/5-series/53344090.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;195 л.с., налог;АКПП;4WD;78 784 км;левый;7 поколение, рестайлинг;синий;седан;520d AT xDrive M Sport Pure;;
BMW;3-Series;2020;3999000;https://auto.drom.ru/moscow/bmw/3-series/53339902.html;;;;;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;87 924 км;левый;7 поколение;белый;седан;;;
BMW;7-Series;2020;7390000;https://auto.drom.ru/moscow/bmw/7-series/116298479.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;95 000 км;левый;6 поколение, рестайлинг;серый;;;;
BMW;3-Series;2020;3100000;https://auto.drom.ru/moscow/bmw/3-series/875358579.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;175 000 км;левый;7 поколение;серый;универсал;320d AT xDrive Sport Line;;
BMW;5-Series;2020;4398000;https://auto.drom.ru/moscow/bmw/5-series/486161899.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;97 788 км;левый;7 поколение;серый;седан;;;
BMW;X7;2020;8599000;https://auto.drom.ru/moscow/bmw/x7/867224505.html;;;;;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;77 000 км;левый;1 поколение;серый;;xDrive30d AT M Sport Pro;;
BMW;X5;2020;7995000;https://auto.drom.ru/moscow/bmw/x5/632920960.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;50 285 км;левый;4 поколение;синий;;;;
BMW;5-Series;2020;4258000;https://auto.drom.ru/moscow/bmw/5-series/373908019.html;Цвет не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;63 487 км;левый;7 поколение;коричневый;седан;;;
BMW;X3;2020;4090000;https://auto.drom.ru/kaluga/bmw/x3/53389026.html;;;;;Калуге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;56 500 км, без пробега по РФ;левый;3 поколение;черный;;xDrive 20d AT M Sport;;
BMW;X7;2020;9650000;https://auto.drom.ru/kirov/bmw/x7/53839176.html;;;;;Кирове;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;66 146 км, без пробега по РФ;левый;1 поколение;белый;;xDrive40d AT M Sport Pro;;
BMW;X7;2020;9900000;https://auto.drom.ru/kirov/bmw/x7/51235849.html;Электронный ПТС выдан;;Не числится в розыске;Ограничений не обнаружено;Кирове;дизель, 3.0 л;400 л.с., налог;АКПП;4WD;75 196 км, без пробега по РФ;левый;1 поколение;черный;;M50d AT Special by Individual;;
BMW;X5;2020;7500000;https://auto.drom.ru/kirov/bmw/x5/51639165.html;Электронный ПТС выдан;;Не числится в розыске;Ограничений не обнаружено;Кирове;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;87 155 км, без пробега по РФ;левый;4 поколение;черный;;xDrive30d AT M Sport;;
BMW;5-Series;2020;6078000;https://auto.drom.ru/voronezh/bmw/5-series/106633569.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;97 900 км;левый;7 поколение, рестайлинг;серебристый;седан;530d AT xDrive M Sport Plus;;
BMW;X7;2020;8450000;https://auto.drom.ru/moscow/bmw/x7/54006361.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;21 207 км;левый;1 поколение;черный;;;;
BMW;X4;2020;6715000;https://auto.drom.ru/moscow/bmw/x4/53317276.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;48 000 км;левый;2 поколение;черный;;;;
BMW;3-Series;2020;3350000;https://auto.drom.ru/moscow/bmw/3-series/53313164.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;104 000 км;левый;7 поколение;серый;универсал;320d AT xDrive Sport Line;;
BMW;5-Series;2020;6690000;https://auto.drom.ru/kazan/bmw/5-series/52440766.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;249 л.с., налог;автомат;4WD;42 235 км;;;белый;седан;;;
BMW;X5;2020;5900000;https://auto.drom.ru/kazan/bmw/x5/52301923.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;150 000 км;левый;4 поколение;черный;;xDrive 40i AT M Sport Pure;;
BMW;X7;2020;10050000;https://auto.drom.ru/moscow/bmw/x7/51999482.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;49 084 км;левый;1 поколение;белый;;;;
BMW;7-Series;2020;7173342;https://auto.drom.ru/minsk/bmw/7-series/397298057.html;;;;;Минске;дизель, 3.0 л;265 л.с., налог;автомат;задний;57 000 км;левый;6 поколение, рестайлинг;черный;;;;
BMW;X6;2020;8400000;https://auto.drom.ru/himki/bmw/x6/652691373.html;;;;;Химках;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;95 180 км;левый;3 поколение;белый;;;;
BMW;5-Series;2020;5349700;https://auto.drom.ru/moscow/bmw/5-series/920644401.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;22 534 км;левый;7 поколение;черный;седан;;;
BMW;3-Series;2020;3970000;https://auto.drom.ru/saratov/bmw/3-series/573293740.html;;;;;Саратове;бензин, 2.0 л;258 л.с., налог;АКПП;4WD;25 952 км;левый;7 поколение;;седан;;;
BMW;5-Series;2020;3539311;https://auto.drom.ru/minsk/bmw/5-series/697301566.html;;;;;Минске;бензин, 2.0 л;184 л.с., налог;АКПП;задний;64 115 км;левый;7 поколение;черный;седан;;;
BMW;1-Series;2020;2254809;https://auto.drom.ru/minsk/bmw/1-series/54003643.html;;;;;Минске;бензин, 1.5 л;140 л.с., налог;робот;передний;76 000 км;левый;3 поколение;серый;хэтчбек 5 дв.;118i SAT Luxury Line;;
BMW;X6;2020;8990000;https://auto.drom.ru/spb/bmw/x6/462409507.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;64 786 км;левый;3 поколение;черный;;xDrive 30d AT M Sport Pro;;
BMW;3-Series;2020;3549000;https://auto.drom.ru/yaroslavl/bmw/3-series/295176251.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;194 664 км;левый;7 поколение;синий;седан;320d AT xDrive M Sport;;
BMW;X4;2020;4850000;https://auto.drom.ru/yaroslavl/bmw/x4/924862998.html;;;;;Ярославле;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;54 164 км;левый;2 поколение;черный;;;;
BMW;5-Series;2020;4750000;https://auto.drom.ru/moscow/bmw/5-series/520942789.html;;;;;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;задний;50 000 км;левый;7 поколение, рестайлинг;серебристый;седан;530d AT;;
BMW;5-Series;2020;5190000;https://auto.drom.ru/spb/bmw/5-series/54075834.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;195 л.с., налог;АКПП;4WD;55 388 км;левый;7 поколение, рестайлинг;серый;седан;520d AT xDrive M Sport Pure;;
BMW;X5;2020;8490000;https://auto.drom.ru/spb/bmw/x5/54122173.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;59 865 км;левый;4 поколение;белый;;;;
BMW;X1;2020;2850000;https://auto.drom.ru/yaroslavl/bmw/x1/946955942.html;;;;;Ярославле;дизель, 2.0 л;150 л.с., налог;АКПП;передний;83 000 км;левый;2 поколение, рестайлинг;белый;;;;
BMW;X7;2020;10715000;https://auto.drom.ru/moscow/bmw/x7/894854528.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;85 905 км;левый;1 поколение;черный;;xDrive30d AT M Sport Pro;;
BMW;5-Series;2020;4799000;https://auto.drom.ru/spb/bmw/5-series/528326389.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;21 763 км;левый;7 поколение;черный;седан;;;
BMW;X5;2020;7989000;https://auto.drom.ru/moscow/bmw/x5/329280557.html;;;;;Москве;дизель, 3.0 л;400 л.с., налог;АКПП;4WD;97 092 км;левый;4 поколение;белый;;;;
BMW;X5;2020;9799000;https://auto.drom.ru/moscow/bmw/x5/554769859.html;;;;;Москве;дизель, 3.0 л;400 л.с., налог;АКПП;4WD;66 119 км;левый;4 поколение;черный;;;;
BMW;X5;2020;7400000;https://auto.drom.ru/moscow/bmw/x5/703619792.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;60 325 км;левый;4 поколение;черный;;;;
BMW;X7;2020;10499000;https://auto.drom.ru/spb/bmw/x7/387235782.html;;;;;Санкт-Петербурге;дизель, 3.0 л;400 л.с., налог;АКПП;4WD;41 668 км;левый;1 поколение;черный;;M50d AT Base;;
BMW;5-Series;2020;6470000;https://auto.drom.ru/moscow/bmw/5-series/914127348.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;53 100 км;левый;7 поколение;белый;седан;;;
BMW;X6;2020;8579000;https://auto.drom.ru/himki/bmw/x6/53997141.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;66 264 км;левый;;белый;;;;
BMW;4-Series;2020;5299000;https://auto.drom.ru/moscow/bmw/4-series/54002600.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;61 803 км;левый;;серый;купе;;;
BMW;X3;2020;5410000;https://auto.drom.ru/moscow/bmw/x3/53996744.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;19 968 км;левый;3 поколение;серебристый;;xDrive 20i AT Urban;;
BMW;X5;2020;6149789;https://auto.drom.ru/spb/bmw/x5/834007822.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;231 л.с., налог;АКПП;4WD;70 800 км;левый;4 поколение;черный;;;;
BMW;X5;2020;6750000;https://auto.drom.ru/moscow/bmw/x5/53710060.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;103 180 км;левый;4 поколение;черный;;;;
BMW;X5;2020;8758000;https://auto.drom.ru/nizhniy-novgorod/bmw/x5/53709972.html;;;;;Нижнем Новгороде;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;55 000 км;левый;4 поколение;белый;;xDrive30d AT M Sport;;
BMW;X3;2020;3650000;https://auto.drom.ru/moscow/bmw/x3/53702886.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;93 435 км;левый;3 поколение;серый;;xDrive 20d AT Base;;
BMW;X4;2020;6610000;https://auto.drom.ru/moscow/bmw/x4/52866345.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;71 362 км;левый;2 поколение;белый;;;;
BMW;3-Series;2020;3850000;https://auto.drom.ru/tver/bmw/3-series/52865896.html;;;;;Твери;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;52 390 км;левый;7 поколение;серый;универсал;;;
