Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Mercedes-Benz;M-Class;2013;2749000;https://auto.drom.ru/himki/mercedes-benz/m-class/409547568.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 3.0 л;258 л.с., налог;АКПП;4WD;123 000 км;левый;3 поколение;белый;;ML 350 BlueTEC AT 4MATIC;;;
Mercedes-Benz;M-Class;2013;2497000;https://auto.drom.ru/moscow/mercedes-benz/m-class/53660527.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;306 л.с., налог;АКПП;4WD;223 000 км;левый;3 поколение;белый;;;;;
Mercedes-Benz;C-Class;2013;1366000;https://auto.drom.ru/volgograd/mercedes-benz/c-class/305159173.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 1.8 л;204 л.с., налог;АКПП;задний;154 849 км;левый;3 поколение, рестайлинг;серый;седан;;;;
Mercedes-Benz;E-Class;2013;2650000;https://auto.drom.ru/kazan/mercedes-benz/e-class/328656346.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.5 л;249 л.с., налог;АКПП;4WD;168 000 км;левый;4 поколение, рестайлинг;белый;седан;E 300 4MATIC AT Особая серия;;;
Mercedes-Benz;C-Class;2013;1480000;https://auto.drom.ru/moscow/mercedes-benz/c-class/53237186.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;156 л.с., налог;АКПП;задний;227 000 км;левый;3 поколение, рестайлинг;коричневый;седан;C 180 CGI AT Особая серия;;;
Mercedes-Benz;G-Class;2013;7500000;https://auto.drom.ru/kazan/mercedes-benz/g-class/51524159.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Есть ограничения;Казани;бензин, 5.5 л;544 л.с., налог;АКПП;4WD;72 177 км;левый;2 поколение, 6 рестайлинг;черный;джип/suv 5 дв.;G 63 AMG;;;
Mercedes-Benz;GLK-Class;2013;2000000;https://auto.drom.ru/moscow/mercedes-benz/glk-class/341288703.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;249 л.с., налог;АКПП;4WD;141 000 км;левый;1 поколение, рестайлинг;белый;;GLK 300 4MATIC AT Особая серия;;;
Mercedes-Benz;GL-Class;2013;2880000;https://auto.drom.ru/spb/mercedes-benz/gl-class/554996346.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;282 000 км;левый;2 поколение;коричневый;;GL 350 BlueTEC 4MATIC AT Особая серия;;;
Mercedes-Benz;C-Class;2013;1555832;https://auto.drom.ru/kazan/mercedes-benz/c-class/53963090.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 1.6 л;156 л.с., налог;АКПП;задний;241 898 км;левый;;серебристый;седан;;;;
Mercedes-Benz;B-Class;2013;1170000;https://auto.drom.ru/serpuhov/mercedes-benz/b-class/526208164.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Серпухове;бензин, 1.6 л;122 л.с., налог;робот;передний;129 000 км;левый;2 поколение;белый;;B 180 DCT;;;
Mercedes-Benz;E-Class;2013;1680777;https://auto.drom.ru/spb/mercedes-benz/e-class/413620901.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;197 563 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Mercedes-Benz;GL-Class;2013;2825000;https://auto.drom.ru/volgograd/mercedes-benz/gl-class/52768389.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;дизель, 3.0 л;258 л.с., налог;АКПП;4WD;204 000 км;левый;2 поколение;белый;;;;;
Mercedes-Benz;GLK-Class;2013;2200000;https://auto.drom.ru/pskov/mercedes-benz/glk-class/321786626.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Пскове;дизель, 2.1 л;170 л.с., налог;АКПП;4WD;146 000 км;левый;1 поколение, рестайлинг;белый;;GLK 220 CDI 4MATIC AT Особая серия;;;
Mercedes-Benz;C-Class;2013;1600000;https://auto.drom.ru/penza/mercedes-benz/c-class/857532072.html;Год не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Пензе;бензин, 1.6 л;156 л.с., налог;АКПП;задний;190 000 км;левый;3 поколение, рестайлинг;черный;седан;C 180 AT Avantgarde;;;
Mercedes-Benz;G-Class;2013;7700000;https://auto.drom.ru/moscow/mercedes-benz/g-class/53604605.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;544 л.с., налог;АКПП;4WD;79 000 км;левый;2 поколение, 6 рестайлинг;черный;джип/suv 5 дв.;G 63 AMG;;;
Mercedes-Benz;GL-Class;2013;3434000;https://auto.drom.ru/moscow/mercedes-benz/gl-class/215965951.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;557 л.с., налог;АКПП;4WD;155 342 км;левый;2 поколение;коричневый;;;;;
Mercedes-Benz;C-Class;2013;1145000;https://auto.drom.ru/spb/mercedes-benz/c-class/53950011.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;156 л.с., налог;АКПП;задний;209 043 км;левый;;коричневый;седан;;;;
Mercedes-Benz;A-Class;2013;1089000;https://auto.drom.ru/spb/mercedes-benz/a-class/52748612.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин;;автомат;;245 152 км;левый;3 поколение;белый;хэтчбек 5 дв.;;;;
Mercedes-Benz;E-Class;2013;2360000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53948414.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;АКПП;задний;69 806 км;левый;4 поколение, рестайлинг;белый;купе;;;;
Mercedes-Benz;GLK-Class;2013;1660000;https://auto.drom.ru/spb/mercedes-benz/glk-class/53947379.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;190 000 км;левый;1 поколение, рестайлинг;черный;;GLK 250 4MATIC AT Особая серия;;;
Mercedes-Benz;A-Class;2013;1159000;https://auto.drom.ru/spb/mercedes-benz/a-class/627230976.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;122 л.с., налог;робот;передний;145 000 км;левый;3 поколение;белый;хэтчбек 5 дв.;;;;
Mercedes-Benz;E-Class;2013;1759789;https://auto.drom.ru/spb/mercedes-benz/e-class/53581763.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;214 345 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Mercedes-Benz;CLS-Class;2013;2020000;https://auto.drom.ru/moscow/mercedes-benz/cls-class/53581732.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;158 969 км;левый;2 поколение;белый;седан;;;;
Mercedes-Benz;A-Class;2013;1620000;https://auto.drom.ru/moscow/mercedes-benz/a-class/53176140.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;122 л.с., налог;робот;передний;126 994 км;левый;3 поколение;красный;хэтчбек 5 дв.;;;;
Mercedes-Benz;SL-Class;2013;7300000;https://auto.drom.ru/moscow/mercedes-benz/sl-class/52953925.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;537 л.с., налог;робот;задний;30 942 км;левый;6 поколение;белый;открытый;SL 63 AMG DSG;;;
Mercedes-Benz;CLA-Class;2013;1790000;https://auto.drom.ru/spb/mercedes-benz/cla-class/627072250.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;156 л.с., налог;робот;передний;143 410 км;левый;1 поколение;белый;седан;;;;
Mercedes-Benz;C-Class;2013;1480000;https://auto.drom.ru/spb/mercedes-benz/c-class/52274019.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;156 л.с., налог;АКПП;задний;163 000 км, без пробега по РФ;левый;3 поколение, рестайлинг;белый;седан;C 180 AT Elegance;;;
Mercedes-Benz;CLA-Class;2013;3100000;https://auto.drom.ru/spb/mercedes-benz/cla-class/205038586.html;Модель не совпадает с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;360 л.с., налог;робот;4WD;75 000 км;левый;1 поколение;белый;седан;CLA 45 AMG 4MATIC DCT Особая серия;;;
Mercedes-Benz;B-Class;2013;1565200;https://auto.drom.ru/kazan/mercedes-benz/b-class/52771249.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 1.6 л;156 л.с., налог;робот;передний;123 493 км;левый;2 поколение;серый;;;;;
Mercedes-Benz;GLK-Class;2013;2269000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/glk-class/53909162.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;156 276 км;левый;1 поколение, рестайлинг;синий;;GLK 250 4MATIC AT Особая серия;;;
Mercedes-Benz;Viano;2013;3250000;https://auto.drom.ru/moscow/mercedes-benz/viano/53908020.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;258 л.с., налог;АКПП;задний;68 000 км;левый;2 поколение, рестайлинг;черный;;3.5 Ambiente Длинный;;;
Mercedes-Benz;E-Class;2013;1840000;https://auto.drom.ru/spb/mercedes-benz/e-class/53562001.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;172 800 км;левый;4 поколение, рестайлинг;коричневый;седан;;;;
Mercedes-Benz;E-Class;2013;2210000;https://auto.drom.ru/ryazan/mercedes-benz/e-class/628050257.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Рязани;бензин, 3.5 л;249 л.с., налог;АКПП;4WD;203 000 км;левый;4 поколение, рестайлинг;коричневый;седан;E 300 4MATIC AT Особая серия;;;
Mercedes-Benz;A-Class;2013;1495000;https://auto.drom.ru/moscow/mercedes-benz/a-class/830976378.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;122 л.с., налог;робот;передний;169 123 км;правый;3 поколение;черный;хэтчбек 5 дв.;A 180;;;
Mercedes-Benz;S-Class;2013;5669000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53551712.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;585 л.с., налог;робот;4WD;67 618 км;левый;6 поколение;черный;седан;;;;
Mercedes-Benz;M-Class;2013;2450000;https://auto.drom.ru/spb/mercedes-benz/m-class/53546517.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;250 000 км;левый;3 поколение;белый;;ML 350 BlueTEC 4MATIC Особая серия;;;
Mercedes-Benz;S-Class;2013;3500000;https://auto.drom.ru/moscow/mercedes-benz/s-class/375113125.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.7 л;455 л.с., налог;АКПП;задний;220 000 км;левый;6 поколение;белый;седан;;;;
Mercedes-Benz;G-Class;2013;5499000;https://auto.drom.ru/moscow/mercedes-benz/g-class/258534206.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;544 л.с., налог;АКПП;4WD;105 000 км;левый;2 поколение, 6 рестайлинг;черный;джип/suv 5 дв.;G 63 AMG;;;
Mercedes-Benz;E-Class;2013;2000000;https://auto.drom.ru/tula/mercedes-benz/e-class/53451460.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Туле;бензин, 2.0 л;184 л.с., налог;АКПП;задний;110 000 км;левый;4 поколение, рестайлинг;белый;седан;;;;
Mercedes-Benz;B-Class;2013;1195950;https://auto.drom.ru/moscow/mercedes-benz/b-class/280859786.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;156 л.с., налог;робот;передний;154 850 км;левый;2 поколение;черный;;;;;
Mercedes-Benz;CL-Class;2013;2950000;https://auto.drom.ru/moscow/mercedes-benz/cl-class/486517392.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.7 л;435 л.с., налог;АКПП;4WD;106 000 км;левый;3 поколение, рестайлинг;белый;;CL 500 4MATIC BlueEFFICIENCY AT;;;
Mercedes-Benz;B-Class;2013;1100000;https://auto.drom.ru/moscow/mercedes-benz/b-class/53875982.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;1.6 л;;автомат;;176 000 км;левый;2 поколение;черный;;;;;
Mercedes-Benz;GL-Class;2013;3999999;https://auto.drom.ru/moscow/mercedes-benz/gl-class/53498060.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;557 л.с., налог;АКПП;4WD;161 000 км;левый;2 поколение;черный;;GL 63 AMG Особая серия;;;
Mercedes-Benz;C-Class;2013;1900000;https://auto.drom.ru/donetsk/mercedes-benz/c-class/52629896.html;;;;;Донецке;бензин, 3.5 л;250 л.с., налог;АКПП;4WD;220 000 км;левый;3 поколение, рестайлинг;белый;седан;C 300 4MATIC AT Особая серия;;;
Mercedes-Benz;Vito;2013;2200000;https://auto.drom.ru/spb/mercedes-benz/vito/54153417.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.1 л;136 л.с., налог;АКПП;задний;264 000 км;левый;2 поколение, рестайлинг;черный;;113 CDI AT L2;;;
Mercedes-Benz;E-Class;2013;1550000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52554737.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;АКПП;задний;;левый;4 поколение, рестайлинг;белый;купе;;;;
Mercedes-Benz;E-Class;2013;2449999;https://auto.drom.ru/shuya/mercedes-benz/e-class/53866465.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Шуе;бензин, 2.0 л;184 л.с., налог;АКПП;задний;89 000 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Mercedes-Benz;GLA-Class;2014;2117423;https://auto.drom.ru/spb/mercedes-benz/gla-class/54146262.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;211 л.с., налог;робот;4WD;77 492 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;C-Class;2014;1900000;https://auto.drom.ru/moscow/mercedes-benz/c-class/53864379.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;156 л.с., налог;АКПП;задний;56 000 км;правый;3 поколение, рестайлинг;белый;седан;C 180;;;
Mercedes-Benz;B-Class;2014;1109000;https://auto.drom.ru/moscow/mercedes-benz/b-class/53863092.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;122 л.с., налог;робот;передний;180 796 км;левый;2 поколение;серый;;;;;
Mercedes-Benz;S-Class;2014;3549000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53496712.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин;;автомат;;152 987 км;левый;6 поколение;черный;седан;;;;
Mercedes-Benz;A-Class;2014;1320001;https://auto.drom.ru/spb/mercedes-benz/a-class/53495777.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;122 л.с., налог;робот;передний;145 000 км;левый;3 поколение;белый;хэтчбек 5 дв.;;;;
Mercedes-Benz;E-Class;2014;2080000;https://auto.drom.ru/kursk/mercedes-benz/e-class/529364020.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Курске;бензин, 2.0 л;184 л.с., налог;АКПП;задний;196 248 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Mercedes-Benz;GLA-Class;2014;2450000;https://auto.drom.ru/moscow/mercedes-benz/gla-class/239961539.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;робот;4WD;50 600 км;левый;1 поколение;коричневый;;GLA 250 4MATIC Особая серия;;;
Mercedes-Benz;GL-Class;2014;3300000;https://auto.drom.ru/moscow/mercedes-benz/gl-class/142000941.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;557 л.с., налог;АКПП;4WD;224 000 км;левый;2 поколение;черный;;;;;
Mercedes-Benz;GLA-Class;2014;1550000;https://auto.drom.ru/himki/mercedes-benz/gla-class/716771801.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 2.0 л;211 л.с., налог;робот;4WD;121 584 км;левый;1 поколение;красный;;;;;
Mercedes-Benz;A-Class;2014;1430000;https://auto.drom.ru/moscow/mercedes-benz/a-class/53854375.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;122 л.с., налог;робот;передний;122 000 км;левый;3 поколение;серый;хэтчбек 5 дв.;;;;
Mercedes-Benz;CLA-Class;2014;1593020;https://auto.drom.ru/minsk/mercedes-benz/cla-class/53825397.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;бензин, 1.6 л;156 л.с., налог;робот;передний;157 000 км;левый;1 поколение;красный;седан;CLA 200 DCT;;;
Mercedes-Benz;GL-Class;2014;2600000;https://auto.drom.ru/moscow/mercedes-benz/gl-class/54145551.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;210 000 км;левый;2 поколение;коричневый;;;;;
Mercedes-Benz;C-Class;2014;1850000;https://auto.drom.ru/zhukovskiy/mercedes-benz/c-class/702641584.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Жуковском;бензин, 1.6 л;156 л.с., налог;АКПП;задний;120 000 км;левый;3 поколение, рестайлинг;черный;купе;C 180 CGI AT Особая серия;;;
Mercedes-Benz;S-Class;2014;3189000;https://auto.drom.ru/spb/mercedes-benz/s-class/53047360.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;166 278 км;левый;6 поколение;черный;седан;S 400 4MATIC L;;;
Mercedes-Benz;GLK-Class;2014;1875000;https://auto.drom.ru/engels/mercedes-benz/glk-class/54131737.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Энгельсе;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;122 295 км;левый;1 поколение, рестайлинг;черный;;;;;
Mercedes-Benz;C-Class;2014;2899999;https://auto.drom.ru/moscow/mercedes-benz/c-class/53475595.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;156 л.с., налог;АКПП;задний;159 000 км;левый;4 поколение;синий;седан;C 180 Особая серия;;;
Mercedes-Benz;CLA-Class;2014;1590000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/53037098.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;156 л.с., налог;робот;передний;119 232 км;левый;1 поколение;красный;седан;;;;
Mercedes-Benz;C-Class;2014;2359000;https://auto.drom.ru/moscow/mercedes-benz/c-class/561788068.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;156 л.с., налог;АКПП;задний;112 358 км;левый;;синий;седан;;;;
Mercedes-Benz;M-Class;2014;2890000;https://auto.drom.ru/moscow/mercedes-benz/m-class/687861987.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;249 л.с., налог;АКПП;4WD;149 500 км;левый;3 поколение;коричневый;;ML 300 4MATIC AT Особая серия;;;
Mercedes-Benz;E-Class;2014;1590000;https://auto.drom.ru/moscow/mercedes-benz/e-class/505976498.html;Характеристики совпадают с ПТС;15 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;196 000 км;левый;4 поколение, рестайлинг;белый;седан;E 200 AТ Elegance;;;
Mercedes-Benz;SLK-Class;2014;3190000;https://auto.drom.ru/spb/mercedes-benz/slk-class/637017441.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.8 л;204 л.с., налог;АКПП;задний;25 518 км;левый;3 поколение;синий;;;;;
Mercedes-Benz;E-Class;2014;1894789;https://auto.drom.ru/spb/mercedes-benz/e-class/53461539.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;139 633 км;левый;4 поколение, рестайлинг;белый;седан;;;;
Mercedes-Benz;S-Class;2014;3270000;https://auto.drom.ru/spb/mercedes-benz/s-class/53002932.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;280 000 км;левый;6 поколение;черный;седан;S 400 4MATIC L;;;
Mercedes-Benz;GLK-Class;2014;2099999;https://auto.drom.ru/moscow/mercedes-benz/glk-class/54108531.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;170 л.с., налог;АКПП;4WD;181 000 км;левый;1 поколение, рестайлинг;серый;;GLK 220 CDI 4MATIC AT Особая серия;;;
