Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Mercedes-Benz;GLS-Class;2020;3300000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/225340886.html;Электронный ПТС не выдавался;;;;Москве;бензин, 2.0 л;249 л.с., налог;автомат;4WD;55 000 км, без пробега по РФ;левый;2 поколение;черный;;;документы с проблемами или отсутствуют;;
Mercedes-Benz;GLS-Class;2020;10245000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/523240859.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;367 л.с., налог;автомат;4WD;66 752 км;левый;;синий;;;;;
Mercedes-Benz;C-Class;2020;7500000;https://auto.drom.ru/moscow/mercedes-benz/c-class/53980970.html;;;;;Москве;бензин, 3.0 л;390 л.с., налог;АКПП;4WD;43 000 км, без пробега по РФ;левый;4 поколение, рестайлинг;серый;универсал;AMG C 43 4MATIC;;;
Mercedes-Benz;V-Class;2020;7920000;https://auto.drom.ru/minsk/mercedes-benz/v-class/51531044.html;Цвет, мощность двигателя не совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;52 000 км;левый;3 поколение;черный;;;;;
Mercedes-Benz;E-Class;2020;4790000;https://auto.drom.ru/moscow/mercedes-benz/e-class/617542858.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;82 710 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;V-Class;2020;6700000;https://auto.drom.ru/moscow/mercedes-benz/v-class/718376718.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;АКПП;задний;42 470 км;левый;3 поколение;черный;;;;;
Mercedes-Benz;E-Class;2020;3990000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53987031.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;задний;44 977 км;левый;5 поколение;синий;седан;;;;
Mercedes-Benz;EQC;2020;4940671;https://auto.drom.ru/minsk/mercedes-benz/eqc/53670774.html;;;;;Минске;электро;408 л.с., налог;АКПП;4WD;54 000 км;левый;1 поколение;белый;;EQC 400 4MATIC Limited Edition;;;
Mercedes-Benz;GLB-Class;2020;5500000;https://auto.drom.ru/spb/mercedes-benz/glb/471283667.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;робот;4WD;37 761 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;GLA-Class;2020;4290000;https://auto.drom.ru/spb/mercedes-benz/gla-class/53980055.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;224 л.с., налог;робот;4WD;45 021 км;левый;2 поколение;черный;;GLA 250 4MATIC Sport;;;
Mercedes-Benz;V-Class;2020;6190000;https://auto.drom.ru/moscow/mercedes-benz/v-class/53975726.html;Цвет не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;АКПП;задний;34 608 км;левый;3 поколение;красный;;;;;
Mercedes-Benz;GLE;2020;9600000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53663696.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;435 л.с., налог;АКПП;4WD;63 200 км;левый;2 поколение;синий;;AMG GLE 53 4MATIC+;;;
Mercedes-Benz;GLC;2020;6120000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/52822885.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;66 890 км;левый;1 поколение, рестайлинг;серый;;GLC 300 4MATIC AT Sport Plus;;;
Mercedes-Benz;E-Class;2020;5300000;https://auto.drom.ru/moscow/mercedes-benz/e-class/247704160.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;75 000 км;левый;5 поколение, рестайлинг;серый;седан;E 200 4MATIC Sport;;;
Mercedes-Benz;GLC Coupe;2020;4399000;https://auto.drom.ru/moscow/mercedes-benz/glc_coupe/505846424.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;103 746 км;левый;1 поколение, рестайлинг;синий;;;;;
Mercedes-Benz;GLC;2020;5129987;https://auto.drom.ru/minsk/mercedes-benz/glc-class/53139235.html;;;;;Минске;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;9 000 км;левый;1 поколение, рестайлинг;черный;;GLC 200 4MATIC AT Premium Plus;;;
Mercedes-Benz;GLE;2020;7879000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/216942717.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;272 л.с., налог;АКПП;4WD;74 079 км;левый;2 поколение;серебристый;;GLE 350d 4MATIC;;;
Mercedes-Benz;C-Class;2020;3799000;https://auto.drom.ru/voronezh/mercedes-benz/c-class/406362388.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 1.5 л;150 л.с., налог;автомат;задний;41 445 км;левый;;серый;купе;;;;
Mercedes-Benz;GLE;2020;6538000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/875481583.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;82 507 км;левый;2 поколение;черный;;;;;
Mercedes-Benz;GLE;2020;8770000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52335227.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;249 л.с., налог;автомат;4WD;65 626 км;левый;;синий;;;;;
Mercedes-Benz;CLA-Class;2020;2392000;https://auto.drom.ru/pskov/mercedes-benz/cla-class/806743583.html;;;;;Пскове;бензин, 1.3 л;150 л.с., налог;робот;передний;98 000 км, без пробега по РФ;левый;2 поколение;черный;седан;CLA 200 DCT Sport;;;
Mercedes-Benz;GLS-Class;2020;8080537;https://auto.drom.ru/minsk/mercedes-benz/gls-class/53250889.html;;;;;Минске;бензин, 3.0 л;367 л.с., налог;автомат;4WD;99 000 км;левый;2 поколение;черный;;;;;
Mercedes-Benz;CLA-Class;2020;2853584;https://auto.drom.ru/minsk/mercedes-benz/cla-class/52313844.html;;;;;Минске;дизель, 2.0 л;150 л.с., налог;робот;передний;172 000 км;левый;2 поколение;черный;универсал;CLA 200 d DCT Progressive;;;
Mercedes-Benz;C-Class;2020;4620000;https://auto.drom.ru/spb/mercedes-benz/c-class/772337092.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л, гибрид;204 л.с., налог;АКПП;4WD;67 000 км;левый;4 поколение, рестайлинг;серый;купе;C 200 4MATIC Sport;;;
Mercedes-Benz;GLS-Class;2020;14700000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/53973453.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.0 л;489 л.с., налог;автомат;4WD;45 025 км;левый;;синий;;;;;
Mercedes-Benz;CLA-Class;2020;3499000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/53658323.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;36 170 км;левый;2 поколение;белый;седан;CLA 200 DCT Sport;;;
Mercedes-Benz;GLC;2020;6185000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53261126.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;70 755 км;левый;1 поколение, рестайлинг;серый;;;;;
Mercedes-Benz;GLA-Class;2020;2964000;https://auto.drom.ru/moscow/mercedes-benz/gla-class/53247153.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;автомат;передний;96 711 км;левый;;белый;;;;;
Mercedes-Benz;V-Class;2020;7635000;https://auto.drom.ru/saratov/mercedes-benz/v-class/52373021.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Саратове;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;43 386 км;левый;3 поколение;серый;;;;;
Mercedes-Benz;GLS-Class;2020;9599000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/51942660.html;;;;;Москве;бензин, 3.0 л;367 л.с., налог;автомат;4WD;41 700 км;левый;;белый;;;;;
Mercedes-Benz;GLE;2020;9270000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52421891.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л, гибрид;435 л.с., налог;АКПП;4WD;70 081 км;левый;2 поколение;черный;;GLE 53 4MATIC+;;;
Mercedes-Benz;A-Class;2020;2599000;https://auto.drom.ru/spb/mercedes-benz/a-class/503163465.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.3 л;150 л.с., налог;робот;передний;66 210 км;левый;4 поколение;черный;седан;;;;
Mercedes-Benz;GLC Coupe;2020;5800000;https://auto.drom.ru/moscow/mercedes-benz/glc_coupe/52151652.html;Электронный ПТС выдан;;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;35 500 км, без пробега по РФ;левый;1 поколение, рестайлинг;черный;;GLC 220d 4MATIC AMG Line Plus;;;
Mercedes-Benz;GLA-Class;2020;4490000;https://auto.drom.ru/spb/mercedes-benz/gla-class/127271407.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;224 л.с., налог;робот;4WD;22 686 км;левый;2 поколение;белый;;;;;
Mercedes-Benz;AMG GT;2020;12444000;https://auto.drom.ru/moscow/mercedes-benz/amg_gt/52554488.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;367 л.с., налог;автомат;4WD;6 900 км;левый;1 поколение, рестайлинг;белый;хэтчбек 3 дв.;;;;
Mercedes-Benz;C-Class;2020;3800000;https://auto.drom.ru/moscow/mercedes-benz/c-class/53650328.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;150 л.с., налог;автомат;задний;44 424 км;левый;;серый;купе;;;;
Mercedes-Benz;GLE;2020;8300000;https://auto.drom.ru/kazan/mercedes-benz/gle-class/53644571.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;52 734 км;левый;2 поколение;белый;;;;;
Mercedes-Benz;A-Class;2020;2479700;https://auto.drom.ru/moscow/mercedes-benz/a-class/53639259.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;73 524 км;левый;4 поколение;белый;хэтчбек 5 дв.;A 200 DCT Sport;;;
Mercedes-Benz;E-Class;2020;6349000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53245707.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;43 283 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;GLE;2020;8090000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53241878.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;249 л.с., налог;автомат;4WD;102 318 км;левый;;черный;;;;;
Mercedes-Benz;S-Class;2020;15000000;https://auto.drom.ru/cheboksary/mercedes-benz/s-class/52793223.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;119 000 км;левый;7 поколение;черный;седан;S450 4MATIC Premium;;;
Mercedes-Benz;GLC;2020;4600000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/51121180.html;;;;;Москве;бензин, 2.0 л;258 л.с., налог;АКПП;4WD;4 000 км;левый;1 поколение, рестайлинг;серый;;GLC 300 AT 4MATIC;;;
Mercedes-Benz;C-Class;2020;3570777;https://auto.drom.ru/spb/mercedes-benz/c-class/114598473.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;204 л.с., налог;автомат;4WD;22 992 км;левый;;белый;седан;;;;
Mercedes-Benz;GLE;2020;6950000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/758741751.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;60 901 км;левый;2 поколение;черный;;;;;
Mercedes-Benz;GLE Coupe;2020;11650000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/361073198.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л, гибрид;435 л.с., налог;АКПП;4WD;39 978 км;левый;2 поколение;серый;;GLE 53 4MATIC+;;;
Mercedes-Benz;GLE;2020;9450000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/917436322.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;63 136 км;левый;2 поколение;синий;;;;;
Mercedes-Benz;CLS-Class;2020;5350000;https://auto.drom.ru/moscow/mercedes-benz/cls-class/865019425.html;;;;;Москве;бензин, 2.0 л;299 л.с., налог;автомат;задний;118 000 км;левый;;синий;седан;;;;
Mercedes-Benz;A-Class;2020;2599000;https://auto.drom.ru/moscow/mercedes-benz/a-class/53633158.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;58 260 км;левый;4 поколение;черный;хэтчбек 5 дв.;A 200 DCT Sport;;;
Mercedes-Benz;E-Class;2020;4900000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53630672.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;задний;29 295 км;левый;5 поколение;синий;седан;;;;
Mercedes-Benz;G-Class;2020;19679000;https://auto.drom.ru/himki/mercedes-benz/g-class/188759340.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 4.0 л;585 л.с., налог;автомат;4WD;79 609 км;левый;3 поколение;черный;джип/suv 5 дв.;;;;
Mercedes-Benz;C-Class;2020;4720000;https://auto.drom.ru/moscow/mercedes-benz/c-class/53226907.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;204 л.с., налог;автомат;4WD;55 131 км;левый;;черный;купе;;;;
Mercedes-Benz;S-Class;2020;13499000;https://auto.drom.ru/kirov/mercedes-benz/s-class/48683195.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Кирове;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;84 000 км;левый;7 поколение;черный;седан;S350 d 4MATIC Premium;;;
Mercedes-Benz;GLB-Class;2020;4700000;https://auto.drom.ru/smolensk/mercedes-benz/glb/46480436.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;дизель, 2.0 л;150 л.с., налог;робот;4WD;50 000 км;левый;1 поколение;синий;;GLB 200 d 4MATIC Progressive;;;
Mercedes-Benz;GLE Coupe;2020;9499000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/319864546.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;30 814 км;левый;2 поколение;синий;;350 d 4MATIC;;;
Mercedes-Benz;G-Class;2020;19499000;https://auto.drom.ru/moscow/mercedes-benz/g-class/173716693.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;автомат;4WD;37 206 км;левый;3 поколение;черный;джип/suv 5 дв.;;;;
Mercedes-Benz;V-Class;2020;17600000;https://auto.drom.ru/moscow/mercedes-benz/v-class/54042766.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;163 л.с., налог;АКПП;4WD;22 700 км;левый;3 поколение;черный;;220 d AT 4MATIC Avantgarde Длинный;;;
Mercedes-Benz;G-Class;2020;25190000;https://auto.drom.ru/himki/mercedes-benz/g-class/621509934.html;Цвет не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 4.0 л;585 л.с., налог;автомат;4WD;36 900 км;левый;3 поколение;бежевый;джип/suv 5 дв.;;;;
Mercedes-Benz;GLB-Class;2020;3529777;https://auto.drom.ru/spb/mercedes-benz/glb/330552330.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;150 л.с., налог;робот;4WD;59 559 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;GLE;2020;6850000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/506609068.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;68 863 км;левый;2 поколение;зеленый;;;;;
Mercedes-Benz;E-Class;2020;4800000;https://auto.drom.ru/minsk/mercedes-benz/e-class/385130189.html;;;;;Минске;бензин, 2.0 л;197 л.с., налог;АКПП;задний;50 000 км;левый;5 поколение, рестайлинг;черный;универсал;E 200 AТ AMG Line;;;
Mercedes-Benz;C-Class;2020;4400000;https://auto.drom.ru/moscow/mercedes-benz/c-class/265925703.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;204 л.с., налог;автомат;4WD;57 017 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Mercedes-Benz;EQV;2020;9000000;https://auto.drom.ru/moscow/mercedes-benz/eqv/868314396.html;;;;;Москве;электро;204 л.с., налог;АКПП;передний;17 000 км;левый;1 поколение;серый;;;;;
Mercedes-Benz;GLC;2020;4339000;https://auto.drom.ru/spb/mercedes-benz/glc-class/906042787.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;65 138 км;левый;1 поколение, рестайлинг;синий;;GLC 220d 4MATIC AT Premium;;;
Mercedes-Benz;CLA-Class;2020;3299000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/cla-class/53207924.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;дизель, 1.5 л;116 л.с., налог;робот;передний;59 081 км;левый;2 поколение;серый;универсал;CLA 180 d DCT;;;
Mercedes-Benz;V-Class;2020;8500000;https://auto.drom.ru/moscow/mercedes-benz/v-class/819046494.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;69 400 км;левый;3 поколение, рестайлинг;черный;;;;;
Mercedes-Benz;AMG GT;2020;10750000;https://auto.drom.ru/volgograd/mercedes-benz/amg_gt/53604395.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 3.0 л;367 л.с., налог;автомат;4WD;38 749 км;левый;1 поколение, рестайлинг;белый;хэтчбек 3 дв.;;;;
Mercedes-Benz;E-Class;2020;4308000;https://auto.drom.ru/moscow/mercedes-benz/e-class/637985434.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;задний;91 223 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;GLS-Class;2020;10199000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/177363870.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;47 900 км;левый;2 поколение;черный;;GLS 400 d 4MATIC Premium;;;
Mercedes-Benz;GLS-Class;2020;10500000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/868421572.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;46 500 км;левый;2 поколение;белый;;GLS 400 d 4MATIC Premium;;;
Mercedes-Benz;GLE;2020;7077000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/666446368.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;50 000 км;левый;2 поколение;белый;;GLE 300 d 4MATIC Sport;;;
