Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;VIN;
BMW;X1;2022;6999999;https://auto.drom.ru/moscow/bmw/x1/538885679.html;;;;;Москве;бензин, 2.0 л;204 л.с., налог;робот;4WD;;белый;16 237 км;левый;3 поколение;;;;
BMW;X1;2022;4850000;https://auto.drom.ru/moscow/bmw/x1/53253240.html;;;;;Москве;бензин, 2.0 л;192 л.с., налог;АКПП;4WD;;синий;4 110 км, без пробега по РФ;левый;2 поколение, рестайлинг;;;;
BMW;5-Series;2022;5477000;https://auto.drom.ru/moscow/bmw/5-series/53250915.html;Цвет не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;195 л.с., налог;АКПП;4WD;седан;черный;37 672 км;левый;7 поколение, рестайлинг;520d AT xDrive M Sport Pure;;;
BMW;X6;2022;13000000;https://auto.drom.ru/himki/bmw/x6/52374909.html;;;;;Химках;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;3 поколение;xDrive 40i AT Base;;WBA**************;
BMW;X3;2022;5900000;https://auto.drom.ru/moscow/bmw/x3/51930436.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;252 л.с., налог;автомат;4WD;;белый;26 000 км;левый;3 поколение, рестайлинг;;;;
BMW;3-Series;2022;3601611;https://auto.drom.ru/moscow/bmw/3-series/446489004.html;;;;;Москве;бензин, 2.0 л;258 л.с., налог;АКПП;задний;седан;черный;32 000 км;левый;7 поколение;;;;
BMW;7-Series;2022;12800000;https://auto.drom.ru/himki/bmw/7-series/452747484.html;;;;;Химках;дизель, 3.0 л;320 л.с., налог;АКПП;4WD;;синий;6 188 км;левый;6 поколение, рестайлинг;;;;
BMW;3-Series;2022;5900000;https://auto.drom.ru/moscow/bmw/3-series/54065683.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;универсал;синий;19 600 км, без пробега по РФ;левый;7 поколение, рестайлинг;320d AT xDrive M Sport Pro;;;
BMW;M3;2022;9750000;https://auto.drom.ru/moscow/bmw/m3/51954520.html;;;;;Москве;бензин, 3.0 л;510 л.с., налог;АКПП;4WD;седан;красный;390 км, без пробега по РФ;левый;6 поколение;3.0 AT xDrive Competition;;;
BMW;i4;2022;8890000;https://auto.drom.ru/moscow/bmw/i4/694914100.html;;;;;Москве;электро;544 л.с., налог;АКПП;4WD;;синий;17 324 км;левый;1 поколение;;;;
BMW;X6;2022;11400000;https://auto.drom.ru/kazan/bmw/x6/53646331.html;;;;;Казани;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;синий;10 500 км;левый;3 поколение;xDrive 40i AT M Sport Pro;;;
BMW;X3;2022;6100000;https://auto.drom.ru/moscow/bmw/x3/51119904.html;;;;;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;;синий;3 500 км;левый;3 поколение, рестайлинг;;;;
BMW;X5;2022;8970000;https://auto.drom.ru/moscow/bmw/x5/447797083.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;33 379 км;левый;4 поколение;;;;
BMW;X5;2022;9791000;https://auto.drom.ru/spb/bmw/x5/814659738.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;10 707 км;левый;4 поколение;;;;
BMW;X5;2022;11290000;https://auto.drom.ru/moscow/bmw/x5/51512829.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;400 л.с., налог;АКПП;4WD;;серый;56 000 км;левый;4 поколение;;;;
BMW;X1;2022;4440000;https://auto.drom.ru/moscow/bmw/x1/53635776.html;;;;;Москве;бензин, 2.0 л;192 л.с., налог;АКПП;4WD;;черный;5 710 км;левый;2 поколение, рестайлинг;;;;
BMW;X5;2022;14500000;https://auto.drom.ru/moscow/bmw/x5/51111639.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;синий;50 км, без пробега по РФ;левый;4 поколение;xDrive30d AT M Sport;;;
BMW;X6;2022;21000000;https://auto.drom.ru/moscow/bmw/x6/204342932.html;;;;;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;3 поколение;M Competition;;WBS**************;
BMW;iX;2022;8599000;https://auto.drom.ru/spb/bmw/ix/861846127.html;;;;;Санкт-Петербурге;электро;;автомат;4WD;;серый;5 198 км;левый;1 поколение;;;;
BMW;X7;2022;11500000;https://auto.drom.ru/moscow/bmw/x7/195893011.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;белый;21 000 км;левый;1 поколение;xDrive40i AT M Sport Edition 21;;;
BMW;iX;2022;11550000;https://auto.drom.ru/moscow/bmw/ix/54040825.html;;;;;Москве;электро;619 л.с., налог;АКПП;4WD;;красный;9 300 км;левый;1 поколение;M60 Suite Sport;;;
BMW;X7;2022;13700000;https://auto.drom.ru/himki/bmw/x7/869591342.html;;;;;Химках;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;;черный;17 000 км;левый;1 поколение, рестайлинг;xDrive40i AT;;;
BMW;X5;2022;10889000;https://auto.drom.ru/moscow/bmw/x5/53957225.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;серый;321 км;левый;4 поколение;;;;
BMW;3-Series;2022;3650000;https://auto.drom.ru/moscow/bmw/3-series/53618785.html;;;;;Москве;бензин, 2.0 л, гибрид;184 л.с., налог;АКПП;задний;седан;белый;23 000 км;левый;7 поколение;330e AT M Sport;;;
BMW;X7;2022;13990000;https://auto.drom.ru/kazan/bmw/x7/53618280.html;Цвет не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;58 563 км;левый;1 поколение;;;;
BMW;X3;2022;7500000;https://auto.drom.ru/moscow/bmw/x3/53618198.html;;;;;Москве;бензин, 3.0 л;387 л.с., налог;АКПП;4WD;;черный;22 000 км;левый;3 поколение, рестайлинг;xDrive M40i AT M Special;;;
BMW;3-Series;2022;6889990;https://auto.drom.ru/spb/bmw/3-series/53212379.html;;;;;Санкт-Петербурге;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;седан;серый;18 917 км;левый;7 поколение, рестайлинг;;;;
BMW;X1;2022;4455000;https://auto.drom.ru/moscow/bmw/x1/52319784.html;Электронный ПТС выдан;;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;192 л.с., налог;АКПП;4WD;;белый;17 461 км, без пробега по РФ;левый;2 поколение, рестайлинг;;;;
BMW;X3;2022;5000000;https://auto.drom.ru/podolsk/bmw/x3/603449281.html;;;;;Подольске;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;;белый;21 000 км, без пробега по РФ;левый;3 поколение, рестайлинг;;;;
BMW;X5;2022;11460000;https://auto.drom.ru/moscow/bmw/x5/209430608.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;400 л.с., налог;АКПП;4WD;;черный;15 232 км;левый;4 поколение;;;;
BMW;X6;2022;8306792;https://auto.drom.ru/minsk/bmw/x6/345820880.html;;;;;Минске;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;синий;13 000 км;левый;3 поколение;xDrive 40i AT M Sport Edition 21;;;
BMW;X5;2022;10190000;https://auto.drom.ru/moscow/bmw/x5/199574081.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;белый;26 000 км;левый;4 поколение;xDrive30d AT M Sport;;;
BMW;M5;2022;18066680;https://auto.drom.ru/himki/bmw/m5/53278133.html;;;;;Химках;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;седан;красный;новый автомобиль;левый;6 поколение, рестайлинг;4.4 AT xDrive Competition;;WBS**************;
BMW;3-Series;2022;5499000;https://auto.drom.ru/spb/bmw/3-series/53610353.html;;;;;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;седан;синий;25 350 км;левый;7 поколение;;;;
BMW;X5;2022;10333000;https://auto.drom.ru/spb/bmw/x5/53609147.html;;;;;Санкт-Петербурге;дизель, 3.0 л;265 л.с., налог;автомат;4WD;;белый;33 791 км;левый;4 поколение;;;;
BMW;7-Series;2022;15809000;https://auto.drom.ru/spb/bmw/7-series/53600510.html;;;;;Санкт-Петербурге;дизель, 3.0 л;286 л.с., налог;автомат;4WD;;черный;8 466 км;левый;;;;;
BMW;X5;2022;8750000;https://auto.drom.ru/moscow/bmw/x5/53943979.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л, гибрид;286 л.с., налог;АКПП;4WD;;черный;21 000 км;левый;4 поколение;xDrive45e AT;;;
BMW;3-Series;2022;8870000;https://auto.drom.ru/moscow/bmw/3-series/53939527.html;;;;;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;седан;серый;4 597 км, без пробега по РФ;левый;7 поколение, рестайлинг;M340d AT xDrive;;;
BMW;X5;2022;11800000;https://auto.drom.ru/himki/bmw/x5/686844190.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;;синий;20 880 км;левый;4 поколение;;;;
BMW;X4;2022;5500000;https://auto.drom.ru/moscow/bmw/x4/947962785.html;;;;;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;;серый;12 500 км;левый;2 поколение, рестайлинг;xDrive 30i AT Base;;;
BMW;5-Series;2022;6750000;https://auto.drom.ru/moscow/bmw/5-series/53948766.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;седан;белый;19 343 км;левый;7 поколение, рестайлинг;520d AT xDrive;;;
BMW;7-Series;2022;17790000;https://auto.drom.ru/moscow/bmw/7-series/53947354.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 6.6 л;609 л.с., налог;автомат;4WD;;серый;27 039 км;левый;;;;;
BMW;X5;2022;7900000;https://auto.drom.ru/moscow/bmw/x5/53941188.html;;;;;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;белый;25 300 км;левый;4 поколение;;;;
BMW;i7;2022;13642100;https://auto.drom.ru/moscow/bmw/i7/53941138.html;Мощность двигателя не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;электро;544 л.с., налог;АКПП;4WD;;черный;5 910 км;левый;1 поколение;101.7 kWh i7 xDrive60;;;
BMW;X6;2022;10399000;https://auto.drom.ru/moscow/bmw/x6/53940616.html;;;;;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;синий;21 000 км;левый;3 поколение;;;;
BMW;X5;2022;11900000;https://auto.drom.ru/moscow/bmw/x5/52738928.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;красный;2 118 км;левый;4 поколение;;;;
BMW;M5;2022;10000000;https://auto.drom.ru/moscow/bmw/m5/52731299.html;;;;;Москве;бензин, 4.4 л;600 л.с., налог;АКПП;4WD;седан;черный;21 400 км;левый;6 поколение, рестайлинг;4.4 AT M5;;;
BMW;X6;2022;12499000;https://auto.drom.ru/moscow/bmw/x6/640313992.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;;красный;25 900 км;левый;3 поколение;xDrive 40d AT M Sport Pro;;;
BMW;4-Series;2022;6800000;https://auto.drom.ru/ryazan/bmw/4-series/53168023.html;;;;;Рязани;бензин, 2.0 л;245 л.с., налог;автомат;4WD;купе;белый;13 766 км, без пробега по РФ;левый;;;;;
BMW;X4;2022;6500000;https://auto.drom.ru/smolensk/bmw/x4/53922277.html;;;;;Смоленске;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;черный;24 300 км, без пробега по РФ;левый;2 поколение, рестайлинг;;;;
BMW;iX;2022;11700000;https://auto.drom.ru/moscow/bmw/ix/403507733.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;электро;326 л.с., налог;АКПП;4WD;;черный;7 100 км;левый;1 поколение;xDrive40 Atelier Base;;;
BMW;X3;2022;6990000;https://auto.drom.ru/moscow/bmw/x3/784845184.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;белый;21 570 км;левый;3 поколение, рестайлинг;;;;
BMW;6-Series Gran Turismo;2022;8190000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/278170736.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;синий;19 247 км;левый;1 поколение, рестайлинг;;;;
BMW;5-Series;2022;5999000;https://auto.drom.ru/moscow/bmw/5-series/857636916.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;седан;серый;6 217 км;левый;7 поколение, рестайлинг;;;;
BMW;M5;2022;12650000;https://auto.drom.ru/moscow/bmw/m5/53919227.html;;;;;Москве;бензин, 4.4 л;600 л.с., налог;АКПП;4WD;седан;белый;35 900 км;левый;6 поколение, рестайлинг;4.4 AT M5;;;
BMW;X1;2022;5680000;https://auto.drom.ru/bryansk/bmw/x1/53923457.html;;;;;Брянске;бензин, 2.0 л;241 л.с., налог;робот;4WD;;белый;1 375 км;левый;3 поколение;xDrive28i SAT;;;
BMW;X3;2022;6590000;https://auto.drom.ru/spb/bmw/x3/53919107.html;;;;;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;белый;31 360 км;левый;3 поколение, рестайлинг;;;;
BMW;X3;2022;6600000;https://auto.drom.ru/moscow/bmw/x3/53563856.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;белый;13 000 км;левый;3 поколение, рестайлинг;;;;
BMW;X5;2022;9190000;https://auto.drom.ru/moscow/bmw/x5/53563858.html;;;;;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;черный;32 800 км;левый;4 поколение;;;;
BMW;X7;2022;18490000;https://auto.drom.ru/spb/bmw/x7/53563092.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;;серый;22 025 км;левый;1 поколение;;;;
BMW;X3;2022;5969000;https://auto.drom.ru/moscow/bmw/x3/53165870.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;черный;7 000 км;левый;3 поколение, рестайлинг;;;;
BMW;X5;2022;9990000;https://auto.drom.ru/himki/bmw/x5/53156276.html;;;;;Химках;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;черный;8 000 км, без пробега по РФ;левый;4 поколение;;;;
BMW;X3;2022;6550000;https://auto.drom.ru/moscow/bmw/x3/53152632.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;синий;9 911 км, без пробега по РФ;левый;3 поколение, рестайлинг;;;;
BMW;X6;2022;11990000;https://auto.drom.ru/moscow/bmw/x6/581690670.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;черный;11 845 км;левый;3 поколение;xDrive 30d AT M Sport Pro;;;
BMW;5-Series;2022;7499999;https://auto.drom.ru/himki/bmw/5-series/787253483.html;;;;;Химках;дизель, 2.0 л;190 л.с., налог;АКПП;задний;седан;белый;172 км;левый;7 поколение, рестайлинг;520d AT;;;
BMW;X6;2022;21000000;https://auto.drom.ru/moscow/bmw/x6/52670182.html;;;;;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;3 поколение;;;WBS**************;
BMW;X6;2022;13990000;https://auto.drom.ru/moscow/bmw/x6/53552273.html;;;;;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;;зеленый;6 158 км;левый;3 поколение;;;;
BMW;X5;2022;16990000;https://auto.drom.ru/moscow/bmw/x5/773863579.html;;;;;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;;серый;8 250 км;левый;4 поколение;;;;
BMW;3-Series;2022;6250000;https://auto.drom.ru/moscow/bmw/3-series/53918586.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;универсал;белый;13 876 км;левый;7 поколение;;;;
BMW;X3;2022;7250000;https://auto.drom.ru/moscow/bmw/x3/52253133.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;черный;20 000 км, без пробега по РФ;левый;3 поколение, рестайлинг;xDrive 20d AT Lifestyle;;;
BMW;X3;2022;7250000;https://auto.drom.ru/moscow/bmw/x3/52253186.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;серый;19 000 км, без пробега по РФ;левый;3 поколение, рестайлинг;xDrive 20d AT Lifestyle;;;
BMW;X7;2022;10990000;https://auto.drom.ru/moscow/bmw/x7/178225158.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;;серый;82 833 км;левый;1 поколение;xDrive40d AT M Sport Pro;;;
BMW;X4;2022;7690000;https://auto.drom.ru/spb/bmw/x4/653134943.html;;;;;Санкт-Петербурге;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;;красный;12 640 км;левый;2 поколение, рестайлинг;;;;
BMW;X7;2022;15300000;https://auto.drom.ru/moscow/bmw/x7/800417660.html;;;;;Москве;дизель, 3.0 л;352 л.с., налог;АКПП;4WD;;белый;35 км;левый;1 поколение, рестайлинг;xDrive40d AT;;;
BMW;X3;2022;9347301;https://auto.drom.ru/himki/bmw/x3/53126305.html;;;;;Химках;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;3 поколение, рестайлинг;xDrive 20d AT M Sport Pure;;WBA**************;
BMW;X1;2022;5700000;https://auto.drom.ru/himki/bmw/x1/53126292.html;;;;;Химках;бензин, 1.5 л;140 л.с., налог;робот;передний;;белый;новый автомобиль;левый;2 поколение, рестайлинг;sDrive 18i SAT Base;;WBA**************;
BMW;7-Series;2022;9845000;https://auto.drom.ru/spb/bmw/7-series/537828747.html;;;;;Санкт-Петербурге;дизель, 3.0 л;265 л.с., налог;автомат;4WD;;черный;15 069 км;левый;;;;;
BMW;X3;2022;6250000;https://auto.drom.ru/moscow/bmw/x3/53134761.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;белый;14 000 км;левый;3 поколение, рестайлинг;;;;
BMW;X3;2022;6980000;https://auto.drom.ru/kursk/bmw/x3/53133909.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Курске;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;серый;12 500 км;левый;3 поколение, рестайлинг;xDrive 20i AT M Sport Pure;;;
BMW;X7;2022;17900000;https://auto.drom.ru/moscow/bmw/x7/50625576.html;Модель, цвет, мощность двигателя не совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;;серый;50 км;левый;1 поколение, рестайлинг;xDrive40i AT;;;
BMW;5-Series;2022;10200000;https://auto.drom.ru/moscow/bmw/5-series/136818736.html;;;;;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;седан;серый;6 152 км;левый;7 поколение, рестайлинг;540d AT xDrive;;;
BMW;M3;2022;12390000;https://auto.drom.ru/moscow/bmw/m3/53505833.html;;;;;Москве;бензин, 3.0 л;510 л.с., налог;АКПП;4WD;седан;красный;82 км;левый;6 поколение;;;;
BMW;M4;2022;11499000;https://auto.drom.ru/moscow/bmw/m4/53505803.html;;;;;Москве;бензин, 3.0 л;510 л.с., налог;АКПП;4WD;открытый;серый;16 950 км;левый;2 поколение;3.0 AT xDrive Competition;;;
BMW;X4;2022;7649000;https://auto.drom.ru/moscow/bmw/x4/735034297.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;черный;19 995 км;левый;2 поколение, рестайлинг;;;;
BMW;iX;2022;7800000;https://auto.drom.ru/spb/bmw/ix/53120385.html;;;;;Санкт-Петербурге;электро;;автомат;4WD;;белый;24 963 км;левый;1 поколение;;;;
BMW;X4;2022;7090000;https://auto.drom.ru/moscow/bmw/x4/53107322.html;;;;;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;серый;4 800 км;левый;2 поколение, рестайлинг;xDrive 20i AT M Sport Pure;;;
BMW;X6;2022;10506000;https://auto.drom.ru/himki/bmw/x6/166500525.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;;черный;22 348 км;левый;3 поколение;;;;
BMW;X1;2022;6300000;https://auto.drom.ru/moscow/bmw/x1/875267473.html;;;;;Москве;дизель, 2.0 л;197 л.с., налог;робот;4WD;;оранжевый;18 000 км;левый;3 поколение;;;;
BMW;X5;2022;10500000;https://auto.drom.ru/moscow/bmw/x5/53268480.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;черный;12 600 км, без пробега по РФ;левый;4 поколение;xDrive30d AT M Sport;;;
BMW;7-Series;2022;22800000;https://auto.drom.ru/moscow/bmw/7-series/50377140.html;;;;;Москве;бензин, 4.4 л;536 л.с., налог;АКПП;4WD;;;50 км;левый;7 поколение;760i xDrive;;;
BMW;7-Series;2022;22700000;https://auto.drom.ru/moscow/bmw/7-series/50377078.html;;;;;Москве;бензин, 4.4 л;536 л.с., налог;АКПП;4WD;;;50 км;левый;7 поколение;760i xDrive;;;
BMW;X6;2022;11700000;https://auto.drom.ru/solnechnogorsk/bmw/x6/53084433.html;;;;;Солнечногорске;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;синий;1 492 км;левый;3 поколение;;;;
BMW;X5;2023;15890000;https://auto.drom.ru/moscow/bmw/x5/180359457.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение, рестайлинг;xDrive30d AT M Sport Pro;;WBA**************;
