Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Mercedes-Benz;AMG GT;2023;23000000;https://auto.drom.ru/spb/mercedes-benz/amg_gt/53634478.html;;;;;Санкт-Петербурге;бензин, 4.0 л;639 л.с., налог;робот;4WD;новый автомобиль;левый;1 поколение, рестайлинг;синий;лифтбек;3.0 DCT GT 63 S 4MATIC+;;W1K**************;
Mercedes-Benz;S-Class;2023;25490000;https://auto.drom.ru/balashiha/mercedes-benz/s-class/51104383.html;;;;;Балашихе;бензин, 4.0 л;503 л.с., налог;АКПП;4WD;новый автомобиль;левый;7 поколение;черный;седан;;;W1K**************;
Mercedes-Benz;S-Class;2023;24900000;https://auto.drom.ru/balashiha/mercedes-benz/s-class/51104386.html;;;;;Балашихе;бензин, 4.0 л;503 л.с., налог;АКПП;4WD;новый автомобиль;левый;7 поколение;черный;седан;;;W1K**************;
Mercedes-Benz;GLE;2023;13950000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/209803231.html;;;;;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;199 км;левый;2 поколение;черный;;;;;
Mercedes-Benz;E-Class;2023;10650000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53946735.html;;;;;Москве;дизель, 2.0 л;197 л.с., налог;АКПП;задний;новый автомобиль;левый;6 поколение;белый;седан;;;W1K**************;
Mercedes-Benz;GLE;2023;17500000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52721150.html;;;;;Москве;бензин, 3.0 л;435 л.с., налог;автомат;4WD;новый автомобиль;левый;2 поколение, рестайлинг;черный;;;;W1N**************;
Mercedes-Benz;GLS-Class;2023;17800000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/568648614.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;W1N**************;
Mercedes-Benz;GLE Coupe;2023;14200000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/538186413.html;;;;;Москве;дизель, 2.0 л;269 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение, рестайлинг;белый;;;;W1N**************;
Mercedes-Benz;E-Class;2023;11500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53572590.html;;;;;Москве;дизель, 2.0 л;197 л.с., налог;АКПП;задний;новый автомобиль;левый;6 поколение;серый;седан;E 220d AТ AMG Line Premium;;W1K**************;
Mercedes-Benz;GLE;2023;22250000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53620125.html;;;;;Москве;бензин, 4.0 л;612 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;серебристый;;AMG GLE 63 S 4MATIC+;;W1N**************;
Mercedes-Benz;GLE;2023;22250000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53620109.html;;;;;Москве;бензин, 4.0 л;612 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;серебристый;;AMG GLE 63 S 4MATIC+;;W1N**************;
Mercedes-Benz;V-Class;2023;16790000;https://auto.drom.ru/balashiha/mercedes-benz/v-class/53203491.html;;;;;Балашихе;дизель, 2.0 л;237 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;W1V**************;
Mercedes-Benz;V-Class;2023;16990000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/v-class/51111833.html;;;;;Нижнем Новгороде;дизель, 2.0 л;;автомат;;новый автомобиль;левый;;черный;;;;W1V**************;
Mercedes-Benz;V-Class;2023;14260000;https://auto.drom.ru/spb/mercedes-benz/v-class/621770823.html;;;;;Санкт-Петербурге;дизель, 2.0 л;237 л.с., налог;автомат;4WD;45 км;левый;;черный;;;;;
Mercedes-Benz;G-Class;2023;27100000;https://auto.drom.ru/moscow/mercedes-benz/g-class/53895717.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;робот;4WD;20 км;левый;3 поколение;черный;джип/suv 5 дв.;G 63 AMG;;;
Mercedes-Benz;V-Class;2023;16600000;https://auto.drom.ru/moscow/mercedes-benz/v-class/681671788.html;;;;;Москве;дизель, 2.0 л;237 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;L6T**************;
Mercedes-Benz;GLE Coupe;2023;13150000;https://auto.drom.ru/spb/mercedes-benz/gle_coupe/53599690.html;;;;;Санкт-Петербурге;дизель, 2.0 л;269 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение, рестайлинг;черный;;;;W1N**************;
Mercedes-Benz;V-Class;2023;15900000;https://auto.drom.ru/moscow/mercedes-benz/v-class/53193254.html;;;;;Москве;дизель, 2.0 л;237 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;W1V**************;
Mercedes-Benz;GLE;2023;14800000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52316698.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;черный;;GLE 400d 4MATIC;;W1N**************;
Mercedes-Benz;AMG GT;2023;29900000;https://auto.drom.ru/spb/mercedes-benz/amg_gt/52240614.html;;;;;Санкт-Петербурге;бензин, 4.0 л;843 л.с., налог;автомат;4WD;новый автомобиль;левый;;;лифтбек;;;W1K**************;
Mercedes-Benz;GLE;2023;14490000;https://auto.drom.ru/balashiha/mercedes-benz/gle-class/51497841.html;;;;;Балашихе;дизель, 2.0 л;245 л.с., налог;автомат;4WD;новый автомобиль;левый;2 поколение;белый;;;;W1N**************;
Mercedes-Benz;GLE;2023;15990000;https://auto.drom.ru/balashiha/mercedes-benz/gle-class/51497848.html;;;;;Балашихе;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;черный;;GLE 400d 4MATIC;;W1N**************;
Mercedes-Benz;S-Class;2023;39795820;https://auto.drom.ru/moscow/mercedes-benz/s-class/946173268.html;;;;;Москве;4.0 л, гибрид;802 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;седан;;;W1K**************;
Mercedes-Benz;GLS-Class;2023;34290255;https://auto.drom.ru/moscow/mercedes-benz/gls-class/834722918.html;;;;;Москве;бензин, 4.0 л;558 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;W1N**************;
Mercedes-Benz;V-Class;2023;16600000;https://auto.drom.ru/moscow/mercedes-benz/v-class/383377168.html;;;;;Москве;дизель, 2.0 л;237 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;LW4**************;
Mercedes-Benz;GLE Coupe;2023;18795900;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/549122778.html;;;;;Москве;дизель, 2.0 л;269 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение, рестайлинг;черный;;;;W1N**************;
Mercedes-Benz;GLS-Class;2023;19350400;https://auto.drom.ru/moscow/mercedes-benz/gls-class/765473703.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;367 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;W1N**************;
Mercedes-Benz;GLS-Class;2023;19350400;https://auto.drom.ru/moscow/mercedes-benz/gls-class/506794068.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;367 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;W1N**************;
Mercedes-Benz;GLS-Class;2023;18600000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/870493434.html;;;;;Москве;дизель, 3.0 л;367 л.с., налог;автомат;4WD;26 км;левый;2 поколение;черный;;;;;
Mercedes-Benz;GLE Coupe;2023;18490000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/750018789.html;;;;;Москве;дизель, 3.0 л;370 л.с., налог;АКПП;4WD;20 км;левый;2 поколение, рестайлинг;серый;;GLE 450d 4MATIC;;;
Mercedes-Benz;S-Class;2023;23300000;https://auto.drom.ru/himki/mercedes-benz/s-class/53947529.html;;;;;Химках;бензин, 4.0 л;503 л.с., налог;АКПП;4WD;58 км;левый;7 поколение;черный;седан;;;;
Mercedes-Benz;GLE;2023;21958540;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53945664.html;;;;;Москве;дизель, 3.0 л;367 л.с., налог;автомат;4WD;новый автомобиль;левый;;серый;;;;W1N**************;
Mercedes-Benz;GLE;2023;21958540;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53945667.html;;;;;Москве;дизель, 3.0 л;367 л.с., налог;автомат;4WD;новый автомобиль;левый;;серый;;;;W1N**************;
Mercedes-Benz;GLE;2023;21486230;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53945657.html;;;;;Москве;дизель, 3.0 л;367 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;W1N**************;
Mercedes-Benz;GLE;2023;21486230;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53945659.html;;;;;Москве;дизель, 3.0 л;367 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;W1N**************;
Mercedes-Benz;V-Class;2023;19756525;https://auto.drom.ru/moscow/mercedes-benz/v-class/53943957.html;;;;;Москве;дизель, 2.0 л;237 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;W1V**************;
Mercedes-Benz;Vito;2023;8700000;https://auto.drom.ru/moscow/mercedes-benz/vito/53943673.html;;;;;Москве;бензин, 2.0 л;211 л.с., налог;автомат;передний;20 км;левый;3 поколение, рестайлинг;черный;;;;;
Mercedes-Benz;GLE;2023;12340000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53597904.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;13 021 км;левый;2 поколение;серый;;GLE 400d 4MATIC;;;
Mercedes-Benz;G-Class;2023;34900000;https://auto.drom.ru/tula/mercedes-benz/g-class/53592171.html;;;;;Туле;бензин, 4.0 л;585 л.с., налог;робот;4WD;новый автомобиль;левый;3 поколение;черный;джип/suv 5 дв.;G 63 AMG;;W1N**************;
Mercedes-Benz;S-Class;2023;27900000;https://auto.drom.ru/balashiha/mercedes-benz/s-class/53591653.html;;;;;Балашихе;бензин, 4.0 л;503 л.с., налог;АКПП;4WD;новый автомобиль;левый;7 поколение;черный;седан;;;W1K**************;
Mercedes-Benz;GLE Coupe;2023;21490000;https://auto.drom.ru/balashiha/mercedes-benz/gle_coupe/53591680.html;;;;;Балашихе;дизель, 3.0 л;370 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение, рестайлинг;серый;;;;W1N**************;
Mercedes-Benz;G-Class;2023;36490000;https://auto.drom.ru/balashiha/mercedes-benz/g-class/52708553.html;;;;;Балашихе;бензин, 4.0 л;585 л.с., налог;робот;4WD;новый автомобиль;левый;3 поколение;черный;джип/suv 5 дв.;G 63 AMG;;W1N**************;
Mercedes-Benz;GLS-Class;2023;17400000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52303042.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;W1N**************;
Mercedes-Benz;V-Class;2023;19090000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/v-class/52241543.html;;;;;Нижнем Новгороде;дизель, 2.0 л;;автомат;;новый автомобиль;левый;;серый;;;;W1V**************;
Mercedes-Benz;V-Class;2023;12000000;https://auto.drom.ru/moscow/mercedes-benz/v-class/560215588.html;;;;;Москве;дизель, 2.1 л;163 л.с., налог;АКПП;задний;новый автомобиль;левый;3 поколение, рестайлинг;черный;;220 d AT L2;;W1V**************;
Mercedes-Benz;S-Class;2023;31500000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53549630.html;Цвет, мощность двигателя не совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;4.0 л, гибрид;802 л.с., налог;;4WD;20 км;левый;7 поколение;белый;седан;;;;
Mercedes-Benz;GLS-Class;2023;15000000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/467175770.html;;;;;Москве;бензин, 3.0 л;362 л.с., налог;АКПП;4WD;1 000 км;левый;2 поколение;зеленый;;GLS 450 4MATIC;документы с проблемами, автомобиль находится в КЗ;;
Mercedes-Benz;G-Class;2023;29500000;https://auto.drom.ru/moscow/mercedes-benz/g-class/51511493.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;робот;4WD;6 000 км;левый;3 поколение;;джип/suv 5 дв.;G 63 AMG;;;
Mercedes-Benz;AMG GT;2023;32449120;https://auto.drom.ru/moscow/mercedes-benz/amg_gt/53580664.html;;;;;Москве;бензин, 4.0 л;843 л.с., налог;автомат;4WD;новый автомобиль;левый;;серый;лифтбек;;;W1K**************;
Mercedes-Benz;AMG GT;2023;32449120;https://auto.drom.ru/moscow/mercedes-benz/amg_gt/53580658.html;;;;;Москве;бензин, 4.0 л;843 л.с., налог;автомат;4WD;новый автомобиль;левый;;серый;лифтбек;;;W1K**************;
Mercedes-Benz;G-Class;2023;34450320;https://auto.drom.ru/moscow/mercedes-benz/g-class/53177423.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;робот;4WD;новый автомобиль;левый;3 поколение;черный;джип/suv 5 дв.;G 63 AMG;;W1N**************;
Mercedes-Benz;G-Class;2023;34450320;https://auto.drom.ru/moscow/mercedes-benz/g-class/53177427.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;робот;4WD;новый автомобиль;левый;3 поколение;черный;джип/suv 5 дв.;G 63 AMG;;W1N**************;
Mercedes-Benz;GLE Coupe;2023;13780000;https://auto.drom.ru/spb/mercedes-benz/gle_coupe/53166879.html;;;;;Санкт-Петербурге;дизель, 2.0 л;269 л.с., налог;АКПП;4WD;20 км;левый;2 поколение, рестайлинг;черный;;;;;
Mercedes-Benz;V-Class;2023;20490000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/v-class/52241524.html;;;;;Нижнем Новгороде;дизель, 2.0 л;;автомат;;новый автомобиль;левый;;серый;;;;W1V**************;
Mercedes-Benz;GLE Coupe;2023;16680000;https://auto.drom.ru/tula/mercedes-benz/gle_coupe/52242465.html;;;;;Туле;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;белый;;;;W1N**************;
Mercedes-Benz;Vito;2023;12500000;https://auto.drom.ru/moscow/mercedes-benz/vito/641887194.html;;;;;Москве;бензин, 2.0 л;211 л.с., налог;АКПП;задний;50 км, без пробега по РФ;левый;3 поколение, рестайлинг;черный;;121 AT RWD Длинный BASE 1.2t;;;
Mercedes-Benz;G-Class;2023;27200000;https://auto.drom.ru/moscow/mercedes-benz/g-class/304168277.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;робот;4WD;25 км, без пробега по РФ;левый;3 поколение;;джип/suv 5 дв.;G 63 AMG;;;
Mercedes-Benz;GLE Coupe;2023;12890000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/53551389.html;;;;;Москве;дизель, 2.0 л;269 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение, рестайлинг;черный;;GLE 300d 4MATIC;;W1N**************;
Mercedes-Benz;GLE Coupe;2023;14978325;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/473857142.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л, гибрид;367 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;черный;;450 4MATIC;;W1N**************;
Mercedes-Benz;EQS SUV;2023;18500000;https://auto.drom.ru/moscow/mercedes-benz/eqs_suv/53149320.html;;;;;Москве;электро;544 л.с., налог;АКПП;4WD;20 км;левый;1 поколение;серый;;;;;
Mercedes-Benz;GLE;2023;19997334;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53928218.html;;;;;Москве;дизель, 3.0 л;367 л.с., налог;автомат;4WD;новый автомобиль;левый;;серый;;;;W1N**************;
Mercedes-Benz;GLE;2023;19997334;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53928220.html;;;;;Москве;дизель, 3.0 л;367 л.с., налог;автомат;4WD;новый автомобиль;левый;;серый;;;;W1N**************;
Mercedes-Benz;V-Class;2023;9900000;https://auto.drom.ru/himki/mercedes-benz/v-class/53156524.html;;;;;Химках;дизель, 2.0 л;190 л.с., налог;автомат;задний;32 км, без пробега по РФ;левый;;черный;;;;;
Mercedes-Benz;GLE Coupe;2023;16000000;https://auto.drom.ru/himki/mercedes-benz/gle_coupe/53156576.html;;;;;Химках;дизель, 3.0 л;370 л.с., налог;АКПП;4WD;60 км, без пробега по РФ;левый;2 поколение, рестайлинг;черный;;;;;
Mercedes-Benz;GLS-Class;2023;16800000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52139631.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;автомат;4WD;новый автомобиль;левый;;черный;;;;W1N**************;
Mercedes-Benz;GLE Coupe;2023;14200000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/51800937.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;черный;;;;W1N**************;
Mercedes-Benz;G-Class;2023;32000000;https://auto.drom.ru/moscow/mercedes-benz/g-class/51461609.html;Модель, год, объем двигателя, мощность двигателя не совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.0 л;585 л.с., налог;робот;4WD;25 км, без пробега по РФ;левый;3 поколение;черный;джип/suv 5 дв.;G 63 AMG;;;
Mercedes-Benz;G-Class;2023;39151480;https://auto.drom.ru/moscow/mercedes-benz/g-class/731123785.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;робот;4WD;новый автомобиль;левый;3 поколение;синий;джип/suv 5 дв.;G 63 AMG;;W1N**************;
Mercedes-Benz;G-Class;2023;38570679;https://auto.drom.ru/moscow/mercedes-benz/g-class/549296076.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;робот;4WD;новый автомобиль;левый;3 поколение;коричневый;джип/suv 5 дв.;G 63 AMG;;W1N**************;
Mercedes-Benz;G-Class;2023;38570679;https://auto.drom.ru/moscow/mercedes-benz/g-class/283950183.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;робот;4WD;новый автомобиль;левый;3 поколение;коричневый;джип/suv 5 дв.;G 63 AMG;;W1N**************;
Mercedes-Benz;G-Class;2023;39151480;https://auto.drom.ru/moscow/mercedes-benz/g-class/642731556.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;робот;4WD;новый автомобиль;левый;3 поколение;синий;джип/suv 5 дв.;G 63 AMG;;W1N**************;
Mercedes-Benz;GLS-Class;2023;16500000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/124111605.html;;;;;Москве;дизель, 3.0 л;367 л.с., налог;автомат;4WD;32 км;левый;;серый;;;;;
Mercedes-Benz;GLE;2023;13350000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/414409522.html;;;;;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;10 км, без пробега по РФ;левый;2 поколение;черный;;GLE 450 4MATIC;;;
Mercedes-Benz;GLS-Class;2023;19390000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/119088081.html;;;;;Москве;бензин, 3.0 л;362 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;черный;;GLS 450 4MATIC;;4JG**************;
Mercedes-Benz;EQE SUV;2023;12825000;https://auto.drom.ru/moscow/mercedes-benz/eqe_suv/53917463.html;;;;;Москве;электро;;автомат;4WD;новый автомобиль;левый;1 поколение;серый;;;;LE4**************;
Mercedes-Benz;GLE Coupe;2023;20477100;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/53917460.html;;;;;Москве;дизель, 3.0 л;370 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение, рестайлинг;черный;;;;W1N**************;
Mercedes-Benz;GLE Coupe;2023;20477100;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/53917457.html;;;;;Москве;дизель, 3.0 л;370 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение, рестайлинг;черный;;;;W1N**************;
Mercedes-Benz;GLE Coupe;2023;29748673;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/823815886.html;;;;;Москве;бензин, 4.0 л;612 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;серый;;;;W1N**************;
Mercedes-Benz;GLE Coupe;2023;29748673;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/589149177.html;;;;;Москве;бензин, 4.0 л;612 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;серый;;;;W1N**************;
Mercedes-Benz;GLE Coupe;2023;19800000;https://auto.drom.ru/kazan/mercedes-benz/gle_coupe/53561639.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л;435 л.с., налог;автомат;4WD;215 км;;;черный;;;;;
Mercedes-Benz;GLE;2023;13200000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/51800930.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;черный;;GLE 400d 4MATIC;;W1N**************;
Mercedes-Benz;GLC;2023;10345630;https://auto.drom.ru/moscow/mercedes-benz/glc-class/204684505.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;197 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение;серый;;;;W1N**************;
Mercedes-Benz;S-Class;2023;21200000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/s-class/534464629.html;;;;;Нижнем Новгороде;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;новый автомобиль;левый;7 поколение;черный;седан;S400 d 4MATIC AMG Line L;;W1K**************;
Mercedes-Benz;V-Class;2023;20275000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/v-class/52241531.html;;;;;Нижнем Новгороде;дизель, 2.0 л;;автомат;;новый автомобиль;левый;;черный;;;;W1V**************;
Mercedes-Benz;GLE Coupe;2023;16000000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/817539857.html;;;;;Москве;дизель, 3.0 л;370 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение, рестайлинг;черный;;;;W1N**************;
Mercedes-Benz;GLE Coupe;2023;18999000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/679304480.html;;;;;Москве;дизель, 3.0 л;370 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение, рестайлинг;черный;;;;W1N**************;
Mercedes-Benz;GLE Coupe;2023;18999000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/571301881.html;;;;;Москве;дизель, 3.0 л;370 л.с., налог;АКПП;4WD;новый автомобиль;левый;2 поколение, рестайлинг;черный;;;;W1N**************;
