Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;VIN;
Mercedes-Benz;S-Class;2022;14100000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53005332.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;3.0 л;517 л.с., налог;автомат;задний;седан;серый;25 236 км;левый;;;;;
Mercedes-Benz;GLE;2022;16343495;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52561511.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;GLE;2022;13821480;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52561580.html;;;;;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;GLS-Class;2022;19602000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52066909.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение;GLS 400 d 4MATIC Luxury;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/52191519.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;V-Class;2022;14250000;https://auto.drom.ru/moscow/mercedes-benz/v-class/630001907.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;237 л.с., налог;автомат;4WD;;черный;новый автомобиль;левый;;;;W1V**************;
Mercedes-Benz;GLE;2022;16864935;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52760662.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;GLS-Class;2022;13490000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/401175203.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;белый;22 000 км;левый;2 поколение;;;;
Mercedes-Benz;GLS-Class;2022;19621000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52066853.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение;GLS 400 d 4MATIC Luxury;;Z9M**************;
Mercedes-Benz;S-Class;2022;30536000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53426711.html;;;;;Москве;бензин, 4.0 л;503 л.с., налог;АКПП;4WD;седан;черный;новый автомобиль;левый;7 поколение;Mercedes-Maybach S580 4MATIC;;W1K**************;
Mercedes-Benz;GLE Coupe;2022;13600000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/53803548.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;698 км;левый;2 поколение;GLE 400d 4MATIC;;;
Mercedes-Benz;GLS-Class;2022;19406975;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52547699.html;;;;;Москве;бензин, 3.0 л;367 л.с., налог;автомат;4WD;;белый;новый автомобиль;левый;;;;Z9M**************;
Mercedes-Benz;GLE;2022;13938830;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52547452.html;;;;;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;GLS-Class;2022;19480145;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52547600.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;GLS-Class;2022;19470045;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52547606.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;серый;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;S-Class;2022;18100000;https://auto.drom.ru/moscow/mercedes-benz/s-class/52110726.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;седан;черный;10 000 км;левый;7 поколение;S450 4MATIC Luxury;;;
Mercedes-Benz;GLE;2022;16602445;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53794909.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;GLE;2022;8850000;https://auto.drom.ru/smolensk/mercedes-benz/gle-class/51231633.html;;;;;Смоленске;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;24 500 км, без пробега по РФ;левый;2 поколение;GLE 300 d 4MATIC Sport Plus;;;
Mercedes-Benz;GLC Coupe;2022;6100000;https://auto.drom.ru/moscow/mercedes-benz/glc_coupe/52669482.html;Модель не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;2.0 л;;автомат;;;серый;39 125 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;GLE;2022;12995650;https://auto.drom.ru/moscow/mercedes-benz/gle-class/906113803.html;;;;;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;коричневый;новый автомобиль;левый;2 поколение;GLE 300 d 4MATIC Sport Plus;;Z9M**************;
Mercedes-Benz;GLE;2022;9299000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53636045.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;серый;27 408 км;левый;2 поколение;GLE 300 d 4MATIC Premium;;;
Mercedes-Benz;GLS-Class;2022;12999000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/51676193.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;32 км;левый;2 поколение;;;;
Mercedes-Benz;AMG GT;2022;15000000;https://auto.drom.ru/moscow/mercedes-benz/amg_gt/49151067.html;;;;;Москве;бензин, 3.0 л, гибрид;367 л.с., налог;АКПП;4WD;лифтбек;черный;30 км;левый;1 поколение, рестайлинг;3.0 AT 43 4MATIC+ Особая Серия;;;
Mercedes-Benz;S-Class;2022;17000000;https://auto.drom.ru/moscow/mercedes-benz/s-class/49151059.html;;;;;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;седан;серый;30 км;левый;7 поколение;;;;
Mercedes-Benz;GLE;2022;15861000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52540769.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение;GLE 400 d 4MATIC Luxury;;Z9M**************;
Mercedes-Benz;S-Class;2022;26096000;https://auto.drom.ru/moscow/mercedes-benz/s-class/45969678.html;;;;;Москве;бензин, 4.0 л;503 л.с., налог;АКПП;4WD;седан;черный;новый автомобиль;левый;7 поколение;S580 4MATIC Luxury;;W1K**************;
Mercedes-Benz;V-Class;2022;9980000;https://auto.drom.ru/spb/mercedes-benz/v-class/53791847.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;237 л.с., налог;автомат;4WD;;черный;37 250 км;левый;;;;;
Mercedes-Benz;GLE;2022;8690000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/700050726.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;78 192 км;левый;2 поколение;;;;
Mercedes-Benz;G-Class;2022;26999000;https://auto.drom.ru/moscow/mercedes-benz/g-class/53410165.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;автомат;4WD;джип/suv 5 дв.;зеленый;930 км;левый;3 поколение;;;;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771696.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;G-Class;2022;25900000;https://auto.drom.ru/moscow/mercedes-benz/g-class/54030086.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;АКПП;4WD;джип/suv 5 дв.;серый;14 908 км;левый;3 поколение;G 63 AMG;;;
Mercedes-Benz;GLS-Class;2022;17990320;https://auto.drom.ru/moscow/mercedes-benz/gls-class/164480244.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;GLS-Class;2022;17990320;https://auto.drom.ru/moscow/mercedes-benz/gls-class/424156206.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;S-Class;2022;23990750;https://auto.drom.ru/moscow/mercedes-benz/s-class/683184589.html;;;;;Москве;бензин, 4.0 л;503 л.с., налог;АКПП;4WD;седан;белый;новый автомобиль;левый;7 поколение;;;W1K**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771726.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;G-Class;2022;23950000;https://auto.drom.ru/solnechnogorsk/mercedes-benz/g-class/766682136.html;;;;;Солнечногорске;бензин, 4.0 л;585 л.с., налог;автомат;4WD;джип/suv 5 дв.;белый;22 997 км;левый;3 поколение;;;;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/246656634.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/353210452.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLS-Class;2022;17990320;https://auto.drom.ru/moscow/mercedes-benz/gls-class/188978740.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;GLS-Class;2022;17990320;https://auto.drom.ru/moscow/mercedes-benz/gls-class/612545491.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;V-Class;2022;14599320;https://auto.drom.ru/moscow/mercedes-benz/v-class/243384405.html;;;;;Москве;дизель, 2.0 л;237 л.с., налог;автомат;4WD;;черный;новый автомобиль;левый;;;;W1V**************;
Mercedes-Benz;GLS-Class;2022;31900120;https://auto.drom.ru/moscow/mercedes-benz/gls-class/281728186.html;;;;;Москве;бензин, 4.0 л, гибрид;558 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение;Mercedes-Maybach GLS 600 4MATIC;;W1N**************;
Mercedes-Benz;S-Class;2022;31998000;https://auto.drom.ru/moscow/mercedes-benz/s-class/421162635.html;;;;;Москве;бензин, 4.0 л;503 л.с., налог;АКПП;4WD;седан;черный;новый автомобиль;левый;7 поколение;;;W1K**************;
Mercedes-Benz;V-Class;2022;14599320;https://auto.drom.ru/moscow/mercedes-benz/v-class/51686027.html;;;;;Москве;дизель, 2.0 л;237 л.с., налог;автомат;4WD;;черный;новый автомобиль;левый;;;;W1V**************;
Mercedes-Benz;GLS-Class;2022;31999000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/572851615.html;;;;;Москве;бензин, 4.0 л, гибрид;558 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение;Mercedes-Maybach GLS 600 4MATIC;;W1N**************;
Mercedes-Benz;G-Class;2022;25000000;https://auto.drom.ru/spb/mercedes-benz/g-class/53398471.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 4.0 л;422 л.с., налог;АКПП;4WD;джип/suv 5 дв.;серый;11 357 км, без пробега по РФ;левый;3 поколение;;;;
Mercedes-Benz;V-Class;2022;17766545;https://auto.drom.ru/moscow/mercedes-benz/v-class/52516868.html;;;;;Москве;дизель, 2.0 л;237 л.с., налог;автомат;4WD;;черный;новый автомобиль;левый;;;;W1V**************;
Mercedes-Benz;GLE;2022;5999999;https://auto.drom.ru/minsk/mercedes-benz/gle-class/53884546.html;;;;;Минске;бензин, 2.0 л;258 л.с., налог;АКПП;4WD;;черный;35 000 км, без пробега по РФ;левый;2 поколение;GLE 350 4MATIC;;;
Mercedes-Benz;GLC;2022;8290000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/54058690.html;;;;;Москве;дизель, 2.0 л;197 л.с., налог;АКПП;4WD;;черный;6 862 км;левый;2 поколение;;;;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771728.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771724.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771714.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771701.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771691.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771685.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771690.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771683.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771680.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53771657.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLS-Class;2022;19715000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52066855.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;2 поколение;GLS 400 d 4MATIC Luxury;;Z9M**************;
Mercedes-Benz;V-Class;2022;11655000;https://auto.drom.ru/moscow/mercedes-benz/v-class/48282193.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;автомат;задний;;черный;новый автомобиль;левый;;;;W1V**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53772079.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53772080.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53772035.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53772049.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53772053.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53772057.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53772064.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53772066.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53772072.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53772075.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;GLC;2022;7292320;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53772028.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;1 поколение, рестайлинг;GLC 220d AT 4MATIC;;Z9M**************;
Mercedes-Benz;V-Class;2022;11350000;https://auto.drom.ru/spb/mercedes-benz/v-class/53384867.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;237 л.с., налог;автомат;4WD;;серый;34 992 км;левый;;;;;
Mercedes-Benz;GLS-Class;2022;19112505;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52070214.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;GLS-Class;2022;19227005;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52070243.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение;;;Z9M**************;
Mercedes-Benz;GLS-Class;2022;19601000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52066908.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение;GLS 400 d 4MATIC Luxury;;Z9M**************;
Mercedes-Benz;E-Class;2022;7999000;https://auto.drom.ru/moscow/mercedes-benz/e-class/655885556.html;;;;;Москве;бензин, 2.0 л;299 л.с., налог;автомат;4WD;седан;серый;7 500 км, без пробега по РФ;левый;5 поколение, рестайлинг;;;;
Mercedes-Benz;S-Class;2022;27761000;https://auto.drom.ru/moscow/mercedes-benz/s-class/51073275.html;;;;;Москве;бензин, 4.0 л;503 л.с., налог;АКПП;4WD;седан;белый;новый автомобиль;левый;7 поколение;;;W1K**************;
Mercedes-Benz;V-Class;2022;14250000;https://auto.drom.ru/moscow/mercedes-benz/v-class/54054251.html;;;;;Москве;дизель, 2.0 л;237 л.с., налог;автомат;4WD;;черный;новый автомобиль;левый;;;;W1V**************;
Mercedes-Benz;SL-Class;2022;29385740;https://auto.drom.ru/moscow/mercedes-benz/sl-class/54054217.html;;;;;Москве;бензин, 4.0 л;585 л.с., налог;АКПП;4WD;открытый;черный;новый автомобиль;левый;7 поколение;;;W1K**************;
Mercedes-Benz;GLE Coupe;2023;18999000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/602214860.html;;;;;Москве;дизель, 3.0 л;370 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;2 поколение, рестайлинг;;;W1N**************;
BMW;7-Series;2016;5395000;https://auto.drom.ru/himki/bmw/7-series/268224796.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 3.0 л;320 л.с., налог;АКПП;4WD;;черный;112 268 км;левый;6 поколение;;;;
