Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;
BMW;3-Series;2019;4000000;https://auto.drom.ru/spb/bmw/3-series/53866712.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;задний;70 000 км;левый;7 поколение;белый;седан;320d AT M Sport;;
BMW;5-Series;2019;2890000;https://auto.drom.ru/moscow/bmw/5-series/53866620.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;261 596 км;левый;7 поколение;черный;седан;;;
BMW;X1;2019;3380000;https://auto.drom.ru/moscow/bmw/x1/53865820.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;АКПП;4WD;49 913 км;левый;2 поколение;серый;;;;
BMW;3-Series;2019;2948000;https://auto.drom.ru/moscow/bmw/3-series/53861584.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;122 583 км;левый;;белый;седан;;;
BMW;X4;2019;4495000;https://auto.drom.ru/moscow/bmw/x4/53486330.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;60 444 км;левый;2 поколение;синий;;;;
BMW;5-Series;2019;6100000;https://auto.drom.ru/moscow/bmw/5-series/53078206.html;;;;;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;69 500 км;левый;7 поколение;синий;седан;530d AT xDrive M Sport;;
BMW;5-Series;2019;3830000;https://auto.drom.ru/moscow/bmw/5-series/52177502.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;109 500 км;левый;7 поколение;синий;универсал;520d AT xDrive;;
BMW;X5;2019;5990000;https://auto.drom.ru/moscow/bmw/x5/51564939.html;;;;;Москве;дизель;;автомат;;77 930 км;левый;4 поколение;черный;;;;
BMW;3-Series;2019;3290000;https://auto.drom.ru/spb/bmw/3-series/53333463.html;;;;;Санкт-Петербурге;бензин, 2.0 л;258 л.с., налог;АКПП;задний;114 000 км;левый;7 поколение;черный;седан;330i AT M Sport;;
BMW;X7;2019;7200000;https://auto.drom.ru/moscow/bmw/x7/215236232.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;191 000 км;левый;1 поколение;черный;;xDrive30d AT M Sport Pro;;
BMW;3-Series;2019;3900000;https://auto.drom.ru/kazan/bmw/3-series/492724194.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 2.0 л;190 л.с., налог;автомат;задний;103 530 км;;;черный;седан;;;
BMW;X3;2019;3647785;https://auto.drom.ru/minsk/bmw/x3/54143141.html;;;;;Минске;дизель, 2.0 л;231 л.с., налог;автомат;4WD;147 000 км;левый;3 поколение;серый;;;;
BMW;X5;2019;7450000;https://auto.drom.ru/nizhniy-novgorod/bmw/x5/53568792.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;65 000 км;левый;4 поколение;синий;;xDrive 40i AT M Sport Pure;;
BMW;X5;2019;6199000;https://auto.drom.ru/spb/bmw/x5/204506308.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;119 235 км;левый;4 поколение;черный;;;;
BMW;6-Series Gran Turismo;2019;3800000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/844405364.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;автомат;задний;133 000 км, без пробега по РФ;левый;1 поколение;синий;;;;
BMW;X1;2019;2441000;https://auto.drom.ru/spb/bmw/x1/358524519.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;140 л.с., налог;робот;передний;117 362 км;левый;2 поколение;белый;;;;
BMW;X7;2019;7890000;https://auto.drom.ru/spb/bmw/x7/712817700.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;110 668 км;левый;1 поколение;черный;;xDrive30d AT M Sport Pro;;
BMW;X5;2019;7500000;https://auto.drom.ru/penza/bmw/x5/656107133.html;;;;;Пензе;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;84 000 км, без пробега по РФ;левый;4 поколение;черный;;xDrive 30d AT M Sport Pro;;
BMW;X5;2019;5595000;https://auto.drom.ru/penza/bmw/x5/53062598.html;;;;;Пензе;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;156 400 км, без пробега по РФ;левый;4 поколение;черный;;xDrive30d AT xLine;;
BMW;7-Series;2019;5700000;https://auto.drom.ru/kirov/bmw/7-series/53569772.html;;;;;Кирове;дизель, 3.0 л;265 л.с., налог;автомат;задний;95 084 км, без пробега по РФ;левый;6 поколение, рестайлинг;серый;;;;
BMW;3-Series;2019;3400000;https://auto.drom.ru/moscow/bmw/3-series/53258439.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;70 000 км;левый;7 поколение;черный;седан;320d AT xDrive M Sport Pro;;
BMW;X3;2019;3790000;https://auto.drom.ru/moscow/bmw/x3/180932987.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;88 888 км;левый;3 поколение;черный;;;;
BMW;X4;2019;4180000;https://auto.drom.ru/spb/bmw/x4/691986049.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;98 088 км;левый;2 поколение;белый;;;;
BMW;X2;2019;2350000;https://auto.drom.ru/spb/bmw/x2/769092615.html;;;;;Санкт-Петербурге;дизель, 1.5 л;116 л.с., налог;автомат;передний;70 000 км;левый;1 поколение;серебристый;;;;
BMW;3-Series;2019;4579000;https://auto.drom.ru/moscow/bmw/3-series/54141476.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;39 973 км;левый;7 поколение;синий;седан;320d AT xDrive M Sport;;
BMW;5-Series;2019;4385000;https://auto.drom.ru/spb/bmw/5-series/54136492.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;115 000 км;левый;7 поколение;серый;седан;;;
BMW;X2;2019;2529000;https://auto.drom.ru/spb/bmw/x2/54136481.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;150 л.с., налог;АКПП;передний;132 466 км;левый;1 поколение;серый;;sDrive 18d AT Base;;
BMW;4-Series;2019;3550700;https://auto.drom.ru/moscow/bmw/4-series/53066315.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;54 005 км;левый;1 поколение, рестайлинг;белый;лифтбек;420d AT xDrive Base;;
BMW;X4;2019;4750000;https://auto.drom.ru/spb/bmw/x4/53059350.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;32 000 км;левый;2 поколение;синий;;xDrive 30d AT M Sport;;
BMW;X4;2019;5650000;https://auto.drom.ru/moscow/bmw/x4/53053658.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;265 л.с., налог;автомат;4WD;53 841 км;левый;;черный;;;;
BMW;X6;2019;5630000;https://auto.drom.ru/moscow/bmw/x6/53053659.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;99 247 км;левый;2 поколение;черный;;;;
BMW;X1;2019;2819000;https://auto.drom.ru/spb/bmw/x1/52602544.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;150 л.с., налог;АКПП;4WD;136 100 км;левый;2 поколение, рестайлинг;черный;;xDrive 18d AT Advantage;;
BMW;X1;2019;3399000;https://auto.drom.ru/bryansk/bmw/x1/52598245.html;;;;;Брянске;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;73 185 км;левый;2 поколение;серебристый;;;;
BMW;7-Series;2019;7750000;https://auto.drom.ru/moscow/bmw/7-series/52513680.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;96 112 км;левый;6 поколение, рестайлинг;черный;;;;
