Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Mercedes-Benz;S-Class;2003;850000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/s-class/53799026.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 5.0 л;306 л.с., налог;АКПП;4WD;240 000 км;левый;4 поколение, рестайлинг;серый;седан;S 500 AT 4MATIC;;;
Mercedes-Benz;C-Class;2003;870000;https://auto.drom.ru/spb/mercedes-benz/c-class/53210633.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.8 л;143 л.с., налог;АКПП;задний;491 000 км;левый;2 поколение;черный;универсал;;;;
Mercedes-Benz;E-Class;2003;870000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53787266.html;;;;;Москве;бензин, 3.2 л;224 л.с., налог;АКПП;задний;408 000 км;левый;3 поколение;синий;седан;;;;
Mercedes-Benz;S-Class;2003;400000;https://auto.drom.ru/ulyanovsk/mercedes-benz/s-class/233548054.html;Цвет не совпадает с ПТС;7 записей о регистрации;Не числится в розыске;Есть ограничения;Ульяновске;бензин, 3.7 л;245 л.с., налог;АКПП;задний;285 000 км;левый;4 поколение, рестайлинг;синий;седан;S 350 AT;требуется ремонт или не на ходу;;
Mercedes-Benz;E-Class;2003;800000;https://auto.drom.ru/bakabanovo/mercedes-benz/e-class/276620081.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Балабаново;дизель, 2.1 л;150 л.с., налог;АКПП;задний;373 400 км;левый;3 поколение;синий;седан;E 220 CDI AT Avantgarde;;;
Mercedes-Benz;C-Class;2003;550000;https://auto.drom.ru/yaroslavl/mercedes-benz/c-class/105890580.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;бензин, 1.8 л;163 л.с., налог;механика;задний;289 181 км;левый;2 поколение;черный;седан;C200 Kompressor MT Classic;;;
Mercedes-Benz;S-Class;2003;1150000;https://auto.drom.ru/moscow/mercedes-benz/s-class/120898526.html;Мощность двигателя не совпадает с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.2 л;204 л.с., налог;механика;задний;630 000 км;левый;4 поколение;белый;седан;;;;
Mercedes-Benz;C-Class;2003;424990;https://auto.drom.ru/spb/mercedes-benz/c-class/49674259.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.1 л;143 л.с., налог;автомат;задний;200 000 км;левый;2 поколение;синий;седан;;;;
Mercedes-Benz;SL-Class;2003;1800000;https://auto.drom.ru/spb/mercedes-benz/sl-class/47710584.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 5.0 л;306 л.с., налог;АКПП;задний;129 000 км;левый;5 поколение;серебристый;открытый;;;;
Mercedes-Benz;S-Class;2003;1200000;https://auto.drom.ru/donetsk/mercedes-benz/s-class/54034092.html;;;;;Донецке;бензин, 5.0 л;306 л.с., налог;АКПП;4WD;230 000 км;левый;4 поколение, рестайлинг;черный;седан;S500 4MATIC;;;
Mercedes-Benz;E-Class;2003;650000;https://auto.drom.ru/moscow/mercedes-benz/e-class/302273431.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;163 л.с., налог;АКПП;задний;180 000 км;левый;3 поколение;синий;седан;E 200 Kompressor AT Classic;;;
Mercedes-Benz;C-Class;2003;750000;https://auto.drom.ru/volgograd/mercedes-benz/c-class/53340653.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 1.8 л;163 л.с., налог;робот;задний;366 275 км;левый;2 поколение;серый;хэтчбек 3 дв.;;;;
Mercedes-Benz;Vaneo;2003;750000;https://auto.drom.ru/tver/mercedes-benz/vaneo/53701517.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Твери;дизель, 1.7 л;91 л.с., налог;механика;передний;180 720 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;A-Class;2003;450000;https://auto.drom.ru/moscow/mercedes-benz/a-class/264051378.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;102 л.с., налог;АКПП;передний;;левый;1 поколение, рестайлинг;серебристый;хэтчбек 5 дв.;;;;
Mercedes-Benz;Mercedes;2003;499000;https://auto.drom.ru/moscow/mercedes-benz/mercedes/52795110.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;120 л.с., налог;механика;задний;640 000 км;левый;;белый;;;;;
Mercedes-Benz;C-Class;2003;515000;https://auto.drom.ru/torzhok/mercedes-benz/c-class/53978961.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Торжке;бензин, 1.8 л;143 л.с., налог;механика;задний;312 000 км;левый;2 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2003;650000;https://auto.drom.ru/moscow/mercedes-benz/e-class/690795009.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;163 л.с., налог;АКПП;задний;390 000 км;левый;3 поколение;черный;универсал;E 200 Kompressor AT Classic;;;
Mercedes-Benz;E-Class;2003;1000000;https://auto.drom.ru/rybinsk/mercedes-benz/e-class/116418708.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Есть ограничения;Рыбинске;бензин, 3.2 л;224 л.с., налог;АКПП;4WD;325 000 км;левый;3 поколение;черный;седан;E 320 AT 4MATIC Elegance;документы с проблемами, запрет на регистрацию;;
Mercedes-Benz;G-Class;2003;2800000;https://auto.drom.ru/moscow/mercedes-benz/g-class/195551012.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.7 л;156 л.с., налог;АКПП;4WD;239 000 км;левый;2 поколение, 3 рестайлинг;серебристый;джип/suv 5 дв.;G 270 CDI;;;
Mercedes-Benz;S-Class;2003;1300000;https://auto.drom.ru/klin/mercedes-benz/s-class/53202907.html;;;;;Клину;бензин, 4.3 л, ГБО;279 л.с., налог;АКПП;4WD;195 000 км, без пробега по РФ;левый;4 поколение, рестайлинг;черный;седан;S 430 AT 4MATIC;;;
Mercedes-Benz;A-Class;2003;399000;https://auto.drom.ru/tver/mercedes-benz/a-class/51432437.html;;;;;Твери;дизель, 1.7 л;95 л.с., налог;АКПП;передний;200 000 км;левый;1 поколение, рестайлинг;синий;хэтчбек 5 дв.;;;;
Mercedes-Benz;C-Class;2003;500000;https://auto.drom.ru/moscow/mercedes-benz/c-class/567771247.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;192 л.с., налог;автомат;задний;486 896 км;левый;2 поколение;серый;седан;;;;
Mercedes-Benz;C-Class;2003;99000;https://auto.drom.ru/kazan/mercedes-benz/c-class/835639452.html;;;;;Казани;дизель, 2.1 л;143 л.с., налог;АКПП;задний;300 000 км;левый;2 поколение;черный;седан;;требуется ремонт или не на ходу, документы с проблемами, продаю авто есть только стс беларусские номера срочная вообще без торга;;
Mercedes-Benz;S-Class;2003;910000;https://auto.drom.ru/belgorod/mercedes-benz/s-class/883657527.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Белгороде;дизель, 3.2 л;204 л.с., налог;АКПП;задний;383 000 км;левый;4 поколение, рестайлинг;серый;седан;S 320 CDI AT;;;
Mercedes-Benz;S-Class;2003;495000;https://auto.drom.ru/syzran/mercedes-benz/s-class/53209849.html;Характеристики совпадают с ПТС;14 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Сызрани;бензин, 5.0 л;306 л.с., налог;АКПП;4WD;250 000 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Mercedes-Benz;S-Class;2003;790000;https://auto.drom.ru/spb/mercedes-benz/s-class/53598704.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 5.0 л;306 л.с., налог;АКПП;4WD;370 000 км;левый;4 поколение, рестайлинг;черный;седан;S500 4MATIC L;;;
Mercedes-Benz;Vito;2003;700000;https://auto.drom.ru/togliatti/mercedes-benz/vito/532079759.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Тольятти;дизель, 2.1 л;122 л.с., налог;механика;передний;271 000 км;левый;1 поколение;черный;;112 CDI MT;;;
Mercedes-Benz;S-Class;2003;1030000;https://auto.drom.ru/volzhskiy/mercedes-benz/s-class/52877299.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Волжском;бензин, 3.7 л;245 л.с., налог;АКПП;задний;296 000 км;левый;4 поколение, рестайлинг;серебристый;седан;S 350 AT;;;
Mercedes-Benz;S-Class;2003;640000;https://auto.drom.ru/ramenskoe/mercedes-benz/s-class/54142165.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Раменском;бензин, 3.7 л;245 л.с., налог;АКПП;задний;250 000 км;левый;4 поколение, рестайлинг;черный;седан;S350 L;;;
Mercedes-Benz;Vaneo;2003;800000;https://auto.drom.ru/moscow/mercedes-benz/vaneo/634871579.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 1.7 л;91 л.с., налог;механика;передний;140 000 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;S-Class;2003;1190000;https://auto.drom.ru/moscow/mercedes-benz/s-class/45237843.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.4 л;500 л.с., налог;АКПП;задний;225 000 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Mercedes-Benz;C-Class;2003;645000;https://auto.drom.ru/zhigulevsk/mercedes-benz/c-class/52632146.html;Характеристики совпадают с ПТС;13 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Жигулёвске;бензин, 2.6 л;168 л.с., налог;АКПП;4WD;305 000 км;левый;2 поколение;серебристый;седан;C 240 AT 4MATIC;;;
Mercedes-Benz;E-Class;2003;720000;https://auto.drom.ru/mytishchi/mercedes-benz/e-class/821337085.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Мытищах;дизель, 2.1 л;150 л.с., налог;АКПП;задний;370 000 км;левый;3 поколение;белый;седан;E 220 CDI AT Classic;;;
Mercedes-Benz;S-Class;2003;770000;https://auto.drom.ru/spb/mercedes-benz/s-class/53911160.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 5.0 л;306 л.с., налог;АКПП;4WD;350 000 км;левый;4 поколение, рестайлинг;черный;седан;S 500 AT L 4MATIC;;;
Mercedes-Benz;Viano;2003;950000;https://auto.drom.ru/moscow/mercedes-benz/viano/53834107.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 3.2 л;218 л.с., налог;АКПП;задний;250 000 км;левый;2 поколение;серебристый;;3.2 AT Marco Polo;;;
Mercedes-Benz;Vito;2003;950000;https://auto.drom.ru/moscow/mercedes-benz/vito/413208387.html;;;;;Москве;дизель, 2.1 л;122 л.с., налог;АКПП;передний;453 719 км;левый;1 поколение;серебристый;;;;;
Mercedes-Benz;C-Class;2003;525000;https://auto.drom.ru/dolgoprudniy/mercedes-benz/c-class/52636091.html;Мощность двигателя не совпадает с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Долгопрудном;бензин, 1.8 л;143 л.с., налог;АКПП;задний;250 000 км;левый;2 поколение;серебристый;седан;;;;
Mercedes-Benz;S-Class;2004;777777;https://auto.drom.ru/lyubertsy/mercedes-benz/s-class/49244838.html;;;;;Люберцах;бензин, 5.5 л;500 л.с., налог;АКПП;задний;222 222 км;левый;4 поколение, рестайлинг;серебристый;седан;;;;
Mercedes-Benz;Viano;2004;1100000;https://auto.drom.ru/yuriev-polskiy/mercedes-benz/viano/496731434.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Юрьев-Польском;дизель, 2.1 л;150 л.с., налог;механика;задний;500 000 км;левый;2 поколение;серебристый;;2.2 CDI MT Ambiente Компактный;;;
Mercedes-Benz;C-Class;2004;549000;https://auto.drom.ru/spb/mercedes-benz/c-class/249300021.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.8 л;143 л.с., налог;механика;задний;224 655 км;левый;2 поколение;серебристый;хэтчбек 3 дв.;;;;
Mercedes-Benz;E-Class;2004;834000;https://auto.drom.ru/cherepovets/mercedes-benz/e-class/53034047.html;Характеристики совпадают с ПТС;13 записей о регистрации;Не числится в розыске;Есть ограничения;Череповце;бензин, 1.8 л;163 л.с., налог;АКПП;задний;248 000 км;левый;3 поколение;серебристый;седан;;;;
Mercedes-Benz;S-Class;2004;700000;https://auto.drom.ru/ulyanovsk/mercedes-benz/s-class/53441633.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Ульяновске;бензин, 5.5 л;500 л.с., налог;АКПП;задний;97 000 км;левый;4 поколение, рестайлинг;черный;седан;S600 L;;;
Mercedes-Benz;SLK-Class;2004;1480000;https://auto.drom.ru/moscow/mercedes-benz/slk-class/50916304.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 1.8 л;163 л.с., налог;АКПП;задний;165 000 км;левый;2 поколение;черный;;SLK 200 Kompressor AT;;;
Mercedes-Benz;S-Class;2004;480000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/s-class/424018760.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 4.3 л;279 л.с., налог;автомат;задний;279 000 км;левый;4 поколение;серебристый;седан;;;;
Mercedes-Benz;E-Class;2004;840000;https://auto.drom.ru/mytishchi/mercedes-benz/e-class/226756877.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Мытищах;бензин, 2.6 л, ГБО;177 л.с., налог;АКПП;4WD;199 000 км;левый;3 поколение;серебристый;седан;E 240 4MATIC AТ Avantgarde;;;
Mercedes-Benz;S-Class;2004;480000;https://auto.drom.ru/ulyanovsk/mercedes-benz/s-class/54072125.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Ульяновске;бензин, 5.0 л;306 л.с., налог;АКПП;задний;270 000 км;левый;4 поколение, рестайлинг;черный;седан;S500;;;
Mercedes-Benz;E-Class;2004;980000;https://auto.drom.ru/serpuhov/mercedes-benz/e-class/552795954.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Серпухове;бензин, 3.2 л;224 л.с., налог;АКПП;4WD;308 000 км;левый;3 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2004;820000;https://auto.drom.ru/spb/mercedes-benz/e-class/54058086.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.8 л;163 л.с., налог;АКПП;задний;370 000 км;левый;3 поколение;черный;седан;E 200 Kompressor AТ Avantgarde;;;
Mercedes-Benz;C-Class;2004;600574;https://auto.drom.ru/minsk/mercedes-benz/c-class/53767931.html;;;;;Минске;дизель, 2.1 л;143 л.с., налог;механика;задний;483 657 км;левый;2 поколение;синий;универсал;;;;
Mercedes-Benz;E-Class;2004;959000;https://auto.drom.ru/penza/mercedes-benz/e-class/52948328.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Пензе;дизель, 2.2 л;150 л.с., налог;автомат;задний;343 000 км;левый;3 поколение;;седан;;;;
Mercedes-Benz;E-Class;2004;850000;https://auto.drom.ru/belgorod/mercedes-benz/e-class/54053604.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Белгороде;дизель, 2.1 л;150 л.с., налог;АКПП;задний;450 000 км;левый;3 поколение;белый;седан;E 220 CDI AТ Elegance;;;
Mercedes-Benz;E-Class;2004;1300000;https://auto.drom.ru/donetsk/mercedes-benz/e-class/53382133.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Донецке;дизель, 3.2 л;204 л.с., налог;АКПП;задний;310 000 км;левый;3 поколение;серый;седан;E 320 CDI AТ Classic;;;
Mercedes-Benz;CLK-Class;2004;800000;https://auto.drom.ru/bor/mercedes-benz/clk-class/53989217.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Боре;бензин, 1.8 л;163 л.с., налог;АКПП;задний;250 000 км;левый;2 поколение;черный;купе;CLK 200 Kompressor AT Avantgarde;;;
Mercedes-Benz;C-Class;2004;700000;https://auto.drom.ru/moscow/mercedes-benz/c-class/52877465.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 1.8 л;192 л.с., налог;механика;задний;270 000 км;левый;2 поколение, рестайлинг;черный;универсал;;;;
Mercedes-Benz;E-Class;2004;719000;https://auto.drom.ru/spb/mercedes-benz/e-class/775758013.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.2 л;224 л.с., налог;АКПП;задний;400 000 км;левый;3 поколение;серый;седан;;;;
Mercedes-Benz;E-Class;2004;800000;https://auto.drom.ru/spb/mercedes-benz/e-class/52885825.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.2 л;224 л.с., налог;АКПП;задний;286 000 км;левый;3 поколение;черный;седан;E 320 AT Classic;;;
Mercedes-Benz;C-Class;2004;654789;https://auto.drom.ru/spb/mercedes-benz/c-class/604376187.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.8 л;163 л.с., налог;автомат;задний;195 379 км;левый;2 поколение;серебристый;седан;;;;
Mercedes-Benz;E-Class;2004;1800000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53991698.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.2 л;224 л.с., налог;АКПП;4WD;150 000 км;левый;3 поколение;черный;седан;E 320 4MATIC AТ Avantgarde;;;
Mercedes-Benz;E-Class;2004;800000;https://auto.drom.ru/moscow/mercedes-benz/e-class/115685534.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.6 л;177 л.с., налог;АКПП;задний;352 800 км;левый;3 поколение;серый;седан;E 240 AT Avantgarde;;;
Mercedes-Benz;Vito;2004;924010;https://auto.drom.ru/minsk/mercedes-benz/vito/53679413.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;дизель, 2.1 л;88 л.с., налог;механика;задний;356 000 км;левый;2 поколение;черный;;109 CDI MT L3;;;
Mercedes-Benz;C-Class;2004;750000;https://auto.drom.ru/volgograd/mercedes-benz/c-class/625702347.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 1.8 л;163 л.с., налог;АКПП;задний;270 000 км;левый;2 поколение, рестайлинг;черный;седан;C 200 Kompressor AT Avantgarde;;;
Mercedes-Benz;E-Class;2004;940000;https://auto.drom.ru/moscow/mercedes-benz/e-class/303946547.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.7 л;177 л.с., налог;АКПП;задний;420 430 км;левый;3 поколение;черный;седан;E 270 CDI AТ Avantgarde;;;
Mercedes-Benz;E-Class;2004;1400000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53965476.html;Объем двигателя, мощность двигателя не совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.0 л, ГБО;306 л.с., налог;АКПП;задний;215 000 км;левый;3 поколение;черный;седан;E 500 AТ Avantgarde;;;
Mercedes-Benz;E-Class;2004;975000;https://auto.drom.ru/spb/mercedes-benz/e-class/462040791.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.2 л;224 л.с., налог;АКПП;задний;350 000 км;левый;3 поколение;черный;седан;E 320 AT Avantgarde;;;
Mercedes-Benz;E-Class;2004;700000;https://auto.drom.ru/kulebaki/mercedes-benz/e-class/48681919.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Кулебаках;бензин, 2.6 л;177 л.с., налог;АКПП;задний;330 000 км;левый;3 поколение;черный;седан;E 240 AТ Avantgarde;;;
Mercedes-Benz;M-Class;2004;800000;https://auto.drom.ru/moscow/mercedes-benz/m-class/53203460.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.7 л;163 л.с., налог;АКПП;4WD;380 800 км;левый;1 поколение, рестайлинг;черный;;ML 270 CDI AT 4MATIC;;;
Mercedes-Benz;M-Class;2004;636000;https://auto.drom.ru/moscow/mercedes-benz/m-class/513441436.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.7 л, ГБО;235 л.с., налог;АКПП;4WD;430 000 км;левый;1 поколение, рестайлинг;серебристый;;;;;
Mercedes-Benz;Vito;2004;750000;https://auto.drom.ru/spb/mercedes-benz/vito/53591052.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.1 л;88 л.с., налог;механика;задний;250 000 км;левый;2 поколение;красный;;109 CDI MT L1;;;
Mercedes-Benz;CLK-Class;2004;950000;https://auto.drom.ru/moscow/mercedes-benz/clk-class/51870731.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.0 л;306 л.с., налог;АКПП;задний;264 872 км;левый;2 поколение;синий;купе;CLK 500 AT Avantgarde;;;
Mercedes-Benz;C-Class;2004;750000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/c-class/52973980.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 1.8 л;163 л.с., налог;АКПП;задний;320 000 км;левый;2 поколение, рестайлинг;черный;седан;C200 Kompressor AT Elegance;;;
Mercedes-Benz;Viano;2004;1199000;https://auto.drom.ru/moscow/mercedes-benz/viano/53708988.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;150 л.с., налог;АКПП;задний;445 794 км;левый;2 поколение;серебристый;;;;;
