Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Mercedes-Benz;Mercedes;1983;270000;https://auto.drom.ru/moscow/mercedes-benz/mercedes/53251750.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;110 л.с., налог;механика;задний;303 000 км;левый;;черный;;;;;
Mercedes-Benz;E-Class;1983;148000;https://auto.drom.ru/penza/mercedes-benz/e-class/109003809.html;Мощность двигателя не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Пензе;дизель, 2.0 л;72 л.с., налог;механика;задний;;левый;;зеленый;седан;;;;
Mercedes-Benz;W123;1983;148000;https://auto.drom.ru/penza/mercedes-benz/w123/679824665.html;;;;;Пензе;бензин, 2.0 л;109 л.с., налог;механика;задний;;левый;1 поколение;;седан;;;;
Mercedes-Benz;Mercedes;1983;175000;https://auto.drom.ru/moscow/mercedes-benz/mercedes/53590581.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;109 л.с., налог;механика;задний;499 000 км;левый;;бежевый;;;;;
Mercedes-Benz;Mercedes;1983;1000000;https://auto.drom.ru/moscow/mercedes-benz/mercedes/53551672.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;135 л.с., налог;механика;задний;268 000 км;левый;;бордовый;;;;;
Mercedes-Benz;Mercedes;1984;299999;https://auto.drom.ru/moscow/mercedes-benz/mercedes/54133716.html;;;;;Москве;дизель, 3.0 л;88 л.с., налог;механика;задний;350 000 км;левый;;черный;;;;;
Mercedes-Benz;S-Class;1984;370000;https://auto.drom.ru/klin/mercedes-benz/s-class/51260078.html;;;;;Клину;бензин, 2.7 л;156 л.с., налог;механика;задний;587 455 км;левый;2 поколение;синий;седан;;;;
Mercedes-Benz;190;1984;110000;https://auto.drom.ru/smolensk/mercedes-benz/190/54021156.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;бензин, 2.0 л;105 л.с., налог;механика;задний;180 000 км;левый;1 поколение;серый;;;требуется ремонт или не на ходу;;
Mercedes-Benz;190;1984;75000;https://auto.drom.ru/volgograd/mercedes-benz/190/525535762.html;Объем двигателя не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Есть ограничения;Волгограде;бензин, 2.0 л, ГБО;105 л.с., налог;механика;задний;230 000 км;левый;1 поколение;серебристый;;;требуется ремонт или не на ходу;;
Mercedes-Benz;190;1985;70000;https://auto.drom.ru/kursk/mercedes-benz/190/642890813.html;Цвет не совпадает с ПТС;3 записи о регистрации;Не числится в розыске;Есть ограничения;Курске;бензин, 2.0 л;122 л.с., налог;механика;задний;300 000 км;левый;1 поколение;белый;;190 E 2.0 MT;;;
Mercedes-Benz;190;1985;135000;https://auto.drom.ru/moscow/mercedes-benz/190/675503946.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;122 л.с., налог;механика;задний;77 777 км;левый;1 поколение;красный;;190 E 2.0 MT;;;
Mercedes-Benz;190;1985;240000;https://auto.drom.ru/krasnogorsk/mercedes-benz/190/53608512.html;Мощность двигателя не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Красногорске;бензин, 2.0 л;122 л.с., налог;механика;задний;408 000 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;190;1985;900000;https://auto.drom.ru/togliatti/mercedes-benz/190/53546199.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Тольятти;бензин, 2.0 л;94 л.с., налог;;задний;246 604 км;левый;1 поколение;серебристый;;;;;
Mercedes-Benz;E-Class;1985;195000;https://auto.drom.ru/moscow/mercedes-benz/e-class/54150503.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;166 л.с., налог;механика;задний;315 000 км;левый;;серый;седан;;требуется ремонт или не на ходу;;
Mercedes-Benz;Vaneo;1986;500000;https://auto.drom.ru/donetsk/mercedes-benz/vaneo/53829360.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Есть ограничения;Донецке;;;;;400 000 км;левый;;серый;;;;;
Mercedes-Benz;190;1986;690000;https://auto.drom.ru/moscow/mercedes-benz/190/51679509.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;122 л.с., налог;механика;задний;200 000 км;левый;1 поколение;белый;;190 E 2.0 MT;;;
Mercedes-Benz;190;1986;260000;https://auto.drom.ru/moscow/mercedes-benz/190/696809921.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;105 л.с., налог;механика;задний;360 000 км;левый;1 поколение;синий;;190 2.0 MT ECE version;;;
Mercedes-Benz;Mercedes;1986;135000;https://auto.drom.ru/kresttsy/mercedes-benz/mercedes/54010955.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Крестцах;дизель, 2.0 л;72 л.с., налог;механика;задний;584 000 км;левый;;черный;;;;;
Mercedes-Benz;190;1986;165000;https://auto.drom.ru/moscow/mercedes-benz/190/52883668.html;Мощность двигателя не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;122 л.с., налог;механика;задний;230 000 км;левый;1 поколение;серый;;;;;
Mercedes-Benz;190;1986;75000;https://auto.drom.ru/kirov/mercedes-benz/190/53658884.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Кирове;бензин, 2.0 л;122 л.с., налог;механика;задний;300 000 км;левый;1 поколение;черный;;;требуется ремонт или не на ходу;;
Mercedes-Benz;Mercedes;1986;180000;https://auto.drom.ru/engels/mercedes-benz/mercedes/356018484.html;Модель не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Энгельсе;дизель, 2.0 л;72 л.с., налог;механика;задний;400 000 км;левый;;синий;;;;;
Mercedes-Benz;E-Class;1986;550000;https://auto.drom.ru/moscow/mercedes-benz/e-class/51302437.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.6 л;166 л.с., налог;механика;задний;208 000 км;левый;1 поколение;серый;седан;260 E MT Base;;;
Mercedes-Benz;E-Class;1987;390000;https://auto.drom.ru/golitsyno/mercedes-benz/e-class/426219590.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Голицыно;бензин, 2.3 л;136 л.с., налог;механика;задний;400 000 км;левый;1 поколение;коричневый;седан;;;;
Mercedes-Benz;G-Class;1987;3900000;https://auto.drom.ru/moscow/mercedes-benz/g-class/50912156.html;Объем двигателя не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.3 л;125 л.с., налог;АКПП;4WD;70 000 км;левый;1 поколение;серый;джип/suv 3 дв.;G 230 GE AT;;;
Mercedes-Benz;C-Class;1987;280000;https://auto.drom.ru/verhozim/mercedes-benz/c-class/53035104.html;Мощность двигателя не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Верхозиме;дизель, 2.0 л;75 л.с., налог;механика;задний;150 000 км;левый;;бежевый;седан;;;;
Mercedes-Benz;Mercedes;1987;160000;https://auto.drom.ru/spb/mercedes-benz/mercedes/52091435.html;Модель, мощность двигателя не совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.3 л;136 л.с., налог;механика;задний;350 000 км;левый;;синий;;;;;
Mercedes-Benz;190;1987;185000;https://auto.drom.ru/moscow/mercedes-benz/190/685919168.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;118 л.с., налог;механика;задний;595 000 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;E-Class;1987;440000;https://auto.drom.ru/novocheboksarsk/mercedes-benz/e-class/616538839.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Новочебоксарске;бензин, 2.6 л;166 л.с., налог;механика;задний;342 000 км;левый;1 поколение;белый;седан;260 E MT Base;;;
Mercedes-Benz;Mercedes;1987;175000;https://auto.drom.ru/spb/mercedes-benz/mercedes/735323903.html;Объем двигателя не совпадает с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;75 л.с., налог;механика;задний;200 000 км;левый;;белый;;;;;
Mercedes-Benz;Mercedes;1987;162000;https://auto.drom.ru/kirovo-chepetsk/mercedes-benz/mercedes/710047035.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Кирово-Чепецке;дизель, 2.0 л;;механика;задний;;левый;;;;;;;
Mercedes-Benz;Mercedes;1987;85000;https://auto.drom.ru/spb/mercedes-benz/mercedes/695746849.html;Модель, мощность двигателя не совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.3 л;140 л.с., налог;механика;задний;298 000 км;левый;;синий;;;требуется ремонт или не на ходу;;
Mercedes-Benz;E-Class;1987;250000;https://auto.drom.ru/spb/mercedes-benz/e-class/145903594.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.3 л;136 л.с., налог;механика;задний;150 000 км;левый;1 поколение;бежевый;седан;;;;
