Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
BMW;X5;2023;13300000;https://auto.drom.ru/moscow/bmw/x5/53088715.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;синий;;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;13100000;https://auto.drom.ru/moscow/bmw/x5/53946716.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;белый;;xDrive30d AT M Sport Pro;;WBA**************;
BMW;X5;2023;14500000;https://auto.drom.ru/moscow/bmw/x5/52721265.html;;;;;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение;серый;;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;14190000;https://auto.drom.ru/moscow/bmw/x5/849925700.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;4 560 км;левый;4 поколение, рестайлинг;черный;;;;;
BMW;X5;2023;13555000;https://auto.drom.ru/spb/bmw/x5/575732591.html;;;;;Санкт-Петербурге;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;20 км;левый;4 поколение, рестайлинг;синий;;;;;
BMW;X7;2023;16100000;https://auto.drom.ru/zhukovskiy/bmw/x7/599583063.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Жуковском;дизель, 3.0 л;352 л.с., налог;АКПП;4WD;новый автомобиль;левый;1 поколение, рестайлинг;черный;;xDrive40d AT;;WBA**************;
BMW;X5;2023;16041000;https://auto.drom.ru/moscow/bmw/x5/897014189.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;серый;;;;WBA**************;
BMW;X5;2023;16041000;https://auto.drom.ru/moscow/bmw/x5/267517814.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;серый;;;;WBA**************;
BMW;X5;2023;16041000;https://auto.drom.ru/moscow/bmw/x5/353716883.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;серый;;;;WBA**************;
BMW;X5;2023;16040000;https://auto.drom.ru/moscow/bmw/x5/568528457.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;черный;;;;WBA**************;
BMW;X5;2023;16040000;https://auto.drom.ru/moscow/bmw/x5/217682903.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;черный;;;;WBA**************;
BMW;X5;2023;16040000;https://auto.drom.ru/moscow/bmw/x5/327632090.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;черный;;;;WBA**************;
BMW;X5;2023;16300000;https://auto.drom.ru/moscow/bmw/x5/690637011.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;белый;;;;WBA**************;
BMW;X5;2023;16300000;https://auto.drom.ru/moscow/bmw/x5/930758698.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;белый;;;;WBA**************;
BMW;X5;2023;16300000;https://auto.drom.ru/moscow/bmw/x5/902149273.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;белый;;;;WBA**************;
BMW;X5;2023;16040000;https://auto.drom.ru/moscow/bmw/x5/197159363.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;черный;;;;WBA**************;
BMW;X5;2023;16041000;https://auto.drom.ru/moscow/bmw/x5/868506297.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;серый;;;;WBA**************;
BMW;X5;2023;16300000;https://auto.drom.ru/moscow/bmw/x5/248233520.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;белый;;;;WBA**************;
BMW;X6;2023;22935170;https://auto.drom.ru/moscow/bmw/x6/734514051.html;;;;;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение;белый;;;;WBS**************;
BMW;5-Series;2023;10200000;https://auto.drom.ru/moscow/bmw/5-series/620242764.html;;;;;Москве;дизель, 2.0 л;197 л.с., налог;автомат;задний;новый автомобиль;левый;;серый;седан;;;WBA**************;
BMW;X5;2023;15109130;https://auto.drom.ru/moscow/bmw/x5/485686216.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;серый;;xDrive30d AT;;WBA**************;
BMW;X6;2023;15688061;https://auto.drom.ru/moscow/bmw/x6/303621678.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;черный;;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;12374495;https://auto.drom.ru/moscow/bmw/x5/194809712.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;серый;;xDrive30d AT;;WBA**************;
BMW;X6;2023;16000000;https://auto.drom.ru/moscow/bmw/x6/189090900.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;черный;;xDrive30d AT M Sport;;WBA**************;
BMW;X6;2023;15750000;https://auto.drom.ru/moscow/bmw/x6/700323464.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;серый;;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;15210436;https://auto.drom.ru/moscow/bmw/x5/668190656.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;черный;;xDrive30d AT;;WBA**************;
BMW;X5;2023;14500000;https://auto.drom.ru/moscow/bmw/x5/670943477.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;синий;;xDrive30d AT;;WBA**************;
BMW;X6;2023;13953250;https://auto.drom.ru/moscow/bmw/x6/715207656.html;Цвет не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;черный;;xDrive30d AT M Sport;;WBA**************;
BMW;X6;2023;19500000;https://auto.drom.ru/moscow/bmw/x6/369390063.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;синий;;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;14700000;https://auto.drom.ru/moscow/bmw/x5/712853716.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;черный;;;;WBA**************;
BMW;X5;2023;15068500;https://auto.drom.ru/moscow/bmw/x5/160146153.html;;;;;Москве;дизель, 3.0 л;352 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;синий;;;;WBA**************;
BMW;X6;2023;15453000;https://auto.drom.ru/moscow/bmw/x6/736203205.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;черный;;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;13045208;https://auto.drom.ru/moscow/bmw/x5/935298477.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;белый;;;;WBA**************;
BMW;X6;2023;15400000;https://auto.drom.ru/moscow/bmw/x6/140691629.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;черный;;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;15000000;https://auto.drom.ru/moscow/bmw/x5/132041487.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;синий;;;;WBA**************;
BMW;X6;2023;15950000;https://auto.drom.ru/moscow/bmw/x6/907587155.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;синий;;xDrive30d AT M Sport;;WBA**************;
BMW;X6;2023;15390000;https://auto.drom.ru/moscow/bmw/x6/270900554.html;;;;;Москве;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;серый;;xDrive40i AT M Sport;;WBA**************;
BMW;X6;2023;16039000;https://auto.drom.ru/moscow/bmw/x6/293150351.html;;;;;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение;синий;;;;WBA**************;
BMW;X6;2023;16500000;https://auto.drom.ru/moscow/bmw/x6/800455761.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;черный;;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;14807099;https://auto.drom.ru/moscow/bmw/x5/754373669.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;черный;;;;WBA**************;
BMW;X6;2023;15900000;https://auto.drom.ru/moscow/bmw/x6/478483805.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;черный;;xDrive30d AT M Sport;;WBA**************;
BMW;X6;2023;19500000;https://auto.drom.ru/moscow/bmw/x6/421122497.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;серый;;xDrive30d AT M Sport;;WBA**************;
BMW;iX;2023;8800000;https://auto.drom.ru/spb/bmw/ix/682864092.html;;;;;Санкт-Петербурге;электро;;автомат;4WD;10 411 км;левый;1 поколение;черный;;;;;
BMW;X6;2023;13490965;https://auto.drom.ru/minsk/bmw/x6/52761813.html;;;;;Минске;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;левый;3 поколение, рестайлинг;;;xDrive30d AT M Sport;;;
BMW;X6;2023;13860606;https://auto.drom.ru/minsk/bmw/x6/52761988.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;левый;3 поколение, рестайлинг;;;xDrive30d AT M Sport;;;
BMW;5-Series;2023;10258000;https://auto.drom.ru/nizhniy-novgorod/bmw/5-series/541195042.html;;;;;Нижнем Новгороде;дизель, 2.0 л;197 л.с., налог;автомат;4WD;новый автомобиль;левый;8 поколение;серый;седан;;;WBA**************;
BMW;X5;2023;15090000;https://auto.drom.ru/moscow/bmw/x5/626409997.html;;;;;Москве;дизель, 3.0 л;352 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;черный;;xDrive40d AT M Sport Pro;;WBA**************;
BMW;X3;2023;8340000;https://auto.drom.ru/moscow/bmw/x3/53961734.html;;;;;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;10 км;левый;3 поколение, рестайлинг;черный;;;;;
BMW;iX;2023;8798000;https://auto.drom.ru/moscow/bmw/ix/53959190.html;;;;;Москве;электро;326 л.с., налог;АКПП;4WD;9 937 км;левый;1 поколение;синий;;xDrive40 Suite Sport;;;
BMW;X7;2023;16500000;https://auto.drom.ru/moscow/bmw/x7/53958712.html;;;;;Москве;дизель, 3.0 л;340 л.с., налог;автомат;4WD;58 км;левый;;черный;;;;;
BMW;X6;2023;13875000;https://auto.drom.ru/moscow/bmw/x6/53620360.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;17 км;левый;3 поколение, рестайлинг;синий;;xDrive30d AT M Sport;;;
BMW;X5;2023;11990000;https://auto.drom.ru/moscow/bmw/x5/53613214.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;80 км;левый;4 поколение, рестайлинг;черный;;;;;
BMW;XM;2023;18700000;https://auto.drom.ru/spb/bmw/xm/53204436.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, гибрид;;автомат;4WD;3 698 км;левый;1 поколение;черный;;;;;
BMW;X6;2023;16399000;https://auto.drom.ru/spb/bmw/x6/52771438.html;;;;;Санкт-Петербурге;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;57 км;левый;3 поколение, рестайлинг;зеленый;;xDrive30d AT M Sport;;;
BMW;XM;2023;20350000;https://auto.drom.ru/moscow/bmw/xm/229853060.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л, гибрид;489 л.с., налог;АКПП;4WD;5 000 км;левый;1 поколение;;;;;;
BMW;X5;2023;15000000;https://auto.drom.ru/moscow/bmw/x5/575413264.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;синий;;xDrive30d AT;;WBA**************;
BMW;5-Series;2023;9499999;https://auto.drom.ru/moscow/bmw/5-series/505146641.html;;;;;Москве;дизель, 2.0 л;188 л.с., налог;АКПП;4WD;новый автомобиль;левый;8 поколение;черный;седан;520d AT xDrive;;WBA**************;
BMW;5-Series;2023;10370000;https://auto.drom.ru/kazan/bmw/5-series/837452552.html;;;;;Казани;дизель, 2.0 л;197 л.с., налог;автомат;4WD;2 км;левый;;белый;седан;;;;
BMW;X1;2023;7600000;https://auto.drom.ru/bryansk/bmw/x1/53777217.html;;;;;Брянске;дизель, 2.0 л;197 л.с., налог;робот;4WD;1 292 км, без пробега по РФ;левый;3 поколение;серый;;xDrive23d SAT Excellence M Sportpaket;;;
BMW;X5;2023;12570000;https://auto.drom.ru/spb/bmw/x5/53516125.html;;;;;Санкт-Петербурге;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;30 км, без пробега по РФ;левый;4 поколение, рестайлинг;серый;;xDrive40i AT M Sport Pro;;;
BMW;5-Series;2023;9790000;https://auto.drom.ru/moscow/bmw/5-series/666629329.html;;;;;Москве;бензин, 2.0 л;258 л.с., налог;автомат;4WD;новый автомобиль;левый;8 поколение;серый;седан;;;WBA**************;
BMW;X6;2023;12932808;https://auto.drom.ru/minsk/bmw/x6/53955950.html;;;;;Минске;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;7 800 км;левый;3 поколение, рестайлинг;;;xDrive30d AT M Sport;;;
BMW;X5;2023;19900000;https://auto.drom.ru/himki/bmw/x5/507189384.html;;;;;Химках;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение;черный;;;;WBA**************;
BMW;X5;2023;19900000;https://auto.drom.ru/himki/bmw/x5/123759770.html;;;;;Химках;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение;черный;;;;WBA**************;
BMW;X5;2023;19900000;https://auto.drom.ru/himki/bmw/x5/857903888.html;;;;;Химках;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение;черный;;;;WBA**************;
BMW;X5;2023;19900000;https://auto.drom.ru/himki/bmw/x5/141579994.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение;черный;;;;WBA**************;
BMW;X3;2023;8140000;https://auto.drom.ru/moscow/bmw/x3/53952687.html;;;;;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;10 км;левый;3 поколение, рестайлинг;черный;;;;;
BMW;X5;2023;15150000;https://auto.drom.ru/moscow/bmw/x5/53949368.html;;;;;Москве;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;белый;;;;WBA**************;
BMW;X5;2023;15300000;https://auto.drom.ru/spb/bmw/x5/53611023.html;;;;;Санкт-Петербурге;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;13 км;левый;4 поколение, рестайлинг;черный;;xDrive30d AT;;;
BMW;X6;2023;15750000;https://auto.drom.ru/moscow/bmw/x6/52740235.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;серый;;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;14050000;https://auto.drom.ru/moscow/bmw/x5/932719545.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;4 465 км;левый;4 поколение, рестайлинг;синий;;;;;
BMW;XM;2023;18500000;https://auto.drom.ru/moscow/bmw/xm/52852281.html;;;;;Москве;бензин, гибрид;653 л.с., налог;автомат;4WD;новый автомобиль;левый;1 поколение;черный;;;;WBS**************;
BMW;X7;2023;16500000;https://auto.drom.ru/moscow/bmw/x7/733802705.html;;;;;Москве;дизель, 3.0 л;352 л.с., налог;АКПП;4WD;новый автомобиль;левый;1 поколение, рестайлинг;серый;;xDrive40d AT;;WBA**************;
BMW;X5;2023;14900000;https://auto.drom.ru/moscow/bmw/x5/53050772.html;;;;;Москве;бензин, 3.0 л;335 л.с., налог;АКПП;4WD;15 км;левый;4 поколение;черный;;xDrive40i AT;;;
BMW;7-Series;2023;14550000;https://auto.drom.ru/moscow/bmw/7-series/382265744.html;;;;;Москве;дизель, 3.0 л;286 л.с., налог;автомат;4WD;25 731 км;левый;;черный;;;;;
BMW;iX;2023;9300000;https://auto.drom.ru/moscow/bmw/ix/52683596.html;;;;;Москве;электро;326 л.с., налог;АКПП;4WD;970 км;левый;1 поколение;черный;;xDrive40 Loft Sport;;;
BMW;3-Series;2023;5800000;https://auto.drom.ru/moscow/bmw/3-series/782186591.html;;;;;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;15 000 км, без пробега по РФ;левый;7 поколение, рестайлинг;синий;седан;320i AT M Sport Pro;;;
BMW;X5;2023;14149000;https://auto.drom.ru/spb/bmw/x5/53942424.html;;;;;Санкт-Петербурге;3.0 л, гибрид;490 л.с., налог;автомат;4WD;7 500 км, без пробега по РФ;левый;4 поколение, рестайлинг;серый;;;;;
BMW;X5;2023;17299000;https://auto.drom.ru/spb/bmw/x5/53593154.html;;;;;Санкт-Петербурге;дизель, 3.0 л;352 л.с., налог;автомат;4WD;19 км;левый;;черный;;;;;
BMW;X7;2023;17499000;https://auto.drom.ru/spb/bmw/x7/53587273.html;;;;;Санкт-Петербурге;дизель, 3.0 л;340 л.с., налог;автомат;4WD;16 км;левый;;черный;;;;;
BMW;X3;2023;8430000;https://auto.drom.ru/spb/bmw/x3/53186112.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;новый автомобиль;левый;3 поколение, рестайлинг;черный;;;;LBV**************;
BMW;X5;2023;16999000;https://auto.drom.ru/spb/bmw/x5/53182706.html;;;;;Санкт-Петербурге;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;13 км;левый;4 поколение, рестайлинг;серый;;xDrive30d AT;;;
BMW;X6;2023;17499000;https://auto.drom.ru/spb/bmw/x6/53182712.html;;;;;Санкт-Петербурге;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;47 км;левый;3 поколение, рестайлинг;серый;;xDrive30d AT M Sport;;;
BMW;XM;2023;25952225;https://auto.drom.ru/moscow/bmw/xm/51480349.html;;;;;Москве;бензин, гибрид;;автомат;4WD;новый автомобиль;левый;1 поколение;черный;;;;WBS**************;
BMW;X7;2023;10850000;https://auto.drom.ru/moscow/bmw/x7/53937570.html;;;;;Москве;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;30 000 км, без пробега по РФ;левый;1 поколение, рестайлинг;белый;;xDrive40i AT;;;
BMW;X5;2023;18190000;https://auto.drom.ru/moscow/bmw/x5/900875284.html;;;;;Москве;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;30 км;левый;4 поколение;черный;;;;;
BMW;X6;2023;17790000;https://auto.drom.ru/moscow/bmw/x6/936253496.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;20 км;левый;3 поколение, рестайлинг;белый;;xDrive30d AT M Sport;;;
BMW;X3;2023;8300000;https://auto.drom.ru/moscow/bmw/x3/161314894.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;64 км, без пробега по РФ;левый;3 поколение, рестайлинг;черный;;xDrive 20d AT M Sport Pure;;;
BMW;iX;2023;7999000;https://auto.drom.ru/moscow/bmw/ix/53930761.html;;;;;Москве;электро;;автомат;4WD;6 513 км;левый;1 поколение;белый;;;;;
BMW;X5;2023;12700000;https://auto.drom.ru/tula/bmw/x5/53178358.html;;;;;Туле;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;4 119 км;левый;4 поколение, рестайлинг;черный;;;;;
BMW;X5;2023;13310000;https://auto.drom.ru/spb/bmw/x5/52286395.html;;;;;Санкт-Петербурге;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;новый автомобиль;левый;4 поколение, рестайлинг;синий;;xDrive30d AT;;WBA**************;
BMW;7-Series;2023;17890000;https://auto.drom.ru/himki/bmw/7-series/161317794.html;;;;;Химках;дизель, 3.0 л;256 л.с., налог;АКПП;4WD;70 км;левый;7 поколение;черный;;740d xDrive;;;
BMW;M4;2023;12500000;https://auto.drom.ru/moscow/bmw/m4/798213154.html;;;;;Москве;бензин, 3.0 л;510 л.с., налог;АКПП;4WD;4 000 км;левый;2 поколение;черный;купе;3.0 AT xDrive Competition;;;
BMW;5-Series;2023;10000000;https://auto.drom.ru/moscow/bmw/5-series/175578126.html;;;;;Москве;дизель, 2.0 л;197 л.с., налог;автомат;4WD;25 км;левый;;черный;седан;;;;
BMW;X6;2023;19590000;https://auto.drom.ru/moscow/bmw/x6/254533253.html;;;;;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;6 837 км;левый;3 поколение;черный;;;;;
BMW;X5;2023;9150000;https://auto.drom.ru/moscow/bmw/x5/126489780.html;;;;;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;19 000 км;левый;4 поколение;белый;;;;;
