Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;VIN;
BMW;X5;2023;16300000;https://auto.drom.ru/himki/bmw/x5/52917116.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X6;2023;15600000;https://auto.drom.ru/himki/bmw/x6/52917019.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;3 поколение, рестайлинг;xDrive30d AT M Sport;;WBA**************;
BMW;X7;2023;18300000;https://auto.drom.ru/moscow/bmw/x7/52475249.html;;;;;Москве;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;1 поколение, рестайлинг;xDrive40i AT;;WBA**************;
BMW;X5;2023;15500000;https://auto.drom.ru/moscow/bmw/x5/52475252.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;4 поколение, рестайлинг;xDrive30d AT;;WBA**************;
BMW;5-Series;2023;11900000;https://auto.drom.ru/moscow/bmw/5-series/52475254.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;седан;белый;новый автомобиль;левый;7 поколение, рестайлинг;540i AT xDrive M Sport Pro;;WBA**************;
BMW;XM;2023;22632000;https://auto.drom.ru/moscow/bmw/xm/230530905.html;;;;;Москве;бензин, 4.4 л, гибрид;653 л.с., налог;автомат;4WD;;белый;138 км;левый;;;;;
BMW;iX;2023;13464000;https://auto.drom.ru/moscow/bmw/ix/370397754.html;;;;;Москве;электро;;автомат;4WD;;черный;605 км;левый;1 поколение;;;;
BMW;X7;2023;15490000;https://auto.drom.ru/moscow/bmw/x7/53800182.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;352 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;1 поколение, рестайлинг;xDrive40d AT;;WBA**************;
BMW;X7;2023;14774916;https://auto.drom.ru/minsk/bmw/x7/54033171.html;;;;;Минске;дизель, 3.0 л;340 л.с., налог;автомат;4WD;;;4 030 км;левый;1 поколение, рестайлинг;;;;
BMW;M2;2023;12250000;https://auto.drom.ru/moscow/bmw/m2/790099125.html;;;;;Москве;бензин, 3.0 л;460 л.с., налог;АКПП;задний;;черный;42 км;левый;2 поколение;3.0 AT M2;;;
BMW;X5;2023;13990000;https://auto.drom.ru/moscow/bmw/x5/858314036.html;Цвет не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;синий;73 км;левый;4 поколение, рестайлинг;xDrive30d AT;;;
BMW;X5;2023;14807099;https://auto.drom.ru/moscow/bmw/x5/54029850.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение, рестайлинг;xDrive30d AT;;WBA**************;
BMW;7-Series;2023;20471570;https://auto.drom.ru/moscow/bmw/7-series/54024846.html;;;;;Москве;дизель, 3.0 л;256 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;7 поколение;740d xDrive;;WBA**************;
BMW;X5;2023;14500000;https://auto.drom.ru/moscow/bmw/x5/54022924.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;синий;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X6;2023;16350000;https://auto.drom.ru/himki/bmw/x6/53345988.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;синий;новый автомобиль;левый;3 поколение, рестайлинг;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;15486000;https://auto.drom.ru/moscow/bmw/x5/52021226.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X7;2023;17884000;https://auto.drom.ru/moscow/bmw/x7/162679635.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;340 л.с., налог;автомат;4WD;;серый;новый автомобиль;левый;;;;WBA**************;
BMW;X5;2023;14314095;https://auto.drom.ru/minsk/bmw/x5/52892710.html;;;;;Минске;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;белый;;левый;4 поколение, рестайлинг;xDrive30d AT M Sport Pro;;;
BMW;X5;2023;15400000;https://auto.drom.ru/moscow/bmw/x5/727671125.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;синий;новый автомобиль;левый;4 поколение, рестайлинг;xDrive30d AT;;WBA**************;
BMW;X7;2023;21190100;https://auto.drom.ru/moscow/bmw/x7/54019139.html;;;;;Москве;дизель, 3.0 л;340 л.с., налог;автомат;4WD;;синий;новый автомобиль;левый;;;;WBA**************;
BMW;XM;2023;24980070;https://auto.drom.ru/moscow/bmw/xm/54019142.html;;;;;Москве;бензин, 4.4 л, гибрид;653 л.с., налог;автомат;4WD;;черный;новый автомобиль;левый;;;;WBS**************;
BMW;X6;2023;21374270;https://auto.drom.ru/moscow/bmw/x6/54019113.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;;серый;новый автомобиль;левый;3 поколение;;;WBA**************;
BMW;X6;2023;23812400;https://auto.drom.ru/moscow/bmw/x6/54019117.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;;серый;новый автомобиль;левый;3 поколение;;;WBS**************;
BMW;X6;2023;17312820;https://auto.drom.ru/moscow/bmw/x6/54019106.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;3 поколение, рестайлинг;xDrive30d AT M Sport;;WBA**************;
BMW;X6;2023;16805900;https://auto.drom.ru/moscow/bmw/x6/54019108.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;;серый;новый автомобиль;левый;3 поколение, рестайлинг;xDrive40i AT M Sport;;WBA**************;
BMW;X5;2023;23712400;https://auto.drom.ru/moscow/bmw/x5/54019089.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;4 поколение;;;WBS**************;
BMW;X5;2023;15707770;https://auto.drom.ru/moscow/bmw/x5/54019078.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X5;2023;15711400;https://auto.drom.ru/moscow/bmw/x5/54019069.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X5;2023;15959320;https://auto.drom.ru/moscow/bmw/x5/54019057.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;серый;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X7;2023;17700000;https://auto.drom.ru/moscow/bmw/x7/887748681.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;340 л.с., налог;автомат;4WD;;серый;184 км;левый;;;;;
BMW;X5;2023;16890000;https://auto.drom.ru/moscow/bmw/x5/53733401.html;;;;;Москве;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;;белый;16 км;левый;4 поколение, рестайлинг;;;;
BMW;X6;2023;16200000;https://auto.drom.ru/spb/bmw/x6/53343615.html;;;;;Санкт-Петербурге;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;29 км;левый;3 поколение;xDrive 40d AT M Sport Pro;;;
BMW;X7;2023;16800000;https://auto.drom.ru/moscow/bmw/x7/53965403.html;;;;;Москве;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;1 поколение, рестайлинг;xDrive40i AT;;WBA**************;
BMW;X6;2023;13700000;https://auto.drom.ru/moscow/bmw/x6/53965394.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;3 поколение;xDrive 40i AT Base;;WBA**************;
BMW;X6;2023;13900000;https://auto.drom.ru/moscow/bmw/x6/53965391.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;3 поколение;xDrive 40i AT Base;;WBA**************;
BMW;X6;2023;14100000;https://auto.drom.ru/moscow/bmw/x6/53965390.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;3 поколение;xDrive 40i AT Base;;WBA**************;
BMW;X6;2023;14000000;https://auto.drom.ru/moscow/bmw/x6/53965389.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;3 поколение;xDrive 40i AT Base;;WBA**************;
BMW;X6;2023;14500000;https://auto.drom.ru/moscow/bmw/x6/53707525.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;3 поколение, рестайлинг;xDrive30d AT M Sport;;WBA**************;
BMW;3-Series;2023;5900000;https://auto.drom.ru/moscow/bmw/3-series/53707488.html;;;;;Москве;бензин, 2.0 л;156 л.с., налог;АКПП;задний;универсал;черный;новый автомобиль;левый;7 поколение, рестайлинг;318i AT Base;;WBA**************;
BMW;3-Series;2023;5900000;https://auto.drom.ru/moscow/bmw/3-series/53707483.html;;;;;Москве;бензин, 2.0 л;156 л.с., налог;АКПП;задний;универсал;черный;новый автомобиль;левый;7 поколение, рестайлинг;318i AT Base;;WBA**************;
BMW;X5;2023;13550000;https://auto.drom.ru/moscow/bmw/x5/53707475.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение;xDrive 40i AT Base;;WBA**************;
BMW;X5;2023;13550000;https://auto.drom.ru/moscow/bmw/x5/53707473.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;синий;новый автомобиль;левый;4 поколение;xDrive 40i AT Base;;WBA**************;
BMW;XM;2023;24200000;https://auto.drom.ru/moscow/bmw/xm/53707350.html;;;;;Москве;бензин, 4.4 л, гибрид;653 л.с., налог;автомат;4WD;;черный;новый автомобиль;левый;;;;WBS**************;
BMW;X6;2023;15600000;https://auto.drom.ru/moscow/bmw/x6/53707352.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;3 поколение, рестайлинг;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;15800000;https://auto.drom.ru/moscow/bmw/x5/53707345.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X5;2023;13900000;https://auto.drom.ru/moscow/bmw/x5/53707333.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение;xDrive 40i AT Base;;WBA**************;
BMW;X5;2023;13900000;https://auto.drom.ru/moscow/bmw/x5/53707311.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;4 поколение;xDrive 40i AT Base;;WBA**************;
BMW;X5;2023;14100000;https://auto.drom.ru/moscow/bmw/x5/53707302.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение;xDrive 40i AT Base;;WBA**************;
BMW;X5;2023;13950000;https://auto.drom.ru/moscow/bmw/x5/53707296.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;синий;новый автомобиль;левый;4 поколение;xDrive 40i AT Base;;WBA**************;
BMW;X5;2023;13900000;https://auto.drom.ru/moscow/bmw/x5/53707284.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;4 поколение;xDrive 40i AT Base;;WBA**************;
BMW;X6;2023;15500000;https://auto.drom.ru/moscow/bmw/x6/53707253.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;3 поколение, рестайлинг;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;15300000;https://auto.drom.ru/moscow/bmw/x5/53707249.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X6;2023;15500000;https://auto.drom.ru/moscow/bmw/x6/53707238.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;3 поколение, рестайлинг;xDrive30d AT M Sport;;WBA**************;
BMW;X5;2023;15100000;https://auto.drom.ru/moscow/bmw/x5/53707230.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;5-Series;2023;9749000;https://auto.drom.ru/spb/bmw/5-series/230324035.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;197 л.с., налог;автомат;4WD;седан;серый;новый автомобиль;левый;;;;WBA**************;
BMW;X6;2023;19000000;https://auto.drom.ru/moscow/bmw/x6/284619702.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;3 поколение, рестайлинг;xDrive30d AT M Sport;;WBA**************;
BMW;X7;2023;14850000;https://auto.drom.ru/moscow/bmw/x7/173158017.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;340 л.с., налог;автомат;4WD;;серый;17 665 км;левый;;;;;
BMW;X5;2023;19900000;https://auto.drom.ru/moscow/bmw/x5/136899773.html;;;;;Москве;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение;;;WBA**************;
BMW;5-Series;2023;9500000;https://auto.drom.ru/moscow/bmw/5-series/252099407.html;;;;;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;седан;серый;новый автомобиль;левый;7 поколение, рестайлинг;530i AT xDrive Base;;WBA**************;
BMW;X7;2023;19800000;https://auto.drom.ru/himki/bmw/x7/522564168.html;;;;;Химках;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;1 поколение, рестайлинг;M60i AT;;WBA**************;
BMW;X7;2023;19800000;https://auto.drom.ru/himki/bmw/x7/750185514.html;;;;;Химках;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;1 поколение, рестайлинг;M60i AT;;WBA**************;
BMW;X7;2023;19800000;https://auto.drom.ru/himki/bmw/x7/947048510.html;;;;;Химках;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;1 поколение, рестайлинг;M60i AT;;WBA**************;
BMW;X7;2023;19800000;https://auto.drom.ru/himki/bmw/x7/699427735.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;1 поколение, рестайлинг;M60i AT;;WBA**************;
BMW;X1;2023;6589000;https://auto.drom.ru/spb/bmw/x1/53985192.html;;;;;Санкт-Петербурге;бензин, 2.0 л;204 л.с., налог;робот;4WD;;белый;22 км;левый;3 поколение;;;;
BMW;X5;2023;13990000;https://auto.drom.ru/kazan/bmw/x5/53729017.html;;;;;Казани;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;белый;146 км;левый;4 поколение, рестайлинг;xDrive30d AT;;;
BMW;X5;2023;11850000;https://auto.drom.ru/spb/bmw/x5/53323175.html;;;;;Санкт-Петербурге;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;34 км, без пробега по РФ;левый;4 поколение, рестайлинг;xDrive30d AT;;;
BMW;X6;2023;14940000;https://auto.drom.ru/spb/bmw/x6/52418662.html;;;;;Санкт-Петербурге;бензин, 3.0 л;381 л.с., налог;АКПП;4WD;;серый;новый автомобиль;левый;3 поколение, рестайлинг;xDrive40i AT M Sport;;WBA**************;
BMW;X3;2023;8800000;https://auto.drom.ru/moscow/bmw/x3/298900817.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;синий;85 км, без пробега по РФ;левый;3 поколение, рестайлинг;;;;
BMW;X5;2023;14900000;https://auto.drom.ru/moscow/bmw/x5/768107942.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;бордовый;15 км;левый;4 поколение, рестайлинг;;;;
BMW;5-Series;2023;6599000;https://auto.drom.ru/spb/bmw/5-series/53805710.html;Цвет не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;195 л.с., налог;АКПП;4WD;седан;черный;27 212 км;левый;7 поколение, рестайлинг;520d AT xDrive M Sport Pure;;;
BMW;X5;2023;14500000;https://auto.drom.ru/moscow/bmw/x5/53707185.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;белый;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X5;2023;16300000;https://auto.drom.ru/moscow/bmw/x5/53707085.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;серый;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X5;2023;16300000;https://auto.drom.ru/moscow/bmw/x5/53707088.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X5;2023;15300000;https://auto.drom.ru/moscow/bmw/x5/53707091.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;черный;новый автомобиль;левый;4 поколение, рестайлинг;;;WBA**************;
BMW;X6;2023;16350000;https://auto.drom.ru/moscow/bmw/x6/53707099.html;;;;;Москве;дизель, 3.0 л;298 л.с., налог;АКПП;4WD;;синий;новый автомобиль;левый;3 поколение, рестайлинг;xDrive30d AT M Sport;;WBA**************;
