Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;
BMW;X1;2014;1300000;https://auto.drom.ru/noginsk/bmw/x1/53149498.html;Объем двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Ногинске;бензин, 2.8 л;244 л.с., налог;автомат;задний;;черный;213 000 км;левый;1 поколение, рестайлинг;;;
BMW;1-Series;2014;1650000;https://auto.drom.ru/spb/bmw/1-series/52255186.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;136 л.с., налог;АКПП;задний;хэтчбек 5 дв.;черный;88 000 км;левый;2 поколение;116i AT;;
BMW;3-Series;2014;1890000;https://auto.drom.ru/cheboksary/bmw/3-series/824407754.html;;;;;Чебоксарах;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;серый;;левый;6 поколение;316i AT Special Edition;;
BMW;3-Series;2014;1810000;https://auto.drom.ru/cheboksary/bmw/3-series/53907714.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;серый;;левый;6 поколение;316i AT Special Edition;;
BMW;3-Series;2014;1744000;https://auto.drom.ru/moscow/bmw/3-series/333628381.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;134 328 км;левый;6 поколение;;;
BMW;X1;2014;1690000;https://auto.drom.ru/balashiha/bmw/x1/237637308.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;серый;120 833 км;левый;1 поколение, рестайлинг;;;
BMW;X5;2014;2950000;https://auto.drom.ru/spb/bmw/x5/53550334.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;серый;219 000 км;левый;3 поколение;;;
BMW;6-Series;2014;2650000;https://auto.drom.ru/saransk/bmw/6-series/53948141.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Саранске;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;седан;синий;204 000 км;левый;3 поколение;640d AT xDrive;;
BMW;X1;2014;1583654;https://auto.drom.ru/kazan/bmw/x1/53548510.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;коричневый;168 497 км;левый;1 поколение, рестайлинг;;;
BMW;X4;2014;2601697;https://auto.drom.ru/spb/bmw/x4/183771386.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;черный;132 832 км;левый;1 поколение;xDrive 35i AT;;
BMW;3-Series;2014;1525000;https://auto.drom.ru/moscow/bmw/3-series/115960273.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;белый;149 000 км;левый;6 поколение;316i AT;;
BMW;3-Series;2014;2250000;https://auto.drom.ru/moscow/bmw/3-series/53897679.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;седан;красный;115 000 км;левый;6 поколение;320i AT xDrive M Sport;;
BMW;X5;2014;3595000;https://auto.drom.ru/moscow/bmw/x5/53889699.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;белый;80 307 км;левый;3 поколение;;;
BMW;5-Series;2014;1649000;https://auto.drom.ru/kolomna/bmw/5-series/52667433.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Коломне;дизель, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;188 000 км;левый;6 поколение, рестайлинг;;;
BMW;5-Series Gran Turismo;2014;2630000;https://auto.drom.ru/moscow/bmw/5-series_gran_turismo/919051899.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;258 л.с., налог;АКПП;4WD;;черный;177 200 км;левый;6 поколение, рестайлинг;530d AT xDrive;;
BMW;X5;2014;3290000;https://auto.drom.ru/kazan/bmw/x5/53864916.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;черный;215 426 км;левый;3 поколение;;;
BMW;X3;2014;1900000;https://auto.drom.ru/himki/bmw/x3/52595739.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;синий;196 000 км;левый;2 поколение;;;
BMW;3-Series;2014;1590000;https://auto.drom.ru/spb/bmw/3-series/942093807.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;белый;134 864 км;левый;6 поколение;;;
BMW;7-Series;2014;2950000;https://auto.drom.ru/moscow/bmw/7-series/53884815.html;Цвет не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;449 л.с., налог;АКПП;4WD;;серый;77 000 км;левый;5 поколение, рестайлинг;750Li AT xDrive;;
BMW;3-Series;2014;2050000;https://auto.drom.ru/lipetsk/bmw/3-series/207362906.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Липецке;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;седан;красный;164 000 км;левый;6 поколение;320i AT xDrive M Sport;;
BMW;4-Series;2014;2390000;https://auto.drom.ru/moscow/bmw/4-series/758760037.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;купе;синий;105 000 км;левый;1 поколение;;;
BMW;3-Series;2014;2060000;https://auto.drom.ru/spb/bmw/3-series/563558039.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;седан;серый;146 401 км;левый;6 поколение;;;
BMW;4-Series;2014;2380000;https://auto.drom.ru/moscow/bmw/4-series/814083483.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;лифтбек;белый;130 324 км;левый;1 поколение;420d AT xDrive;;
BMW;3-Series;2014;1449000;https://auto.drom.ru/moscow/bmw/3-series/555765916.html;Цвет не совпадает с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;черный;109 599 км;левый;6 поколение;;;
BMW;X5;2014;3750000;https://auto.drom.ru/moscow/bmw/x5/728534123.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;;черный;213 385 км;левый;3 поколение;xDrive 40d AT;;
BMW;3-Series;2014;1660000;https://auto.drom.ru/moscow/bmw/3-series/53875793.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;белый;111 560 км;левый;6 поколение;;;
BMW;3-Series;2014;1465000;https://auto.drom.ru/spb/bmw/3-series/53500916.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;голубой;130 176 км;левый;6 поколение;;;
BMW;5-Series;2014;1479000;https://auto.drom.ru/moscow/bmw/5-series/53876801.html;Цвет не совпадает с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;серый;232 086 км;левый;6 поколение, рестайлинг;;;
BMW;7-Series;2014;1780000;https://auto.drom.ru/bogoroditsk/bmw/7-series/53089910.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Богородицке;бензин, 4.4 л;449 л.с., налог;АКПП;4WD;;серый;170 000 км;левый;5 поколение, рестайлинг;750Li AT xDrive;;
BMW;X5;2014;3800000;https://auto.drom.ru/gukovo/bmw/x5/54149124.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Гуково;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;синий;93 000 км;левый;3 поколение;xDrive 35i AT;;
BMW;X5;2014;3900000;https://auto.drom.ru/moscow/bmw/x5/53496198.html;;;;;Москве;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;;черный;175 000 км;левый;3 поколение;;;
BMW;X5;2015;3450000;https://auto.drom.ru/sosnoviy-bor/bmw/x5/163073375.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Сосновом Бору;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;черный;176 000 км;левый;3 поколение;xDrive 35i AT Pure Excellence;;
BMW;5-Series;2015;2100000;https://auto.drom.ru/ruza/bmw/5-series/384827581.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Есть ограничения;Рузе;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;230 000 км;левый;6 поколение, рестайлинг;520i AT;;
BMW;X4;2015;2397000;https://auto.drom.ru/moscow/bmw/x4/403626579.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;серебристый;151 804 км;левый;1 поколение;;;
BMW;X4;2015;2849000;https://auto.drom.ru/moscow/bmw/x4/452719380.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;серебристый;124 482 км;левый;1 поколение;;;
BMW;i3;2015;1800000;https://auto.drom.ru/moscow/bmw/i3/283722237.html;;;;;Москве;электро, 0.6 л, гибрид;34 л.с., налог;АКПП;задний;хэтчбек 5 дв.;белый;130 000 км;левый;1 поколение;i3 60 Ah REX;;
BMW;4-Series;2015;2597000;https://auto.drom.ru/moscow/bmw/4-series/909122480.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;купе;синий;149 703 км;левый;1 поколение;;;
BMW;5-Series;2015;2100000;https://auto.drom.ru/vidnoe/bmw/5-series/54145719.html;;;;;Видном;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;седан;черный;177 000 км;левый;6 поколение, рестайлинг;535i AT xDrive;;
BMW;X5;2015;3750000;https://auto.drom.ru/klin/bmw/x5/54144443.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Клину;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;;серебристый;127 500 км;левый;3 поколение;xDrive 25d AT Business;;
BMW;X1;2015;2180000;https://auto.drom.ru/spb/bmw/x1/53055487.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;192 л.с., налог;автомат;4WD;;черный;120 000 км;левый;2 поколение;;;
BMW;5-Series;2015;1738321;https://auto.drom.ru/spb/bmw/5-series/52603871.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;задний;седан;серый;187 167 км;левый;6 поколение, рестайлинг;;;
BMW;3-Series;2015;1770000;https://auto.drom.ru/spb/bmw/3-series/643589235.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;170 000 км;левый;6 поколение;;;
BMW;X5;2015;3300000;https://auto.drom.ru/spb/bmw/x5/809293640.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;;белый;130 274 км;левый;3 поколение;;;
BMW;X4;2015;3319000;https://auto.drom.ru/spb/bmw/x4/689834802.html;Цвет не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;бежевый;101 742 км;левый;1 поколение;xDrive 35i AT;;
BMW;X1;2015;2400000;https://auto.drom.ru/dolgoprudniy/bmw/x1/579474920.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Долгопрудном;бензин, 2.0 л;192 л.с., налог;АКПП;передний;;черный;97 000 км;левый;2 поколение;sDrive 20i AT;;
BMW;X6;2015;3350000;https://auto.drom.ru/moscow/bmw/x6/516359419.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;черный;153 963 км;левый;2 поколение;;;
BMW;X3;2015;2560000;https://auto.drom.ru/orehovo-zuevo/bmw/x3/876952964.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Орехово-Зуево;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;черный;141 000 км;левый;2 поколение, рестайлинг;xDrive 20d AT xLine;;
BMW;X3;2015;2590000;https://auto.drom.ru/moscow/bmw/x3/422866789.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;черный;280 795 км;левый;2 поколение, рестайлинг;;;
BMW;5-Series;2015;1829900;https://auto.drom.ru/moscow/bmw/5-series/54134443.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;седан;серый;267 000 км;левый;6 поколение, рестайлинг;528i AT xDrive Luxury;;
BMW;X6;2015;3890000;https://auto.drom.ru/moscow/bmw/x6/54123312.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;серый;92 001 км;левый;2 поколение;;;
BMW;7-Series;2015;4150000;https://auto.drom.ru/vitebsk/bmw/7-series/852678946.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Витебске;дизель, 3.0 л;320 л.с., налог;АКПП;4WD;;черный;168 000 км;левый;6 поколение;740Ld AT xDrive;;
BMW;5-Series;2015;2369000;https://auto.drom.ru/spb/bmw/5-series/53047315.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;задний;седан;белый;110 865 км;левый;6 поколение, рестайлинг;;;
BMW;3-Series;2015;2760000;https://auto.drom.ru/moscow/bmw/3-series/53037884.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;седан;синий;134 000 км;левый;6 поколение;;;
BMW;X5;2015;3550000;https://auto.drom.ru/moscow/bmw/x5/253156149.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;серебристый;140 016 км;левый;3 поколение;;;
BMW;X3;2015;2550000;https://auto.drom.ru/moscow/bmw/x3/937742926.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;белый;137 077 км;левый;2 поколение, рестайлинг;xDrive 20i AT Urban;;
BMW;7-Series;2015;3500000;https://auto.drom.ru/vidnoe/bmw/7-series/772745836.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Видном;бензин, 4.4 л;449 л.с., налог;АКПП;4WD;;серый;112 000 км;левый;6 поколение;750Li AT xDrive;;
BMW;X6;2015;3399000;https://auto.drom.ru/spb/bmw/x6/593553665.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;черный;135 001 км;левый;2 поколение;;;
BMW;7-Series;2015;2150000;https://auto.drom.ru/minsk/bmw/7-series/844201854.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;бензин, 4.4 л;449 л.с., налог;АКПП;4WD;;серый;99 000 км;левый;5 поколение, рестайлинг;750Li AT xDrive;;
BMW;X4;2015;2507000;https://auto.drom.ru/moscow/bmw/x4/659219159.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;черный;158 000 км;левый;1 поколение;;;
BMW;2-Series Active Tourer;2015;1690000;https://auto.drom.ru/yoshkar-ola/bmw/2-series_active_tourer/52653402.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Йошкар-Оле;бензин, 1.5 л;136 л.с., налог;АКПП;передний;;белый;75 000 км;правый;1 поколение;218i M Sport;;
BMW;7-Series;2015;3000000;https://auto.drom.ru/moscow/bmw/7-series/241803042.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;450 л.с., налог;АКПП;4WD;;черный;90 090 км;левый;;;;
BMW;X5;2015;3920000;https://auto.drom.ru/moscow/bmw/x5/54106151.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;;белый;120 346 км;левый;3 поколение;;;
BMW;X5;2015;3852000;https://auto.drom.ru/ivanovo/bmw/x5/53449497.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Иваново;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;черный;158 223 км;левый;3 поколение;;;
BMW;X5;2015;4199000;https://auto.drom.ru/yoshkar-ola/bmw/x5/53439324.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Йошкар-Оле;бензин, 4.4 л;575 л.с., налог;АКПП;4WD;;серый;107 960 км;левый;3 поколение;M;;
BMW;X3;2015;3150000;https://auto.drom.ru/volgograd/bmw/x3/53018215.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;80 000 км;левый;2 поколение, рестайлинг;xDrive 28i AT;;
BMW;5-Series Gran Turismo;2015;2995000;https://auto.drom.ru/tver/bmw/5-series_gran_turismo/53017282.html;Модель не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Твери;дизель, 3.0 л;258 л.с., налог;АКПП;4WD;;черный;146 962 км;левый;6 поколение, рестайлинг;;;
BMW;X5;2015;3200000;https://auto.drom.ru/moscow/bmw/x5/53878911.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;;синий;291 949 км;левый;3 поколение;;;
BMW;X5;2015;3799999;https://auto.drom.ru/moscow/bmw/x5/877429837.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Есть ограничения;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;белый;211 500 км;левый;3 поколение;xDrive 30d AT;;
BMW;3-Series;2015;1710000;https://auto.drom.ru/spb/bmw/3-series/949860318.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;синий;119 000 км;левый;6 поколение;;;
BMW;X6;2015;4759000;https://auto.drom.ru/moscow/bmw/x6/184114442.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;381 л.с., налог;АКПП;4WD;;синий;136 000 км;левый;2 поколение;;;
BMW;3-Series;2015;2335000;https://auto.drom.ru/moscow/bmw/3-series/54097994.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;седан;черный;82 775 км;левый;6 поколение;;;
BMW;X4;2015;2959000;https://auto.drom.ru/spb/bmw/x4/679854856.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;белый;116 147 км;левый;1 поколение;;;
BMW;3-Series;2015;1869000;https://auto.drom.ru/spb/bmw/3-series/257171406.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;136 л.с., налог;АКПП;задний;седан;черный;140 550 км;левый;6 поколение, рестайлинг;318i AT;;
BMW;7-Series;2015;4000000;https://auto.drom.ru/moscow/bmw/7-series/166620863.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;;черный;154 000 км;левый;6 поколение;730Ld AT xDrive;;
