Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52657498.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;217 586 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52657503.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;237 073 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52657505.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;191 924 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2018;2650000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52227350.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;230 649 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52227359.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;241 284 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52227363.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;206 663 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;GLE Coupe;2018;5149789;https://auto.drom.ru/spb/mercedes-benz/gle_coupe/441116240.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;82 489 км;левый;1 поколение;синий;;;;;
Mercedes-Benz;V-Class;2018;7150000;https://auto.drom.ru/moscow/mercedes-benz/v-class/889440794.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;45 221 км;левый;3 поколение;черный;;;;;
Mercedes-Benz;V-Class;2018;4895000;https://auto.drom.ru/himki/mercedes-benz/v-class/53879157.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 2.1 л;190 л.с., налог;АКПП;задний;93 136 км;левый;3 поколение;белый;;;;;
Mercedes-Benz;GLE;2018;5715000;https://auto.drom.ru/kazan/mercedes-benz/gle-class/571373268.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;51 563 км;левый;1 поколение;белый;;GLE 350d 4MATIC "Особая серия";;;
Mercedes-Benz;E-Class;2018;4899000;https://auto.drom.ru/spb/mercedes-benz/e-class/53883594.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;53 000 км;левый;5 поколение;красный;купе;;;;
Mercedes-Benz;A-Class;2018;2804789;https://auto.drom.ru/spb/mercedes-benz/a-class/52654993.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.3 л;150 л.с., налог;робот;передний;61 123 км;левый;4 поколение;серый;хэтчбек 5 дв.;;;;
Mercedes-Benz;GLS-Class;2018;5660000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52640893.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;124 905 км;левый;1 поколение;синий;;350 d 4MATIC Особая серия;;;
Mercedes-Benz;C-Class;2018;2849789;https://auto.drom.ru/spb/mercedes-benz/c-class/339323456.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;150 л.с., налог;АКПП;задний;59 117 км;левый;4 поколение;черный;седан;;;;
Mercedes-Benz;A-Class;2018;2397000;https://auto.drom.ru/moscow/mercedes-benz/a-class/369955987.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;190 л.с., налог;робот;4WD;89 561 км;левый;4 поколение;белый;хэтчбек 5 дв.;;;;
Mercedes-Benz;S-Class;2018;8250000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53086424.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;59 052 км;левый;6 поколение, рестайлинг;серый;купе;S 450 4MATIC;;;
Mercedes-Benz;E-Class;2018;3450700;https://auto.drom.ru/moscow/mercedes-benz/e-class/53505167.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;148 640 км;левый;5 поколение;белый;купе;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52630293.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;233 005 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52630302.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;231 838 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52623633.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;254 299 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52623634.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;222 449 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2018;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52623683.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;208 414 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;C-Class;2018;4700000;https://auto.drom.ru/moscow/mercedes-benz/c-class/54146587.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;390 л.с., налог;АКПП;4WD;93 906 км;левый;4 поколение, рестайлинг;черный;седан;AMG C 43 4MATIC;;;
Mercedes-Benz;CLA-Class;2019;3095000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/941899711.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;48 543 км;левый;2 поколение;красный;седан;CLA 200 DCT Sport;;;
Mercedes-Benz;E-Class;2019;5500000;https://auto.drom.ru/kazan/mercedes-benz/e-class/54154592.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;184 л.с., налог;автомат;4WD;42 000 км;;;белый;купе;;;;
Mercedes-Benz;E-Class;2019;2700000;https://auto.drom.ru/moscow/mercedes-benz/e-class/54151416.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;АКПП;задний;218 000 км;левый;5 поколение;черный;седан;E 200 d AТ;;;
Mercedes-Benz;GLS-Class;2019;10396000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/54151247.html;;;;;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;30 845 км;левый;2 поколение;зеленый;;;;;
Mercedes-Benz;GLA-Class;2019;3090000;https://auto.drom.ru/moscow/mercedes-benz/gla-class/53866568.html;;;;;Москве;бензин, 2.0 л;211 л.с., налог;робот;4WD;54 150 км;левый;1 поколение, рестайлинг;серый;;;;;
Mercedes-Benz;CLA-Class;2019;2999999;https://auto.drom.ru/kazan/mercedes-benz/cla-class/53497189.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 1.3 л;150 л.с., налог;робот;передний;116 000 км;левый;2 поколение;синий;седан;CLA 200 DCT Sport;;;
Mercedes-Benz;E-Class;2019;4370000;https://auto.drom.ru/kazan/mercedes-benz/e-class/53495168.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;83 800 км;левый;5 поколение;черный;седан;E 200 4MATIC Sport;;;
Mercedes-Benz;CLA-Class;2019;2567400;https://auto.drom.ru/moscow/mercedes-benz/cla-class/53145158.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;115 001 км;левый;2 поколение;белый;седан;CLA 200 DCT Sport;;;
Mercedes-Benz;GLE Coupe;2019;6180000;https://auto.drom.ru/kazan/mercedes-benz/gle_coupe/53080816.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л;333 л.с., налог;автомат;4WD;65 127 км;;;белый;;;;;
Mercedes-Benz;GLC;2019;3938000;https://auto.drom.ru/kazan/mercedes-benz/glc-class/53078528.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;80 385 км;левый;1 поколение;белый;;;;;
Mercedes-Benz;GLE;2019;8240000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53078219.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;42 332 км;левый;2 поколение;белый;;;;;
Mercedes-Benz;GLC;2019;4030000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/351145104.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;87 238 км;левый;1 поколение, рестайлинг;серебристый;;;;;
Mercedes-Benz;A-Class;2019;4100000;https://auto.drom.ru/spb/mercedes-benz/a-class/107804145.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;306 л.с., налог;робот;4WD;57 000 км;левый;4 поколение;черный;седан;A 35 AMG DCT 4MATIC Особая Серия;;;
Mercedes-Benz;A-Class;2019;2230000;https://auto.drom.ru/moscow/mercedes-benz/a-class/53238665.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;136 л.с., налог;робот;передний;67 000 км, без пробега по РФ;правый;4 поколение;белый;хэтчбек 5 дв.;;;;
Mercedes-Benz;S-Class;2019;18500000;https://auto.drom.ru/moscow/mercedes-benz/s-class/226952931.html;Объем двигателя, мощность двигателя не совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 6.0 л;630 л.с., налог;АКПП;задний;53 000 км;левый;6 поколение, рестайлинг;белый;купе;AMG S 65;;;
Mercedes-Benz;E-Class;2019;3700000;https://auto.drom.ru/nahabino/mercedes-benz/e-class/621257067.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Нахабино;бензин, 2.0 л;197 л.с., налог;АКПП;задний;100 000 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;E-Class;2019;3560000;https://auto.drom.ru/spb/mercedes-benz/e-class/54145609.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;197 л.с., налог;АКПП;задний;86 000 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;GLS-Class;2019;8580000;https://auto.drom.ru/ryazan/mercedes-benz/gls-class/54142784.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Рязани;бензин, 3.0 л;367 л.с., налог;автомат;4WD;128 500 км;левый;;белый;;;;;
Mercedes-Benz;E-Class;2019;4950000;https://auto.drom.ru/moscow/mercedes-benz/e-class/54142674.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;задний;58 122 км;левый;5 поколение;красный;купе;;;;
Mercedes-Benz;E-Class;2019;5250000;https://auto.drom.ru/spb/mercedes-benz/e-class/53854822.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;74 530 км;левый;5 поколение;зеленый;купе;;;;
Mercedes-Benz;G-Class;2019;16700000;https://auto.drom.ru/togliatti/mercedes-benz/g-class/53850992.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Тольятти;бензин, 4.0 л;422 л.с., налог;АКПП;4WD;44 000 км;левый;3 поколение;черный;джип/suv 5 дв.;G 500;;;
Mercedes-Benz;GLE;2019;8700000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/51367673.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;435 л.с., налог;АКПП;4WD;63 000 км;левый;2 поколение;черный;;AMG GLE 53 4MATIC+;;;
Mercedes-Benz;GLC;2019;4498000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/555938474.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;54 002 км;левый;1 поколение, рестайлинг;черный;;;;;
Mercedes-Benz;E-Class;2019;2569000;https://auto.drom.ru/moscow/mercedes-benz/e-class/477266106.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;АКПП;задний;326 686 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;CLS-Class;2019;5498000;https://auto.drom.ru/moscow/mercedes-benz/cls-class/723616418.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;299 л.с., налог;автомат;4WD;60 000 км;левый;;серый;седан;;;;
Mercedes-Benz;E-Class;2019;7350000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52781596.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л, гибрид;435 л.с., налог;АКПП;4WD;31 400 км;левый;5 поколение;черный;купе;AMG E 53 4MATIC;;;
Mercedes-Benz;E-Class;2019;5299000;https://auto.drom.ru/moscow/mercedes-benz/e-class/54130234.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;30 758 км;левый;5 поколение;белый;купе;;;;
Mercedes-Benz;E-Class;2019;4599000;https://auto.drom.ru/moscow/mercedes-benz/e-class/54132938.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;67 298 км;левый;5 поколение;зеленый;купе;;;;
Mercedes-Benz;CLS-Class;2019;6190000;https://auto.drom.ru/moscow/mercedes-benz/cls-class/328710525.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;65 573 км;левый;3 поколение;белый;седан;;;;
Mercedes-Benz;GLE;2019;7520000;https://auto.drom.ru/spb/mercedes-benz/gle-class/54128398.html;;;;;Санкт-Петербурге;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;61 000 км;левый;2 поколение;серый;;GLE 400 d 4MATIC Sport;;;
Mercedes-Benz;C-Class;2019;2770000;https://auto.drom.ru/volgograd/mercedes-benz/c-class/53842650.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 1.5 л;150 л.с., налог;автомат;задний;64 000 км;левый;;черный;седан;;;;
Mercedes-Benz;GLC Coupe;2019;4200000;https://auto.drom.ru/moscow/mercedes-benz/glc_coupe/53842637.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;54 871 км;левый;1 поколение;синий;;;;;
Mercedes-Benz;C-Class;2019;2220000;https://auto.drom.ru/moscow/mercedes-benz/c-class/53047899.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;150 л.с., налог;АКПП;задний;127 439 км;левый;4 поколение, рестайлинг;черный;седан;;;;
Mercedes-Benz;V-Class;2019;6900000;https://auto.drom.ru/moscow/mercedes-benz/v-class/47516833.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;136 000 км;левый;3 поколение, рестайлинг;серый;;250 d AT L2 AVG Collection 4Matic;;;
Mercedes-Benz;GLE;2019;6680000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/759849538.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;74 917 км;левый;2 поколение;белый;;;;;
Mercedes-Benz;E-Class;2019;3100000;https://auto.drom.ru/smolensk/mercedes-benz/e-class/643421459.html;;;;;Смоленске;дизель, 2.0 л;194 л.с., налог;АКПП;задний;129 641 км, без пробега по РФ;левый;5 поколение;черный;седан;E 220 d AТ AMG Line;;;
Mercedes-Benz;GLB-Class;2019;3555436;https://auto.drom.ru/minsk/mercedes-benz/glb/258342153.html;;;;;Минске;дизель, 2.0 л;190 л.с., налог;робот;4WD;150 000 км, без пробега по РФ;левый;1 поколение;черный;;GLB 220d 4MATIC;;;
Mercedes-Benz;E-Class;2019;3675000;https://auto.drom.ru/moscow/mercedes-benz/e-class/712542878.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;задний;88 000 км;левый;5 поколение;белый;седан;;;;
