Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Mercedes-Benz;M-Class;2014;2895000;https://auto.drom.ru/spb/mercedes-benz/m-class/53231461.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.5 л;249 л.с., налог;АКПП;4WD;133 641 км;левый;3 поколение;белый;;;;;
Mercedes-Benz;CLA-Class;2014;1690000;https://auto.drom.ru/spb/mercedes-benz/cla-class/946895058.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;156 л.с., налог;робот;передний;159 652 км;левый;1 поколение;серый;седан;;;;
Mercedes-Benz;GLK-Class;2014;2149000;https://auto.drom.ru/moscow/mercedes-benz/glk-class/641273601.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;170 л.с., налог;АКПП;4WD;153 633 км;левый;1 поколение, рестайлинг;красный;;GLK 220 CDI 4MATIC AT Особая серия;;;
Mercedes-Benz;S-Class;2014;4095000;https://auto.drom.ru/kazan/mercedes-benz/s-class/53618514.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 4.7 л;455 л.с., налог;АКПП;4WD;130 868 км;левый;6 поколение;синий;седан;;;;
Mercedes-Benz;SLK-Class;2014;2500000;https://auto.drom.ru/kazan/mercedes-benz/slk-class/51457162.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 1.8 л;204 л.с., налог;АКПП;задний;65 821 км;левый;3 поколение;красный;;;;;
Mercedes-Benz;GLA-Class;2014;1827000;https://auto.drom.ru/moscow/mercedes-benz/gla-class/53630875.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;робот;4WD;106 310 км;левый;1 поколение;коричневый;;;;;
Mercedes-Benz;S-Class;2014;3045000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53628741.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;АКПП;задний;174 098 км;левый;6 поколение;серебристый;седан;S 400 L;;;
Mercedes-Benz;B-Class;2014;1279000;https://auto.drom.ru/volgograd/mercedes-benz/b-class/53962856.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 1.6 л;122 л.с., налог;робот;передний;179 490 км;левый;2 поколение;белый;;;;;
Mercedes-Benz;E-Class;2014;2295000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53637047.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;249 л.с., налог;АКПП;4WD;210 000 км;левый;4 поколение, рестайлинг;черный;седан;E 300 4MATIC AT Особая серия;;;
Mercedes-Benz;S-Class;2014;3349000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53633783.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин;;автомат;;251 023 км;левый;6 поколение;черный;седан;;;;
Mercedes-Benz;GLA-Class;2014;2260000;https://auto.drom.ru/smolensk/mercedes-benz/gla-class/53224889.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;бензин, 2.0 л;211 л.с., налог;робот;4WD;125 000 км;левый;1 поколение;фиолетовый;;GLA 250 4MATIC Особая серия;;;
Mercedes-Benz;GL-Class;2014;3500000;https://auto.drom.ru/kazan/mercedes-benz/gl-class/773352138.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;97 500 км;левый;2 поколение;черный;;GL 350 BlueTEC 4MATIC AT Особая серия;;;
Mercedes-Benz;C-Class;2014;1788000;https://auto.drom.ru/moscow/mercedes-benz/c-class/395713391.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;156 л.с., налог;АКПП;задний;165 944 км;левый;;белый;седан;;;;
Mercedes-Benz;GLA-Class;2014;1820000;https://auto.drom.ru/moscow/mercedes-benz/gla-class/654560608.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;робот;4WD;126 300 км;левый;1 поколение;синий;;;;;
Mercedes-Benz;GL-Class;2014;2999000;https://auto.drom.ru/moscow/mercedes-benz/gl-class/53962557.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;229 579 км;левый;2 поколение;черный;;GL 350 BlueTEC 4MATIC AT Особая серия;;;
Mercedes-Benz;M-Class;2014;3490000;https://auto.drom.ru/moscow/mercedes-benz/m-class/423597979.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;39 177 км;левый;3 поколение;серый;;;;;
Mercedes-Benz;GLA-Class;2014;1947510;https://auto.drom.ru/spb/mercedes-benz/gla-class/489717026.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;211 л.с., налог;робот;4WD;119 480 км;левый;1 поколение;фиолетовый;;;;;
Mercedes-Benz;GLA-Class;2014;2157005;https://auto.drom.ru/spb/mercedes-benz/gla-class/762285477.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;211 л.с., налог;робот;4WD;110 260 км;левый;1 поколение;коричневый;;;;;
Mercedes-Benz;GLA-Class;2014;2070000;https://auto.drom.ru/moscow/mercedes-benz/gla-class/52767469.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;робот;4WD;122 002 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;M-Class;2014;3300000;https://auto.drom.ru/spb/mercedes-benz/m-class/53959320.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;163 000 км;левый;3 поколение;коричневый;;ML 350 BlueTEC 4MATIC Особая серия;;;
Mercedes-Benz;C-Class;2014;2350000;https://auto.drom.ru/spb/mercedes-benz/c-class/53620758.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;156 л.с., налог;АКПП;задний;57 500 км;левый;4 поколение;серый;седан;C 180 AT;;;
Mercedes-Benz;Mercedes;2014;1790000;https://auto.drom.ru/syzran/mercedes-benz/mercedes/51509157.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Сызрани;дизель, 2.2 л;109 л.с., налог;механика;задний;221 000 км;левый;;белый;;;;;
Mercedes-Benz;C-Class;2014;2150000;https://auto.drom.ru/kazan/mercedes-benz/c-class/52495049.html;Электронный ПТС выдан;;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 1.6 л;156 л.с., налог;АКПП;задний;75 000 км, без пробега по РФ;правый;4 поколение;серебристый;универсал;C 180 Sports;;;
Mercedes-Benz;CLA-Class;2014;1639000;https://auto.drom.ru/spb/mercedes-benz/cla-class/868841093.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;156 л.с., налог;робот;передний;125 824 км;левый;1 поколение;фиолетовый;седан;;;;
Mercedes-Benz;S-Class;2014;4047000;https://auto.drom.ru/moscow/mercedes-benz/s-class/439425317.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;автомат;4WD;140 000 км;левый;6 поколение;коричневый;седан;;;;
Mercedes-Benz;M-Class;2014;2200000;https://auto.drom.ru/moscow/mercedes-benz/m-class/653868673.html;;;;;Москве;бензин, 3.5 л;249 л.с., налог;АКПП;4WD;131 369 км;левый;3 поколение;белый;;ML 300 4MATIC AT;;;
Mercedes-Benz;M-Class;2014;2920000;https://auto.drom.ru/spb/mercedes-benz/m-class/53956283.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;133 000 км;левый;3 поколение;белый;;ML 400 4MATIC AT Особая серия;;;
Mercedes-Benz;GL-Class;2014;3849000;https://auto.drom.ru/yaroslavl/mercedes-benz/gl-class/53955002.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;119 297 км;левый;2 поколение;черный;;GL 350 BlueTEC 4MATIC AT Особая серия;;;
Mercedes-Benz;E-Class;2014;3400000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53195923.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;25 000 км;левый;4 поколение, рестайлинг;белый;седан;;;;
Mercedes-Benz;Vito;2014;2400000;https://auto.drom.ru/moscow/mercedes-benz/vito/51089280.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;136 л.с., налог;АКПП;задний;192 000 км;левый;2 поколение, рестайлинг;белый;;113 CDI AT L2;;;
Mercedes-Benz;M-Class;2014;3250000;https://auto.drom.ru/moscow/mercedes-benz/m-class/48792019.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;249 л.с., налог;АКПП;4WD;181 000 км;левый;3 поколение;белый;;ML 300 4MATIC AT Особая серия;;;
Mercedes-Benz;CLA-Class;2014;2010000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/807509256.html;Цвет не совпадает с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;робот;4WD;170 000 км;левый;1 поколение;серебристый;седан;;;;
Mercedes-Benz;E-Class;2014;2279000;https://auto.drom.ru/moscow/mercedes-benz/e-class/461746461.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;100 549 км;левый;4 поколение, рестайлинг;коричневый;купе;;;;
Mercedes-Benz;E-Class;2014;1925950;https://auto.drom.ru/moscow/mercedes-benz/e-class/811941469.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;109 016 км;левый;4 поколение, рестайлинг;коричневый;купе;;;;
Mercedes-Benz;GL-Class;2014;4030000;https://auto.drom.ru/moscow/mercedes-benz/gl-class/548853053.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 4.7 л;435 л.с., налог;АКПП;4WD;220 000 км;левый;2 поколение;белый;;GL 500 4MATIC AT Особая серия;;;
Mercedes-Benz;GLA-Class;2014;1740000;https://auto.drom.ru/kazan/mercedes-benz/gla-class/53948261.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 1.6 л;156 л.с., налог;автомат;передний;144 934 км;;;серый;;;;;
Mercedes-Benz;B-Class;2014;1425000;https://auto.drom.ru/krasnoznamensk-moscow/mercedes-benz/b-class/273623547.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Краснознаменске;дизель, 1.5 л;109 л.с., налог;робот;передний;142 000 км;левый;2 поколение, рестайлинг;белый;;B 180 d DCT;;;
Mercedes-Benz;GL-Class;2014;4600000;https://auto.drom.ru/moscow/mercedes-benz/gl-class/921498459.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;144 021 км;левый;2 поколение;белый;;GL 350 BlueTEC 4MATIC AT Особая серия;;;
Mercedes-Benz;M-Class;2014;2650000;https://auto.drom.ru/kazan/mercedes-benz/m-class/638839406.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;242 000 км;левый;3 поколение;белый;;ML 400 4MATIC AT Особая серия;;;
Mercedes-Benz;SLK-Class;2014;3750000;https://auto.drom.ru/moscow/mercedes-benz/slk-class/352137071.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;204 л.с., налог;АКПП;задний;9 772 км;левый;3 поколение;белый;;;;;
Mercedes-Benz;S-Class;2014;7500000;https://auto.drom.ru/voronezh/mercedes-benz/s-class/386748114.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 5.5 л;585 л.с., налог;АКПП;4WD;58 680 км;левый;6 поколение;белый;купе;AMG S 63 4MATIC;;;
Mercedes-Benz;C-Class;2014;1902000;https://auto.drom.ru/spb/mercedes-benz/c-class/594363394.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;156 л.с., налог;АКПП;задний;147 983 км;левый;;белый;седан;;;;
Mercedes-Benz;CLA-Class;2014;1750000;https://auto.drom.ru/togliatti/mercedes-benz/cla-class/53936614.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Тольятти;бензин, 1.6 л;156 л.с., налог;робот;передний;120 000 км;левый;1 поколение;белый;седан;;;;
Mercedes-Benz;GL-Class;2014;3400000;https://auto.drom.ru/moscow/mercedes-benz/gl-class/114058359.html;Объем двигателя, мощность двигателя не совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.7 л;435 л.с., налог;АКПП;4WD;200 000 км;левый;2 поколение;черный;;GL 500 4MATIC;;;
Mercedes-Benz;S-Class;2014;4119000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53930578.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.7 л;455 л.с., налог;АКПП;4WD;97 966 км;левый;6 поколение;черный;купе;S 500 4MATIC;;;
Mercedes-Benz;GLA-Class;2014;1900000;https://auto.drom.ru/cherepovets/mercedes-benz/gla-class/53930257.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Череповце;дизель, 2.1 л;136 л.с., налог;робот;передний;167 326 км;левый;1 поколение;белый;;;;;
Mercedes-Benz;GLK-Class;2014;2200000;https://auto.drom.ru/kazan/mercedes-benz/glk-class/53173305.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;170 992 км;левый;1 поколение, рестайлинг;белый;;;;;
Mercedes-Benz;M-Class;2014;2800000;https://auto.drom.ru/moscow/mercedes-benz/m-class/52722568.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;105 000 км;левый;3 поколение;белый;;ML 400 4MATIC AT Особая серия;;;
Mercedes-Benz;CLA-Class;2014;2250000;https://auto.drom.ru/togliatti/mercedes-benz/cla-class/757760693.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Тольятти;бензин, 1.6 л;156 л.с., налог;робот;передний;129 000 км;левый;1 поколение;фиолетовый;седан;;;;
Mercedes-Benz;C-Class;2014;1985000;https://auto.drom.ru/moscow/mercedes-benz/c-class/888352063.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;156 л.с., налог;АКПП;задний;78 000 км, без пробега по РФ;правый;4 поколение;серый;седан;;;;
Mercedes-Benz;M-Class;2014;3550000;https://auto.drom.ru/moscow/mercedes-benz/m-class/772697600.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;249 л.с., налог;АКПП;4WD;74 664 км;левый;3 поколение;черный;;;;;
Mercedes-Benz;M-Class;2014;3500000;https://auto.drom.ru/moscow/mercedes-benz/m-class/184019954.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;102 052 км;левый;3 поколение;черный;;;;;
Mercedes-Benz;E-Class;2014;2500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53570069.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;212 000 км;левый;4 поколение, рестайлинг;белый;купе;E 200 AT Особая серия;;;
Mercedes-Benz;E-Class;2014;2730000;https://auto.drom.ru/voronezh/mercedes-benz/e-class/53165270.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 2.0 л;184 л.с., налог;АКПП;задний;70 322 км;левый;4 поколение, рестайлинг;серебристый;седан;;;;
Mercedes-Benz;C-Class;2014;2340000;https://auto.drom.ru/bryansk/mercedes-benz/c-class/423799655.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Брянске;бензин, 1.6 л;156 л.с., налог;АКПП;задний;173 879 км;левый;4 поколение;серебристый;седан;C 180 AT;;;
Mercedes-Benz;GLK-Class;2014;1999990;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/glk-class/716522243.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;152 542 км;левый;1 поколение, рестайлинг;черный;;;;;
Mercedes-Benz;GLA-Class;2014;2240000;https://auto.drom.ru/spb/mercedes-benz/gla-class/160479166.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;211 л.с., налог;робот;4WD;107 424 км;левый;1 поколение;белый;;;;;
Mercedes-Benz;E-Class;2014;2450000;https://auto.drom.ru/moscow/mercedes-benz/e-class/193788215.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;117 247 км;левый;4 поколение, рестайлинг;коричневый;купе;;;;
Mercedes-Benz;GLA-Class;2014;1729000;https://auto.drom.ru/spb/mercedes-benz/gla-class/183625730.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;156 л.с., налог;робот;передний;147 387 км;левый;1 поколение;фиолетовый;;;;;
Mercedes-Benz;C-Class;2014;2700000;https://auto.drom.ru/moscow/mercedes-benz/c-class/741565262.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 1.6 л;156 л.с., налог;АКПП;задний;190 000 км;левый;4 поколение;синий;седан;C 180;;;
Mercedes-Benz;B-Class;2014;1319000;https://auto.drom.ru/yaroslavl/mercedes-benz/b-class/53147400.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;бензин, 1.6 л;122 л.с., налог;робот;передний;182 258 км;левый;2 поколение;голубой;;;;;
Mercedes-Benz;C-Class;2014;2400000;https://auto.drom.ru/himki/mercedes-benz/c-class/53139414.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 1.6 л;156 л.с., налог;АКПП;задний;200 000 км;левый;4 поколение;черный;седан;C 180 Sport;;;
Mercedes-Benz;CLA-Class;2014;1620000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/52684358.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;156 л.с., налог;робот;передний;69 574 км;левый;1 поколение;красный;седан;;;;
Mercedes-Benz;GLA-Class;2014;2360000;https://auto.drom.ru/spb/mercedes-benz/gla-class/53907623.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;156 л.с., налог;робот;передний;29 161 км;левый;1 поколение;коричневый;;;;;
Mercedes-Benz;C-Class;2014;1797667;https://auto.drom.ru/spb/mercedes-benz/c-class/53903910.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;156 л.с., налог;АКПП;задний;189 319 км;левый;;черный;седан;;;;
Mercedes-Benz;B-Class;2014;1320000;https://auto.drom.ru/moscow/mercedes-benz/b-class/53550465.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;122 л.с., налог;робот;передний;141 532 км;левый;2 поколение;черный;;;;;
Mercedes-Benz;AMG GT;2014;8100000;https://auto.drom.ru/moscow/mercedes-benz/amg_gt/53540469.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.0 л;510 л.с., налог;робот;задний;46 268 км;левый;1 поколение;серый;хэтчбек 3 дв.;4.0 DCT AMG GT S;;;
Mercedes-Benz;V-Class;2014;3469000;https://auto.drom.ru/moscow/mercedes-benz/v-class/53128248.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;задний;155 346 км;левый;3 поколение;коричневый;;;;;
Mercedes-Benz;M-Class;2014;2849000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/m-class/53122242.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;221 530 км;левый;3 поколение;черный;;;;;
Mercedes-Benz;GL-Class;2014;3400000;https://auto.drom.ru/moscow/mercedes-benz/gl-class/52669516.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;40 000 км;левый;2 поколение;черный;;GL 400 4MATIC AT Особая серия;;;
Mercedes-Benz;CLA-Class;2014;1800000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/594909185.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;156 л.с., налог;робот;передний;205 000 км;левый;1 поколение;белый;седан;CLA 200 DCT Особая серия;;;
