Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;VIN;
Mercedes-Benz;C-Class;2019;3490000;https://auto.drom.ru/moscow/mercedes-benz/c-class/52824102.html;;;;;Москве;дизель, 2.0 л;194 л.с., налог;автомат;задний;седан;серый;47 370 км;левый;4 поколение, рестайлинг;;;;
Mercedes-Benz;CLA-Class;2019;3328000;https://auto.drom.ru/spb/mercedes-benz/cla-class/52603900.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.3 л;150 л.с., налог;робот;передний;седан;желтый;28 000 км;левый;2 поколение;CLA 200 DCT Sport;;;
Mercedes-Benz;GLS-Class;2019;9333000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52782484.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л, гибрид;367 л.с., налог;АКПП;4WD;;черный;98 500 км;левый;2 поколение;GLS 450 4MATIC Sport;;;
Mercedes-Benz;V-Class;2019;6250000;https://auto.drom.ru/chehov/mercedes-benz/v-class/54134494.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Чехове;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;;серый;156 000 км;левый;3 поколение;250 d AT 4MATIC Avantgarde Edition Special Edition Длинный;;;
Mercedes-Benz;CLA-Class;2019;2461000;https://auto.drom.ru/spb/mercedes-benz/cla-class/53765269.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.3 л;150 л.с., налог;робот;передний;седан;черный;104 003 км;левый;2 поколение;CLA 200 DCT Sport;;;
Mercedes-Benz;GLE;2019;7600000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/662332130.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;белый;88 164 км;левый;2 поколение;GLE 400 d 4MATIC Sport;;;
Mercedes-Benz;GLE;2019;6889000;https://auto.drom.ru/voronezh/mercedes-benz/gle-class/824269311.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;43 680 км;левый;2 поколение;;;;
Mercedes-Benz;CLA-Class;2019;2900000;https://auto.drom.ru/togliatti/mercedes-benz/cla-class/53628095.html;;;;;Тольятти;бензин, 1.6 л;156 л.с., налог;робот;передний;универсал;черный;111 687 км;левый;1 поколение, рестайлинг;CLA 200 DCT;;;
Mercedes-Benz;C-Class;2019;3075000;https://auto.drom.ru/himki/mercedes-benz/c-class/54123875.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 2.0 л;204 л.с., налог;автомат;4WD;седан;черный;46 223 км;левый;;;;;
Mercedes-Benz;GLS-Class;2019;9988000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/54130227.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;синий;40 828 км;левый;2 поколение;GLS 400 d 4MATIC Premium;;;
Mercedes-Benz;C-Class;2019;2025000;https://auto.drom.ru/spb/mercedes-benz/c-class/54131415.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 1.6 л;160 л.с., налог;АКПП;задний;универсал;серый;217 150 км;левый;4 поколение, рестайлинг;;;;
Mercedes-Benz;GLC;2019;3770000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/54130442.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;204 л.с., налог;АКПП;4WD;;черный;106 683 км;левый;1 поколение;;;;
Mercedes-Benz;GLC;2019;4579000;https://auto.drom.ru/spb/mercedes-benz/glc-class/53840060.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;;черный;16 227 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;CLS-Class;2019;6150000;https://auto.drom.ru/moscow/mercedes-benz/cls-class/53050083.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;340 л.с., налог;АКПП;4WD;седан;серый;51 903 км;левый;3 поколение;;;;
Mercedes-Benz;GLC;2019;4249000;https://auto.drom.ru/spb/mercedes-benz/glc-class/53037794.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;черный;86 940 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;GLA-Class;2019;2128000;https://auto.drom.ru/moscow/mercedes-benz/gla-class/52592428.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;150 л.с., налог;робот;передний;;синий;103 542 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;GLC;2019;3950000;https://auto.drom.ru/engels/mercedes-benz/glc-class/50553988.html;;;;;Энгельсе;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;черный;82 935 км;левый;1 поколение, рестайлинг;GLC 220d 4MATIC AT Premium;;;
Mercedes-Benz;GLE;2019;6299000;https://auto.drom.ru/yaroslavl/mercedes-benz/gle-class/526301092.html;;;;;Ярославле;дизель, 2.9 л;272 л.с., налог;АКПП;4WD;;черный;94 481 км;левый;2 поколение;GLE 350d 4MATIC;;;
Mercedes-Benz;A-Class;2019;18500000;https://auto.drom.ru/moscow/mercedes-benz/a-class/854190231.html;Модель, объем двигателя, мощность двигателя не совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 6.3 л;650 л.с., налог;;;седан;белый;53 000 км;левый;4 поколение;;;;
Mercedes-Benz;GLE;2019;5720000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/476491013.html;;;;;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;черный;85 200 км, без пробега по РФ;левый;2 поколение;GLE 300d 4MATIC;;;
Mercedes-Benz;C-Class;2019;3350000;https://auto.drom.ru/kazan/mercedes-benz/c-class/561599535.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 1.6 л;150 л.с., налог;АКПП;задний;седан;серебристый;69 303 км;левый;4 поколение, рестайлинг;;;;
Mercedes-Benz;GLS-Class;2019;8190000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/54118532.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;115 753 км;левый;2 поколение;;;;
Mercedes-Benz;E-Class;2019;3755000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53452710.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;седан;черный;73 958 км;левый;5 поколение;;;;
Mercedes-Benz;GLE;2019;7600000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53035032.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;;синий;67 000 км;левый;2 поколение;;;;
Mercedes-Benz;GLC;2019;4375000;https://auto.drom.ru/spb/mercedes-benz/glc-class/53019987.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;черный;77 697 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;GLC;2019;4289000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/287726570.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;;белый;58 089 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;C-Class;2019;1828418;https://auto.drom.ru/minsk/mercedes-benz/c-class/53016963.html;;;;;Минске;дизель, 1.6 л;160 л.с., налог;механика;задний;универсал;синий;253 943 км;левый;4 поколение, рестайлинг;;;;
Mercedes-Benz;C-Class;2019;3535000;https://auto.drom.ru/moscow/mercedes-benz/c-class/54101172.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;184 л.с., налог;АКПП;4WD;седан;белый;119 807 км;левый;4 поколение, рестайлинг;;;;
Mercedes-Benz;A-Class;2019;2744789;https://auto.drom.ru/spb/mercedes-benz/a-class/53818969.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.3 л;150 л.с., налог;робот;передний;хэтчбек 5 дв.;серый;46 534 км;левый;4 поколение;;;;
Mercedes-Benz;E-Class;2019;9900000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53449174.html;;;;;Москве;бензин, 4.0 л;571 л.с., налог;робот;4WD;седан;белый;29 000 км;левый;5 поколение;;;;
Mercedes-Benz;A-Class;2019;2055550;https://auto.drom.ru/moscow/mercedes-benz/a-class/53438226.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;хэтчбек 5 дв.;красный;86 495 км;левый;4 поколение;;;;
Mercedes-Benz;C-Class;2019;2855000;https://auto.drom.ru/spb/mercedes-benz/c-class/53179030.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 1.6 л;122 л.с., налог;АКПП;задний;универсал;синий;127 777 км;левый;4 поколение, рестайлинг;;;;
Mercedes-Benz;E-Class;2019;4020000;https://auto.drom.ru/spb/mercedes-benz/e-class/53010509.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;седан;черный;92 000 км;левый;5 поколение;;;;
Mercedes-Benz;GLC;2019;4670000;https://auto.drom.ru/spb/mercedes-benz/glc-class/52568185.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;;серый;26 876 км;левый;1 поколение, рестайлинг;GLC 200 4MATIC AT Premium;;;
Mercedes-Benz;GLC;2019;3200000;https://auto.drom.ru/minsk/mercedes-benz/glc-class/54084492.html;;;;;Минске;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;;белый;91 000 км;левый;1 поколение, рестайлинг;GLC 300 4MATIC AT Sport Plus;;;
Mercedes-Benz;C-Class;2019;2175000;https://auto.drom.ru/moscow/mercedes-benz/c-class/50079685.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;150 л.с., налог;АКПП;задний;седан;черный;129 503 км;левый;4 поколение, рестайлинг;;;;
Mercedes-Benz;E-Class;2020;4189000;https://auto.drom.ru/spb/mercedes-benz/e-class/53451014.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;седан;черный;113 000 км;левый;5 поколение;;;;
Mercedes-Benz;GLC;2020;4687000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/260854536.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;красный;42 782 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;E-Class;2020;5490000;https://auto.drom.ru/spb/mercedes-benz/e-class/152173606.html;;;;;Санкт-Петербурге;бензин, 2.0 л;258 л.с., налог;АКПП;задний;седан;;32 889 км, без пробега по РФ;левый;5 поколение, рестайлинг;;;;
Mercedes-Benz;A-Class;2020;3600000;https://auto.drom.ru/moscow/mercedes-benz/a-class/53679218.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;хэтчбек 5 дв.;белый;41 009 км;левый;4 поколение;A 200 DCT Sport;;;
Mercedes-Benz;E-Class;2020;4100000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53915940.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;седан;черный;48 522 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2020;5320000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53311005.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;седан;черный;88 000 км;левый;5 поколение, рестайлинг;E 220 d 4MATIC Sport;;;
Mercedes-Benz;GLB-Class;2020;3374000;https://auto.drom.ru/moscow/mercedes-benz/glb/53053900.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;автомат;передний;;белый;76 021 км;левый;;;;;
Mercedes-Benz;GLE Coupe;2020;9970000;https://auto.drom.ru/himki/mercedes-benz/gle_coupe/53898248.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;;черный;6 780 км;левый;2 поколение;350 d 4MATIC;;;
Mercedes-Benz;GLE Coupe;2020;10195000;https://auto.drom.ru/himki/mercedes-benz/gle_coupe/51816220.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;;черный;21 787 км;левый;2 поколение;350 d 4MATIC;;;
Mercedes-Benz;GLC Coupe;2020;4500000;https://auto.drom.ru/moscow/mercedes-benz/glc_coupe/136908524.html;;;;;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;;серый;42 572 км;левый;1 поколение, рестайлинг;GLC 300 4MATIC AT Sport;;;
Mercedes-Benz;GLB-Class;2020;3789000;https://auto.drom.ru/moscow/mercedes-benz/glb/691992853.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;автомат;4WD;;белый;44 849 км;левый;1 поколение;;;;
Mercedes-Benz;GLE;2020;8200000;https://auto.drom.ru/tula/mercedes-benz/gle-class/53901727.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Туле;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;черный;34 289 км;левый;2 поколение;;;;
Mercedes-Benz;GLB-Class;2020;3449000;https://auto.drom.ru/spb/mercedes-benz/glb/53126898.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;150 л.с., налог;робот;4WD;;черный;105 000 км;левый;1 поколение;;;;
Mercedes-Benz;GLE;2020;9550000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53124552.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;серый;57 525 км;левый;2 поколение;;;;
Mercedes-Benz;GLC;2020;4095700;https://auto.drom.ru/moscow/mercedes-benz/glc-class/52682114.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;синий;88 445 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;GLB-Class;2020;3695000;https://auto.drom.ru/moscow/mercedes-benz/glb/636637255.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;автомат;передний;;черный;35 619 км;левый;;;;;
Mercedes-Benz;CLA-Class;2020;4000000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/526606647.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;седан;черный;15 287 км;левый;2 поколение;CLA 200 DCT Sport;;;
Mercedes-Benz;V-Class;2020;15200000;https://auto.drom.ru/moscow/mercedes-benz/v-class/53889105.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;задний;;синий;47 329 км;левый;3 поколение;;;;
Mercedes-Benz;GLE;2020;7995000;https://auto.drom.ru/spb/mercedes-benz/gle-class/53889703.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;86 827 км;левый;2 поколение;;;;
Mercedes-Benz;GLC;2020;5640000;https://auto.drom.ru/spb/mercedes-benz/glc-class/53664682.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л, гибрид;211 л.с., налог;АКПП;4WD;;;29 000 км;левый;1 поколение, рестайлинг;GLC 300 e 4MATIC;;;
Mercedes-Benz;GLC;2020;3690000;https://auto.drom.ru/kazan/mercedes-benz/glc-class/53532365.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;;серый;64 246 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;GLC;2020;5000000;https://auto.drom.ru/spb/mercedes-benz/glc-class/53119184.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;;черный;46 000 км;левый;1 поколение, рестайлинг;GLC 200 AT 4MATIC;;;
Mercedes-Benz;S-Class;2020;13150000;https://auto.drom.ru/moscow/mercedes-benz/s-class/53117021.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;седан;черный;45 389 км;левый;7 поколение;;;;
Mercedes-Benz;GLB-Class;2020;3595000;https://auto.drom.ru/spb/mercedes-benz/glb/53116986.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;224 л.с., налог;робот;4WD;;красный;66 751 км;левый;1 поколение;;;;
Mercedes-Benz;GLE;2020;6600000;https://auto.drom.ru/kazan/mercedes-benz/gle-class/52226702.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;;белый;60 848 км;левый;2 поколение;;;;
Mercedes-Benz;A-Class;2020;5450000;https://auto.drom.ru/tver/mercedes-benz/a-class/50994967.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Твери;бензин, 2.0 л;421 л.с., налог;робот;4WD;хэтчбек 5 дв.;черный;16 122 км;левый;4 поколение;A 45 S AMG DCT 4MATIC Особая Серия;;;
Mercedes-Benz;C-Class;2020;3750000;https://auto.drom.ru/spb/mercedes-benz/c-class/809446102.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;150 л.с., налог;автомат;задний;седан;серый;72 798 км;левый;;;;;
Mercedes-Benz;G-Class;2020;19890000;https://auto.drom.ru/moscow/mercedes-benz/g-class/779660481.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;джип/suv 5 дв.;черный;19 950 км;левый;3 поколение;G 350 d;;;
Mercedes-Benz;E-Class;2020;4690000;https://auto.drom.ru/spb/mercedes-benz/e-class/337573366.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;седан;синий;71 741 км;левый;5 поколение, рестайлинг;E 200 4MATIC Sport;;;
Mercedes-Benz;C-Class;2020;3609900;https://auto.drom.ru/moscow/mercedes-benz/c-class/366075440.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;150 л.с., налог;автомат;задний;седан;серый;60 306 км;левый;;;;;
