Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;
BMW;5-Series;2004;800000;https://auto.drom.ru/moscow/bmw/5-series/603738636.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;192 л.с., налог;АКПП;задний;седан;зеленый;250 000 км;левый;5 поколение;;;
BMW;7-Series;2004;2400000;https://auto.drom.ru/spb/bmw/7-series/52989881.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 6.0 л;445 л.с., налог;АКПП;задний;;черный;234 000 км;левый;4 поколение;760Li AT;;
BMW;7-Series;2004;750000;https://auto.drom.ru/spb/bmw/7-series/883709446.html;Характеристики совпадают с ПТС;14 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 4.4 л;333 л.с., налог;АКПП;задний;;черный;373 751 км;левый;4 поколение;;;
BMW;X5;2004;1450000;https://auto.drom.ru/zheleznodorozhniy/bmw/x5/660309124.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Железнодорожном;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;белый;306 000 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;3-Series;2004;570000;https://auto.drom.ru/vologda/bmw/3-series/360326764.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Вологде;бензин, 2.0 л;143 л.с., налог;АКПП;задний;седан;черный;350 000 км;левый;4 поколение, рестайлинг;318i AT;;
BMW;X5;2004;1250000;https://auto.drom.ru/kaluga/bmw/x5/138894341.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Калуге;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;409 000 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;X5;2004;1200000;https://auto.drom.ru/moscow/bmw/x5/53352644.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;240 000 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;7-Series;2004;1100000;https://auto.drom.ru/fryanovo/bmw/7-series/723057712.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Фряново;бензин, 3.0 л;231 л.с., налог;АКПП;задний;;синий;298 000 км;левый;4 поколение;;;
BMW;5-Series;2004;1130000;https://auto.drom.ru/belgorod/bmw/5-series/52401467.html;Характеристики совпадают с ПТС;14 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Белгороде;бензин, 2.2 л;170 л.с., налог;АКПП;задний;седан;черный;307 821 км;левый;5 поколение;520i AT;;
BMW;X5;2004;1350000;https://auto.drom.ru/moscow/bmw/x5/53320637.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;320 л.с., налог;АКПП;4WD;;серый;371 000 км;левый;1 поколение, рестайлинг;;;
BMW;X5;2004;1100000;https://auto.drom.ru/ivanteevka/bmw/x5/228388557.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Ивантеевке;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;серый;318 900 км;левый;1 поколение, рестайлинг;;;
BMW;5-Series;2004;990000;https://auto.drom.ru/spb/bmw/5-series/482364321.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.5 л;192 л.с., налог;АКПП;задний;седан;черный;327 000 км;левый;5 поколение;525i AT;;
BMW;5-Series;2004;990000;https://auto.drom.ru/starodub/bmw/5-series/53989239.html;;;;;Стародубе;бензин, 2.5 л;192 л.с., налог;АКПП;задний;седан;синий;326 000 км;левый;5 поколение;525i AT;;
BMW;5-Series;2004;1400000;https://auto.drom.ru/moscow/bmw/5-series/53691599.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;231 л.с., налог;АКПП;задний;седан;черный;351 000 км;левый;5 поколение;530i AT;;
BMW;7-Series;2004;749000;https://auto.drom.ru/moscow/bmw/7-series/676473263.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;231 л.с., налог;АКПП;задний;;серебристый;409 000 км;левый;4 поколение;730i AT;;
BMW;5-Series;2004;1590000;https://auto.drom.ru/kazan/bmw/5-series/53683379.html;;;;;Казани;дизель, 3.0 л;218 л.с., налог;механика;задний;седан;серебристый;310 000 км;левый;5 поколение;530d MT;;
BMW;X3;2004;750000;https://auto.drom.ru/ulyanovsk/bmw/x3/53680698.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Ульяновске;бензин, 2.5 л;192 л.с., налог;АКПП;4WD;;серебристый;331 993 км;левый;1 поколение;2.5i AT;;
BMW;3-Series;2004;670000;https://auto.drom.ru/moscow/bmw/3-series/134030409.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;116 л.с., налог;механика;задний;седан;серебристый;349 250 км;левый;4 поколение, рестайлинг;316i MT;;
BMW;6-Series;2004;800000;https://auto.drom.ru/moscow/bmw/6-series/53661094.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 4.4 л;333 л.с., налог;АКПП;задний;купе;черный;200 000 км;левый;2 поколение;645Ci AT;;
BMW;5-Series;2004;850000;https://auto.drom.ru/zaraysk/bmw/5-series/52387771.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Зарайске;бензин, 2.5 л;192 л.с., налог;АКПП;задний;седан;серый;400 000 км;левый;5 поколение;525i AT;;
BMW;X5;2004;500000;https://auto.drom.ru/vologda/bmw/x5/53656440.html;;;;;Вологде;бензин, 3.0 л;225 л.с., налог;механика;4WD;;;198 000 км;левый;1 поколение, рестайлинг;3.0i MT xDrive;документы с проблемами или отсутствуют;
BMW;X5;2004;900000;https://auto.drom.ru/spb/bmw/x5/53974660.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;320 000 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;5-Series;2004;1050000;https://auto.drom.ru/moscow/bmw/5-series/53650946.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;231 л.с., налог;АКПП;задний;седан;серый;232 000 км;левый;5 поколение;;;
BMW;5-Series;2004;1034902;https://auto.drom.ru/minsk/bmw/5-series/53209450.html;;;;;Минске;дизель, 3.0 л;218 л.с., налог;АКПП;задний;седан;серебристый;305 539 км;левый;5 поколение;;;
BMW;7-Series;2004;1450000;https://auto.drom.ru/velikiy-novgorod/bmw/7-series/507066720.html;Объем двигателя, мощность двигателя не совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Великом Новгороде;бензин, 3.6 л;272 л.с., налог;АКПП;задний;;синий;280 000 км;левый;4 поколение;;;
BMW;X5;2004;980000;https://auto.drom.ru/spb/bmw/x5/53649748.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л, ГБО;231 л.с., налог;АКПП;4WD;;серебристый;310 000 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;X3;2004;880000;https://auto.drom.ru/spb/bmw/x3/741296672.html;Характеристики совпадают с ПТС;13 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;254 000 км;левый;1 поколение;3.0i AT;;
BMW;X5;2004;1350000;https://auto.drom.ru/spb/bmw/x5/53841132.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;серый;200 244 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;X5;2004;927000;https://auto.drom.ru/kursk/bmw/x5/53617374.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Курске;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;320 000 км;левый;1 поколение, рестайлинг;;;
BMW;3-Series;2004;1150000;https://auto.drom.ru/moscow/bmw/3-series/53600154.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.2 л;170 л.с., налог;АКПП;задний;седан;черный;324 000 км;левый;4 поколение, рестайлинг;320i АT;;
BMW;X5;2004;980000;https://auto.drom.ru/kirov/bmw/x5/225693029.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Кирове;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;380 000 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;3-Series;2004;480000;https://auto.drom.ru/moscow/bmw/3-series/771840022.html;Год, мощность двигателя не совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;механика;задний;универсал;черный;400 000 км;левый;4 поколение, рестайлинг;;;
BMW;7-Series;2004;3500000;https://auto.drom.ru/moscow/bmw/7-series/53592724.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 6.0 л;445 л.с., налог;АКПП;задний;;черный;73 000 км;левый;4 поколение;760Li AT;;
BMW;X3;2004;875000;https://auto.drom.ru/spb/bmw/x3/797349804.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.5 л;192 л.с., налог;АКПП;4WD;;черный;250 000 км;левый;1 поколение;xDrive 2.5i AT Business;;
BMW;5-Series;2004;895000;https://auto.drom.ru/domodedovo/bmw/5-series/245099120.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Домодедово;бензин, 2.5 л;192 л.с., налог;АКПП;задний;седан;синий;287 358 км;левый;5 поколение;525i AT;;
BMW;5-Series;2004;800000;https://auto.drom.ru/kursk/bmw/5-series/628735119.html;Характеристики совпадают с ПТС;14 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Курске;бензин, 3.0 л;231 л.с., налог;механика;задний;седан;черный;431 000 км;левый;5 поколение;530i MT;;
BMW;3-Series;2004;760000;https://auto.drom.ru/fryanovo/bmw/3-series/629699922.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Фряново;бензин, 2.2 л;170 л.с., налог;АКПП;задний;седан;синий;315 000 км;левый;4 поколение, рестайлинг;320i АT;;
BMW;M3;2004;3290000;https://auto.drom.ru/kazan/bmw/m3/738081677.html;;;;;Казани;бензин, 2.5 л;450 л.с., налог;механика;задний;купе;синий;10 000 км;левый;3 поколение;;;
BMW;X3;2004;700000;https://auto.drom.ru/moscow/bmw/x3/942328404.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;серый;240 000 км;левый;1 поколение;xDrive 3.0i AT Luxury;;
BMW;X5;2004;1190000;https://auto.drom.ru/moscow/bmw/x5/645104636.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;320 л.с., налог;АКПП;4WD;;черный;220 000 км;левый;1 поколение, рестайлинг;4.4i AT xDrive;;
BMW;6-Series;2004;950000;https://auto.drom.ru/volgograd/bmw/6-series/53521685.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 4.4 л;333 л.с., налог;АКПП;задний;купе;черный;253 000 км;левый;2 поколение;645Ci AT;;
BMW;X5;2004;1200000;https://auto.drom.ru/penza/bmw/x5/53101364.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Пензе;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;450 000 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;X5;2004;880000;https://auto.drom.ru/rybinsk/bmw/x5/845775022.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Рыбинске;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;серебристый;396 000 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;7-Series;2004;400000;https://auto.drom.ru/tver/bmw/7-series/53873137.html;;;;;Твери;бензин, 4.4 л;333 л.с., налог;АКПП;задний;;черный;250 000 км;левый;4 поколение;;требуется ремонт или не на ходу;
BMW;X5;2005;900000;https://auto.drom.ru/moscow/bmw/x5/618578521.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;236 000 км;левый;1 поколение, рестайлинг;;;
BMW;5-Series;2005;1135000;https://auto.drom.ru/kursk/bmw/5-series/53836151.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Курске;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;серебристый;;левый;5 поколение;525i AT;;
BMW;X3;2005;1200000;https://auto.drom.ru/volgograd/bmw/x3/632905447.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;370 000 км;левый;1 поколение;;;
BMW;X5;2005;1295000;https://auto.drom.ru/gagarin/bmw/x5/54122657.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Гагарине;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;серый;340 000 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;X3;2005;1200000;https://auto.drom.ru/vidnoe/bmw/x3/725504384.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Видном;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;синий;211 000 км;левый;1 поколение;;;
BMW;5-Series;2005;750000;https://auto.drom.ru/ivanteevka/bmw/5-series/118191568.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Ивантеевке;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;серебристый;310 000 км;левый;5 поколение;525i AT;;
BMW;3-Series;2005;1530000;https://auto.drom.ru/moscow/bmw/3-series/53005255.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;синий;72 200 км;левый;5 поколение;325i AT;;
BMW;3-Series;2005;749000;https://auto.drom.ru/moscow/bmw/3-series/780719845.html;Характеристики совпадают с ПТС;16 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;красный;214 000 км;левый;5 поколение;325i AT;;
BMW;X5;2005;1110000;https://auto.drom.ru/balashiha/bmw/x5/53791204.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;серебристый;291 000 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;5-Series;2005;850000;https://auto.drom.ru/moscow/bmw/5-series/52990887.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;черный;260 000 км;левый;5 поколение;;документы с проблемами или отсутствуют;
BMW;7-Series;2005;2300000;https://auto.drom.ru/liski/bmw/7-series/50882463.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Лисках;бензин, 4.8 л;367 л.с., налог;АКПП;задний;;черный;105 000 км;левый;4 поколение, рестайлинг;;;
BMW;X5;2005;1127000;https://auto.drom.ru/spb/bmw/x5/297166443.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;;синий;510 000 км;левый;1 поколение, рестайлинг;3.0d AT xDrive;;
BMW;5-Series;2005;1150000;https://auto.drom.ru/ruzaevka/bmw/5-series/53383847.html;Цвет не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Рузаевке;дизель, 3.0 л;218 л.с., налог;АКПП;задний;седан;черный;314 753 км;левый;5 поколение;530d AT;;
BMW;X5;2005;940000;https://auto.drom.ru/spb/bmw/x5/311861215.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;серый;352 000 км;левый;1 поколение, рестайлинг;;;
BMW;X3;2005;925000;https://auto.drom.ru/spb/bmw/x3/176604944.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;серебристый;340 000 км;левый;1 поколение;xDrive 3.0i AT Luxury;;
BMW;3-Series;2005;900000;https://auto.drom.ru/zelenograd/bmw/3-series/885922863.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Зеленограде;бензин, 2.0 л;150 л.с., налог;АКПП;задний;седан;серебристый;276 244 км;левый;5 поколение;320i AT;;
BMW;X5;2005;1199000;https://auto.drom.ru/spb/bmw/x5/472303731.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;серый;334 000 км;левый;1 поколение, рестайлинг;;;
BMW;5-Series;2005;1700000;https://auto.drom.ru/moscow/bmw/5-series/54001364.html;Объем двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л, ГБО;218 л.с., налог;АКПП;задний;седан;белый;159 000 км;левый;5 поколение;;;
BMW;X5;2005;1200000;https://auto.drom.ru/smolensk/bmw/x5/54044616.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;;черный;383 500 км;левый;1 поколение, рестайлинг;3.0d AT xDrive;;
BMW;X5;2005;1299900;https://auto.drom.ru/voronezh/bmw/x5/53754795.html;Объем двигателя не совпадает с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;синий;456 185 км;левый;1 поколение, рестайлинг;;;
BMW;X5;2005;1800000;https://auto.drom.ru/moscow/bmw/x5/53751135.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;320 л.с., налог;АКПП;4WD;;синий;212 000 км;левый;1 поколение, рестайлинг;;;
BMW;X3;2005;800000;https://auto.drom.ru/bologoe/bmw/x3/53344073.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Бологое;дизель, 2.0 л;150 л.с., налог;механика;4WD;;черный;275 151 км;левый;1 поколение;;;
BMW;5-Series;2005;1190000;https://auto.drom.ru/pskov/bmw/5-series/54033569.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Есть ограничения;Пскове;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;черный;240 000 км;левый;5 поколение;525i AT;;
BMW;X5;2005;1100000;https://auto.drom.ru/yoshkar-ola/bmw/x5/54017059.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Йошкар-Оле;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;серый;360 000 км;левый;1 поколение, рестайлинг;;;
BMW;1-Series;2005;899000;https://auto.drom.ru/nizhniy-novgorod/bmw/1-series/430149218.html;;;;;Нижнем Новгороде;бензин, 2.0 л;150 л.с., налог;АКПП;задний;хэтчбек 5 дв.;синий;228 108 км;левый;1 поколение;120i AT Base;;
BMW;X3;2005;890000;https://auto.drom.ru/nizhniy-novgorod/bmw/x3/615711506.html;Объем двигателя, мощность двигателя не совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.0 л;150 л.с., налог;механика;4WD;;серый;276 000 км;левый;1 поколение;;;
BMW;5-Series;2005;1250000;https://auto.drom.ru/voronezh/bmw/5-series/53289281.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;серый;280 000 км;левый;5 поколение;;;
BMW;3-Series;2005;790000;https://auto.drom.ru/nizhniy-novgorod/bmw/3-series/53980762.html;Характеристики совпадают с ПТС;13 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.0 л;150 л.с., налог;АКПП;задний;седан;серебристый;245 000 км;левый;5 поколение;320i AT;;
BMW;X5;2005;1400000;https://auto.drom.ru/moscow/bmw/x5/48032308.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;240 000 км;левый;1 поколение, рестайлинг;3.0i AT xDrive;;
BMW;X5;2005;1450000;https://auto.drom.ru/sergiev-posad/bmw/x5/410212719.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Сергиевом Посаде;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;;черный;370 000 км;левый;1 поколение, рестайлинг;3.0d AT xDrive;;
BMW;3-Series;2005;720000;https://auto.drom.ru/spb/bmw/3-series/53260898.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;258 л.с., налог;АКПП;задний;седан;серебристый;277 777 км;левый;5 поколение;330i AT;;
BMW;3-Series;2005;794635;https://auto.drom.ru/minsk/bmw/3-series/53581481.html;;;;;Минске;дизель, 2.0 л;163 л.с., налог;механика;задний;седан;серый;358 774 км;левый;5 поколение;320d MT;;
BMW;5-Series;2005;1200000;https://auto.drom.ru/kurchatov/bmw/5-series/874997427.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Курчатове;дизель, 2.5 л;177 л.с., налог;АКПП;задний;седан;черный;380 000 км;левый;5 поколение;;;
