Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;VIN;
Mercedes-Benz;M-Class;2009;1117800;https://auto.drom.ru/moscow/mercedes-benz/m-class/745044188.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;224 л.с., налог;АКПП;4WD;;серый;;левый;2 поколение, рестайлинг;;;;
Mercedes-Benz;A-Class;2009;1100000;https://auto.drom.ru/moscow/mercedes-benz/a-class/52711878.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.7 л;116 л.с., налог;вариатор;передний;хэтчбек 5 дв.;белый;97 100 км;левый;2 поколение, рестайлинг;A 180 CVT Avantgarde;;;
Mercedes-Benz;E-Class;2009;1499999;https://auto.drom.ru/moscow/mercedes-benz/e-class/471996242.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;272 л.с., налог;АКПП;задний;седан;бежевый;190 000 км;левый;4 поколение;E 350 AT Особая серия;;;
Mercedes-Benz;E-Class;2009;750000;https://auto.drom.ru/spb/mercedes-benz/e-class/630799985.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.8 л;163 л.с., налог;АКПП;задний;седан;черный;382 000 км;левый;3 поколение, рестайлинг;;;;
Mercedes-Benz;CLC-Class;2009;897000;https://auto.drom.ru/moscow/mercedes-benz/clc-class/169199625.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;143 л.с., налог;АКПП;задний;;белый;219 282 км;левый;1 поколение;;;;
Mercedes-Benz;E-Class;2009;1379000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53757703.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;231 л.с., налог;АКПП;задний;седан;коричневый;254 191 км;левый;4 поколение;;;;
Mercedes-Benz;Viano;2009;1496054;https://auto.drom.ru/minsk/mercedes-benz/viano/54019295.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;дизель, 2.1 л;150 л.с., налог;АКПП;задний;;черный;440 000 км;левый;2 поколение;2.2 CDI AT Fun Компактный;;;
Mercedes-Benz;CL-Class;2009;1600000;https://auto.drom.ru/moscow/mercedes-benz/cl-class/358069365.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 5.5 л;388 л.с., налог;АКПП;4WD;;серебристый;260 000 км;левый;3 поколение;CL 500 4MATIC AT;;;
Mercedes-Benz;A-Class;2009;649000;https://auto.drom.ru/spb/mercedes-benz/a-class/53321306.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.7 л;116 л.с., налог;вариатор;передний;хэтчбек 5 дв.;белый;122 309 км;левый;2 поколение, рестайлинг;;;;
Mercedes-Benz;GLK-Class;2009;1600000;https://auto.drom.ru/gorki-10/mercedes-benz/glk-class/53316683.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Горки-10;бензин, 3.5 л;272 л.с., налог;АКПП;4WD;;белый;214 467 км;левый;1 поколение;GLK 350 4MATIC AT Особая серия;;;
Mercedes-Benz;E-Class;2009;1350000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52887063.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;204 л.с., налог;механика;задний;купе;черный;330 000 км;левый;4 поколение;E 250 CDI BlueEfficiency MТ Elegance;;;
Mercedes-Benz;E-Class;2009;1050000;https://auto.drom.ru/cheboksary/mercedes-benz/e-class/51140760.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Есть ограничения;Чебоксарах;дизель, 2.1 л;170 л.с., налог;АКПП;задний;седан;;180 000 км;левый;4 поколение;;;;
Mercedes-Benz;E-Class;2009;1890000;https://auto.drom.ru/saratov/mercedes-benz/e-class/812933701.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Саратове;дизель, 2.1 л;204 л.с., налог;АКПП;задний;седан;синий;203 000 км;левый;4 поколение;E 250 CDI BlueEfficiency AТ Avantgarde;;;
Mercedes-Benz;S-Class;2009;1379990;https://auto.drom.ru/spb/mercedes-benz/s-class/52303989.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Есть ограничения;Санкт-Петербурге;бензин, 3.5 л;272 л.с., налог;АКПП;4WD;седан;черный;298 000 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2009;2000000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52856838.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;231 л.с., налог;АКПП;4WD;седан;серый;245 000 км;левый;4 поколение;E 350 CDI BlueEfficiency 4MATIC AТ Avantgarde;;;
Mercedes-Benz;C-Class;2009;875000;https://auto.drom.ru/moscow/mercedes-benz/c-class/484928642.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л, ГБО;156 л.с., налог;АКПП;задний;универсал;синий;256 370 км;левый;3 поколение;C 180 Kompressor BlueEFFICIENCY AT Avantgarde;;;
Mercedes-Benz;E-Class;2009;1404789;https://auto.drom.ru/spb/mercedes-benz/e-class/53670514.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.5 л;272 л.с., налог;АКПП;задний;седан;серебристый;122 878 км;левый;;;;;
Mercedes-Benz;M-Class;2009;1509000;https://auto.drom.ru/cheboksary/mercedes-benz/m-class/873604330.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;дизель, 3.0 л;211 л.с., налог;АКПП;4WD;;белый;185 830 км;левый;2 поколение, рестайлинг;ML 350 BlueTEC AT 4MATIC;;;
Mercedes-Benz;S-Class;2009;1530000;https://auto.drom.ru/moscow/mercedes-benz/s-class/45322905.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;седан;черный;294 000 км;левый;5 поколение;;;;
Mercedes-Benz;E-Class;2009;2650000;https://auto.drom.ru/moscow/mercedes-benz/e-class/876081437.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 6.2 л;525 л.с., налог;АКПП;задний;седан;черный;150 000 км;левый;4 поколение;E 63 AMG;;;
Mercedes-Benz;Viano;2009;1750000;https://auto.drom.ru/velikie-luki/mercedes-benz/viano/53965207.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Великих Луках;дизель, 2.1 л;150 л.с., налог;АКПП;задний;;серый;369 000 км;левый;2 поколение;2.2 CDI AT Trend Сверхдлинный;;;
Mercedes-Benz;GLK-Class;2009;1300000;https://auto.drom.ru/zhukovskiy/mercedes-benz/glk-class/842957854.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Жуковском;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;черный;193 000 км;левый;1 поколение;GLK 300 4MATIC AT Особая серия;;;
Mercedes-Benz;GLK-Class;2009;1850000;https://auto.drom.ru/moscow/mercedes-benz/glk-class/53191527.html;Мощность двигателя не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;224 л.с., налог;автомат;4WD;;черный;285 000 км;левый;1 поколение;;;;
Mercedes-Benz;E-Class;2009;1750000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53191110.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;272 л.с., налог;автомат;задний;купе;красный;140 000 км;левый;4 поколение;;;;
Mercedes-Benz;R-Class;2009;1130000;https://auto.drom.ru/moscow/mercedes-benz/r-class/52716896.html;Мощность двигателя не совпадает с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;231 л.с., налог;автомат;4WD;;черный;178 531 км;левый;;;;;
Mercedes-Benz;A-Class;2009;619000;https://auto.drom.ru/yaroslavl/mercedes-benz/a-class/53568576.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;бензин, 1.7 л;116 л.с., налог;вариатор;передний;хэтчбек 5 дв.;красный;195 000 км;левый;2 поколение, рестайлинг;;;;
Mercedes-Benz;A-Class;2009;619000;https://auto.drom.ru/yaroslavl/mercedes-benz/a-class/53568576.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;бензин, 1.7 л;116 л.с., налог;вариатор;передний;хэтчбек 5 дв.;красный;195 000 км;левый;2 поколение, рестайлинг;;;;
Mercedes-Benz;E-Class;2009;1320000;https://auto.drom.ru/belgorod/mercedes-benz/e-class/319725441.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Белгороде;дизель, 2.1 л;170 л.с., налог;АКПП;задний;седан;коричневый;236 000 км;левый;4 поколение;;;;
Mercedes-Benz;GLK-Class;2009;1200000;https://auto.drom.ru/spb/mercedes-benz/glk-class/545947982.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.5 л;272 л.с., налог;АКПП;4WD;;черный;250 000 км;левый;1 поколение;GLK 350 4MATIC AT Особая серия;;;
Mercedes-Benz;M-Class;2009;1500000;https://auto.drom.ru/reutov/mercedes-benz/m-class/623524399.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Реутове;бензин, 3.5 л;272 л.с., налог;АКПП;4WD;;;150 000 км;левый;2 поколение, рестайлинг;;;;
Mercedes-Benz;C-Class;2009;1180000;https://auto.drom.ru/spb/mercedes-benz/c-class/53512079.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;седан;черный;270 000 км;левый;3 поколение;;;;
Mercedes-Benz;E-Class;2010;1350000;https://auto.drom.ru/saratov/mercedes-benz/e-class/54153780.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Саратове;бензин, 3.0 л;231 л.с., налог;АКПП;задний;седан;коричневый;228 200 км;левый;4 поколение;E 300 AT Особая серия;;;
Mercedes-Benz;GLK-Class;2010;1390000;https://auto.drom.ru/spb/mercedes-benz/glk-class/488361133.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.1 л;170 л.с., налог;АКПП;4WD;;красный;279 870 км;левый;1 поколение;GLK 220 CDI 4MATIC AT Особая серия;;;
Mercedes-Benz;B-Class;2010;905000;https://auto.drom.ru/spb/mercedes-benz/b-class/339777020.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.7 л;116 л.с., налог;вариатор;передний;;серый;106 000 км;левый;1 поколение;;;;
Mercedes-Benz;M-Class;2010;2200000;https://auto.drom.ru/moscow/mercedes-benz/m-class/869494207.html;;;;;Москве;бензин, 3.5 л;272 л.с., налог;АКПП;4WD;;черный;234 942 км;левый;2 поколение, рестайлинг;ML 350 AT;;;
Mercedes-Benz;C-Class;2010;950000;https://auto.drom.ru/cheboksary/mercedes-benz/c-class/53443990.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;бензин, 1.8 л;156 л.с., налог;АКПП;задний;седан;серый;170 000 км;левый;3 поколение;C 180 CGI BlueEFFICIENCY AT Avantgarde;;;
Mercedes-Benz;E-Class;2010;1550000;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/e-class/201145644.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 1.8 л;184 л.с., налог;АКПП;задний;седан;черный;125 150 км;левый;4 поколение;E 200 CGI BlueEfficiency AТ Avantgarde;;;
Mercedes-Benz;E-Class;2010;1700000;https://auto.drom.ru/moscow/mercedes-benz/e-class/340487779.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;204 л.с., налог;АКПП;задний;купе;серый;385 000 км;левый;4 поколение;;;;
Mercedes-Benz;S-Class;2010;1800000;https://auto.drom.ru/moscow/mercedes-benz/s-class/545569654.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;272 л.с., налог;АКПП;4WD;седан;черный;174 000 км;левый;5 поколение, рестайлинг;S 350 AT 4MATIC;;;
Mercedes-Benz;G-Class;2010;55555555;https://auto.drom.ru/moscow/mercedes-benz/g-class/52123990.html;Год, объем двигателя, мощность двигателя не совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 6.3 л;1200 л.с., налог;автомат;4WD;джип/suv 5 дв.;серый;1 км;левый;2 поколение, 5 рестайлинг;;;;
Mercedes-Benz;GLK-Class;2010;1310000;https://auto.drom.ru/moscow/mercedes-benz/glk-class/54097170.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;;бежевый;265 773 км;левый;1 поколение;GLK 300 4MATIC AT Особая серия;;;
Mercedes-Benz;M-Class;2010;1350000;https://auto.drom.ru/moscow/mercedes-benz/m-class/54092826.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;211 л.с., налог;АКПП;4WD;;черный;450 000 км;левый;2 поколение, рестайлинг;ML 350 BlueTEC AT 4MATIC;;;
Mercedes-Benz;B-Class;2010;1163000;https://auto.drom.ru/moscow/mercedes-benz/b-class/53803207.html;Цвет не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;136 л.с., налог;вариатор;передний;;фиолетовый;66 915 км;левый;1 поколение;;;;
Mercedes-Benz;E-Class;2010;1418000;https://auto.drom.ru/yaroslavl/mercedes-benz/e-class/888706571.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;бензин, 1.8 л;184 л.с., налог;АКПП;задний;седан;серый;235 000 км;левый;4 поколение;;;;
Mercedes-Benz;S-Class;2010;2250000;https://auto.drom.ru/balashiha/mercedes-benz/s-class/53782214.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;седан;черный;193 000 км;левый;5 поколение, рестайлинг;S 350 CDI BlueEFFICIENCY AT 4MATIC;;;
Mercedes-Benz;E-Class;2010;1900000;https://auto.drom.ru/voronezh/mercedes-benz/e-class/53397037.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 3.5 л;272 л.с., налог;АКПП;4WD;седан;черный;99 000 км;левый;4 поколение;E 350 BlueEfficiency 4MATIC AТ Elegance;;;
Mercedes-Benz;E-Class;2010;1380000;https://auto.drom.ru/volgograd/mercedes-benz/e-class/53396055.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 3.5 л;272 л.с., налог;АКПП;4WD;седан;бежевый;157 000 км;левый;4 поколение;;;;
Mercedes-Benz;M-Class;2010;1600000;https://auto.drom.ru/moscow/mercedes-benz/m-class/53774058.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;272 л.с., налог;АКПП;4WD;;серебристый;106 000 км;левый;2 поколение, рестайлинг;;;;
Mercedes-Benz;C-Class;2010;1675000;https://auto.drom.ru/yaroslavl/mercedes-benz/c-class/54064199.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;бензин, 3.0 л;231 л.с., налог;АКПП;4WD;седан;серый;191 751 км;левый;3 поколение;C 300 4MATIC AT Avantgarde;;;
Mercedes-Benz;GL-Class;2010;2150000;https://auto.drom.ru/moscow/mercedes-benz/gl-class/54057688.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;224 л.с., налог;АКПП;4WD;;белый;180 578 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;B-Class;2010;699000;https://auto.drom.ru/spb/mercedes-benz/b-class/53778027.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.7 л;116 л.с., налог;вариатор;передний;;красный;153 000 км;левый;1 поколение;;;;
Mercedes-Benz;S-Class;2010;2000000;https://auto.drom.ru/moscow/mercedes-benz/s-class/51662958.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;388 л.с., налог;АКПП;4WD;седан;белый;178 000 км;левый;5 поколение, рестайлинг;;;;
Mercedes-Benz;S-Class;2010;1700000;https://auto.drom.ru/shchelkovo/mercedes-benz/s-class/52795322.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Щёлкове;бензин, 5.5 л, ГБО;388 л.с., налог;АКПП;4WD;седан;черный;180 000 км;левый;5 поколение, рестайлинг;S 500 AT L 4MATIC;;;
Mercedes-Benz;GLK-Class;2010;1440000;https://auto.drom.ru/moscow/mercedes-benz/glk-class/335983516.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;224 л.с., налог;АКПП;4WD;;черный;219 065 км;левый;1 поколение;GLK 350 CDI 4MATIC AT Особая серия;;;
Mercedes-Benz;M-Class;2010;1578789;https://auto.drom.ru/spb/mercedes-benz/m-class/54044733.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 6.2 л;510 л.с., налог;АКПП;4WD;;черный;224 311 км;левый;2 поколение, рестайлинг;;;;
Mercedes-Benz;C-Class;2010;1150000;https://auto.drom.ru/mytishchi/mercedes-benz/c-class/54043622.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Мытищах;бензин, 1.8 л;184 л.с., налог;АКПП;задний;седан;белый;190 000 км;левый;3 поколение;C 200 CGI BlueEFFICIENCY AT Avantgarde;;;
Mercedes-Benz;E-Class;2010;1250000;https://auto.drom.ru/zaraysk/mercedes-benz/e-class/53370555.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Зарайске;дизель, 2.1 л;136 л.с., налог;АКПП;задний;седан;коричневый;280 000 км;левый;4 поколение;E 200 CDI BlueEfficiency AТ Base;;;
Mercedes-Benz;GL-Class;2010;1770000;https://auto.drom.ru/smolensk/mercedes-benz/gl-class/51884464.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Есть ограничения;Смоленске;дизель, 3.0 л;224 л.с., налог;АКПП;4WD;;коричневый;275 000 км;левый;1 поколение, рестайлинг;GL 350 CDI 4MATIC BlueEFFICIENCY (5-seats);;;
Mercedes-Benz;E-Class;2010;1499000;https://auto.drom.ru/yaroslavl/mercedes-benz/e-class/50650947.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;бензин, 1.8 л;184 л.с., налог;АКПП;задний;седан;белый;171 000 км;левый;4 поколение;;;;
Mercedes-Benz;C-Class;2010;1070000;https://auto.drom.ru/moscow/mercedes-benz/c-class/52914709.html;Мощность двигателя не совпадает с ПТС;12 записей о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 1.8 л;156 л.с., налог;АКПП;задний;седан;серый;162 135 км;левый;3 поколение;;;;
Mercedes-Benz;E-Class;2010;1600000;https://auto.drom.ru/naro-fominsk/mercedes-benz/e-class/53734390.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Наро-Фоминске;бензин, 3.5 л, ГБО;272 л.с., налог;АКПП;4WD;седан;;190 000 км;левый;4 поколение;E 350 4MATIC AT Особая серия;;;
Mercedes-Benz;S-Class;2010;1900000;https://auto.drom.ru/moscow/mercedes-benz/s-class/879158475.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;388 л.с., налог;АКПП;4WD;седан;черный;186 000 км;левый;5 поколение, рестайлинг;S 500 AT L 4MATIC;;;
Mercedes-Benz;GL-Class;2010;2000000;https://auto.drom.ru/moscow/mercedes-benz/gl-class/444496856.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 5.5 л;388 л.с., налог;АКПП;4WD;;черный;325 611 км;левый;1 поколение, рестайлинг;GL 550 4MATIC;;;
Mercedes-Benz;B-Class;2010;879000;https://auto.drom.ru/kazan/mercedes-benz/b-class/54004070.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;136 л.с., налог;вариатор;передний;;бордовый;123 000 км;левый;1 поколение;;;;
Mercedes-Benz;C-Class;2010;1270000;https://auto.drom.ru/moscow/mercedes-benz/c-class/53720670.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;156 л.с., налог;АКПП;задний;седан;черный;186 364 км;левый;3 поколение;C180 CGI AT "Особая серия";;;
Mercedes-Benz;GL-Class;2010;950000;https://auto.drom.ru/moscow/mercedes-benz/gl-class/684221312.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;388 л.с., налог;АКПП;4WD;;черный;353 037 км;левый;1 поколение, рестайлинг;;документы с проблемами, залог;;
Mercedes-Benz;Viano;2010;1779000;https://auto.drom.ru/spb/mercedes-benz/viano/743170659.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.5 л;258 л.с., налог;АКПП;задний;;бежевый;181 943 км;левый;2 поколение;;;;
Mercedes-Benz;E-Class;2010;1649000;https://auto.drom.ru/yaroslavl/mercedes-benz/e-class/195234959.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;бензин, 1.8 л;184 л.с., налог;АКПП;задний;седан;черный;138 000 км;левый;4 поколение;;;;
Mercedes-Benz;E-Class;2010;1490000;https://auto.drom.ru/spb/mercedes-benz/e-class/316359162.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.5 л;272 л.с., налог;АКПП;4WD;седан;черный;135 000 км;левый;4 поколение;;;;
