Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Mercedes-Benz;GLE Coupe;2016;4952745;https://auto.drom.ru/spb/mercedes-benz/gle_coupe/660531002.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;67 731 км;левый;1 поколение;красный;;350 d 4MATIC Особая серия;;;
Mercedes-Benz;GLE Coupe;2016;4200000;https://auto.drom.ru/spb/mercedes-benz/gle_coupe/54122797.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;120 000 км;левый;1 поколение;черный;;400 4MATIC Особая серия;;;
Mercedes-Benz;GLE;2016;3340000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/54121513.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;171 147 км;левый;1 поколение;черный;;GLE 350d 4MATIC "Особая серия";;;
Mercedes-Benz;C-Class;2016;2329000;https://auto.drom.ru/spb/mercedes-benz/c-class/54117211.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;100 000 км;левый;4 поколение;серебристый;седан;;;;
Mercedes-Benz;GLE;2016;3749000;https://auto.drom.ru/spb/mercedes-benz/gle-class/54110930.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.5 л;249 л.с., налог;АКПП;4WD;182 300 км;левый;1 поколение;коричневый;;GLE 300 4MATIC "Особая серия";;;
Mercedes-Benz;V-Class;2016;3500000;https://auto.drom.ru/moscow/mercedes-benz/v-class/297133984.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;312 000 км;левый;3 поколение;черный;;;;;
Mercedes-Benz;G-Class;2016;7750000;https://auto.drom.ru/moscow/mercedes-benz/g-class/651249621.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;571 л.с., налог;АКПП;4WD;161 821 км;левый;2 поколение, 7 рестайлинг;коричневый;джип/suv 5 дв.;G 63 AMG;;;
Mercedes-Benz;CLA-Class;2016;2230000;https://auto.drom.ru/spb/mercedes-benz/cla-class/587552015.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;150 л.с., налог;робот;передний;93 000 км;левый;1 поколение;красный;седан;;;;
Mercedes-Benz;S-Class;2016;6897000;https://auto.drom.ru/moscow/mercedes-benz/s-class/419280265.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.7 л;455 л.с., налог;АКПП;4WD;65 000 км;левый;6 поколение;черный;купе;;;;
Mercedes-Benz;GLE Coupe;2016;4945000;https://auto.drom.ru/tver/mercedes-benz/gle_coupe/208108513.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Твери;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;98 292 км;левый;1 поколение;черный;;350 d 4MATIC Особая серия;;;
Mercedes-Benz;G-Class;2016;8600000;https://auto.drom.ru/moscow/mercedes-benz/g-class/54105409.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;571 л.с., налог;АКПП;4WD;103 000 км;левый;2 поколение, 7 рестайлинг;серый;джип/suv 5 дв.;G 63 AMG;;;
Mercedes-Benz;GLS-Class;2016;5000000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/54104188.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;107 500 км;левый;1 поколение;черный;;350 d 4MATIC Особая серия;;;
Mercedes-Benz;V-Class;2016;4300000;https://auto.drom.ru/spb/mercedes-benz/v-class/53442445.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.1 л;136 л.с., налог;АКПП;задний;228 000 км;левый;3 поколение;синий;;200 d AT Avantgarde Длинный;;;
Mercedes-Benz;GLS-Class;2016;5250000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/886853969.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;128 000 км;левый;1 поколение;черный;;400 4MATIC Особая серия;;;
Mercedes-Benz;GLS-Class;2016;5143000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/620600453.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;85 953 км;левый;1 поколение;черный;;400 4MATIC Особая серия;;;
Mercedes-Benz;E-Class;2016;2999000;https://auto.drom.ru/moscow/mercedes-benz/e-class/150837063.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;67 128 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;S-Class;2016;4299000;https://auto.drom.ru/moscow/mercedes-benz/s-class/498784653.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;193 256 км;левый;6 поколение;синий;седан;;;;
Mercedes-Benz;E-Class;2016;3288000;https://auto.drom.ru/moscow/mercedes-benz/e-class/171630785.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;83 096 км;левый;5 поколение;синий;седан;;;;
Mercedes-Benz;GLE Coupe;2016;4498400;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/54099231.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;150 000 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;E-Class;2016;3130000;https://auto.drom.ru/engels/mercedes-benz/e-class/54094521.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Энгельсе;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;136 200 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;GLE Coupe;2016;4510000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/54094023.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;145 844 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;GLA-Class;2016;2200000;https://auto.drom.ru/engels/mercedes-benz/gla-class/54093462.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Энгельсе;бензин, 1.6 л;150 л.с., налог;робот;передний;75 000 км;левый;1 поколение;черный;;GLA 200 Особая серия;;;
Mercedes-Benz;V-Class;2016;3700000;https://auto.drom.ru/spb/mercedes-benz/v-class/53810414.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Есть ограничения;Санкт-Петербурге;дизель, 2.1 л;163 л.с., налог;АКПП;задний;257 371 км;левый;3 поколение;черный;;;;;
Mercedes-Benz;GLC;2016;2649000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/53437770.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;155 000 км;левый;1 поколение;белый;;GLC 250 4MATIC;;;
Mercedes-Benz;V-Class;2016;12980000;https://auto.drom.ru/moscow/mercedes-benz/v-class/193931465.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;122 618 км;левый;3 поколение;черный;;;;;
Mercedes-Benz;GLS-Class;2016;4350000;https://auto.drom.ru/yaroslavl/mercedes-benz/gls-class/53630739.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;228 256 км;левый;1 поколение;черный;;350 d 4MATIC Особая серия;;;
Mercedes-Benz;GLC;2016;3990000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/460132027.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;170 л.с., налог;АКПП;4WD;79 206 км;левый;1 поколение;белый;;;;;
Mercedes-Benz;G-Class;2016;6500000;https://auto.drom.ru/domodedovo/mercedes-benz/g-class/281914259.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Домодедово;бензин, 5.5 л;571 л.с., налог;АКПП;4WD;117 000 км;левый;2 поколение, 7 рестайлинг;синий;джип/suv 5 дв.;G 63 AMG;;;
Mercedes-Benz;GLA-Class;2016;2500000;https://auto.drom.ru/himki/mercedes-benz/gla-class/53791735.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 2.0 л;211 л.с., налог;робот;4WD;120 402 км;левый;1 поколение;голубой;;;;;
Mercedes-Benz;S-Class;2016;5900000;https://auto.drom.ru/moscow/mercedes-benz/s-class/54087851.html;Мощность двигателя не совпадает с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;333 л.с., налог;АКПП;4WD;89 000 км;левый;6 поколение;серый;купе;S 400 4MATIC;;;
Mercedes-Benz;E-Class;2016;3650000;https://auto.drom.ru/cheboksary/mercedes-benz/e-class/54082737.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;бензин, 2.0 л;184 л.с., налог;АКПП;задний;143 000 км;левый;5 поколение;белый;седан;E 200 Sport Plus;;;
Mercedes-Benz;Vito;2016;3350000;https://auto.drom.ru/kazan/mercedes-benz/vito/53798671.html;;;;;Казани;дизель, 2.1 л;136 л.с., налог;АКПП;задний;100 000 км;левый;3 поколение;черный;;;;;
Mercedes-Benz;CLA-Class;2016;1835000;https://auto.drom.ru/spb/mercedes-benz/cla-class/53792782.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;150 л.с., налог;робот;передний;173 415 км;левый;1 поколение;серый;седан;;;;
Mercedes-Benz;GLA-Class;2016;2299990;https://auto.drom.ru/nizhniy-novgorod/mercedes-benz/gla-class/52538548.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.0 л;211 л.с., налог;робот;4WD;111 825 км;левый;1 поколение;белый;;GLA 250 4MATIC Особая серия;;;
Mercedes-Benz;CLA-Class;2016;1894000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/139957194.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 1.6 л;150 л.с., налог;робот;передний;139 796 км;левый;1 поколение;серебристый;седан;;;;
Mercedes-Benz;V-Class;2016;5190000;https://auto.drom.ru/moscow/mercedes-benz/v-class/472911264.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;148 000 км;левый;3 поколение;коричневый;;;;;
Mercedes-Benz;E-Class;2016;4020000;https://auto.drom.ru/moscow/mercedes-benz/e-class/933581503.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;87 072 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;CLS-Class;2016;3280000;https://auto.drom.ru/moscow/mercedes-benz/cls-class/52972238.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;204 л.с., налог;АКПП;4WD;100 000 км;левый;2 поколение, рестайлинг;черный;седан;CLS 250 d 4MATIC;;;
Mercedes-Benz;E-Class;2016;3339000;https://auto.drom.ru/moscow/mercedes-benz/e-class/54075508.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;110 160 км;левый;5 поколение;серебристый;седан;;;;
Mercedes-Benz;GLC;2016;2539000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/52968210.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;133 491 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;B-Class;2016;1289000;https://auto.drom.ru/moscow/mercedes-benz/b-class/154966042.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;122 л.с., налог;робот;передний;102 800 км;левый;2 поколение, рестайлинг;черный;;;;;
Mercedes-Benz;GLE;2016;6450000;https://auto.drom.ru/bronnitsy/mercedes-benz/gle-class/589728242.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Бронницах;бензин, 5.5 л;557 л.с., налог;робот;4WD;79 000 км;левый;1 поколение;белый;;;;;
Mercedes-Benz;CLA-Class;2016;2670000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/686099286.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;211 л.с., налог;робот;4WD;84 500 км;левый;1 поколение;белый;седан;;;;
Mercedes-Benz;GLA-Class;2016;2211000;https://auto.drom.ru/moscow/mercedes-benz/gla-class/135609164.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;150 л.с., налог;робот;передний;75 212 км;левый;1 поколение;черный;;GLA 200 Особая серия;;;
Mercedes-Benz;GLE;2016;3999000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/54066941.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;113 178 км;левый;1 поколение;синий;;GLE 350d 4MATIC "Особая серия";;;
Mercedes-Benz;GLC;2016;3599000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/54058762.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;105 026 км;левый;1 поколение;серый;;;;;
Mercedes-Benz;G-Class;2016;5838000;https://auto.drom.ru/moscow/mercedes-benz/g-class/54065254.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.0 л;422 л.с., налог;АКПП;4WD;196 999 км;левый;2 поколение, 7 рестайлинг;серый;джип/suv 5 дв.;;;;
Mercedes-Benz;E-Class;2016;3690000;https://auto.drom.ru/spb/mercedes-benz/e-class/53393566.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;114 200 км;левый;5 поколение;серый;седан;E 200 Sport Plus;;;
Mercedes-Benz;V-Class;2016;4399789;https://auto.drom.ru/spb/mercedes-benz/v-class/53383892.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;241 661 км;левый;3 поколение;черный;;;;;
Mercedes-Benz;GLS-Class;2016;5690000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52949767.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;72 280 км;левый;1 поколение;черный;;350 d 4MATIC Особая серия;;;
Mercedes-Benz;GLS-Class;2016;5000000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/102411467.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;3.0 л;;автомат;;130 368 км;левый;1 поколение;черный;;;;;
Mercedes-Benz;S-Class;2016;7425000;https://auto.drom.ru/moscow/mercedes-benz/s-class/470371291.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 5.5 л;585 л.с., налог;робот;4WD;100 000 км;левый;6 поколение;черный;седан;AMG S 63 4MATIC L;;;
Mercedes-Benz;GLE;2016;4060000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/123723669.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.5 л;249 л.с., налог;АКПП;4WD;85 742 км;левый;1 поколение;черный;;GLE 300 4MATIC "Особая серия";;;
Mercedes-Benz;CLA-Class;2016;1370000;https://auto.drom.ru/spb/mercedes-benz/cla-class/879727542.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;150 л.с., налог;робот;передний;120 000 км;левый;1 поколение;;седан;;требуется ремонт или не на ходу;;
Mercedes-Benz;V-Class;2016;4500000;https://auto.drom.ru/kirov/mercedes-benz/v-class/52869268.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Кирове;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;146 624 км;левый;3 поколение;черный;;250 d AT 4MATIC Avantgarde Длинный;;;
Mercedes-Benz;GLC;2016;1700000;https://auto.drom.ru/kazan/mercedes-benz/glc-class/52937279.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Есть ограничения;Казани;бензин, 2.0 л;211 л.с., налог;АКПП;4WD;187 000 км;левый;1 поколение;синий;;;документы с проблемами или отсутствуют;;
Mercedes-Benz;GLS-Class;2016;5200000;https://auto.drom.ru/spb/mercedes-benz/gls-class/591453423.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;148 000 км;левый;1 поколение;черный;;350 d 4MATIC Особая серия;;;
Mercedes-Benz;GLS-Class;2016;4500000;https://auto.drom.ru/yaroslavl/mercedes-benz/gls-class/784147932.html;;;;;Ярославле;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;225 000 км;левый;1 поколение;черный;;350 d 4MATIC Особая серия;;;
Mercedes-Benz;C-Class;2016;2569000;https://auto.drom.ru/spb/mercedes-benz/c-class/289322769.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;150 л.с., налог;АКПП;задний;46 000 км;левый;4 поколение;белый;седан;;;;
Mercedes-Benz;GLS-Class;2016;4660000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/203895215.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;201 818 км;левый;1 поколение;черный;;350 d 4MATIC Особая серия;;;
