Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Mercedes-Benz;E-Class;2020;4850000;https://auto.drom.ru/himki/mercedes-benz/e-class/884856776.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;74 500 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;GLC;2020;4680000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/432425272.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;24 000 км;левый;1 поколение, рестайлинг;синий;;;;;
Mercedes-Benz;GLB-Class;2020;3950000;https://auto.drom.ru/moscow/mercedes-benz/glb/53828225.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;робот;4WD;47 000 км;левый;1 поколение;белый;;;;;
Mercedes-Benz;GLC Coupe;2020;6000000;https://auto.drom.ru/moscow/mercedes-benz/glc_coupe/54122616.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;100 000 км;левый;1 поколение, рестайлинг;черный;;GLC 300d 4MATIC AT Sport;;;
Mercedes-Benz;GLE;2020;9150000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/54118512.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;249 л.с., налог;автомат;4WD;63 758 км;левый;;черный;;;;;
Mercedes-Benz;GLS-Class;2020;9300000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/54117700.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;80 000 км;левый;2 поколение;черный;;GLS 400 d 4MATIC Luxury;;;
Mercedes-Benz;E-Class;2020;4590000;https://auto.drom.ru/saratov/mercedes-benz/e-class/54115102.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Саратове;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;90 000 км;левый;5 поколение;черный;седан;;;;
Mercedes-Benz;CLA-Class;2020;2695000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/458052927.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;137 864 км;левый;2 поколение;синий;седан;CLA 200 DCT Sport;;;
Mercedes-Benz;CLA-Class;2020;2695000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/852218347.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;123 687 км;левый;2 поколение;белый;седан;CLA 200 DCT Sport;;;
Mercedes-Benz;GLE;2020;7350000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52472992.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;70 152 км;левый;2 поколение;синий;;GLE 300 d 4MATIC Sport;;;
Mercedes-Benz;E-Class;2020;4590000;https://auto.drom.ru/moscow/mercedes-benz/e-class/54110837.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;78 700 км;левый;5 поколение;черный;седан;E 220 d 4MATIC Sport;;;
