Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;
BMW;X3;2019;5100000;https://auto.drom.ru/moscow/bmw/x3/54087373.html;;;;;Москве;дизель, 3.0 л;326 л.с., налог;АКПП;4WD;85 000 км, без пробега по РФ;левый;3 поколение;черный;;xDrive M40d AT Base;;
BMW;3-Series;2019;4199000;https://auto.drom.ru/himki/bmw/3-series/882050990.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;33 650 км;левый;;синий;седан;;;
BMW;X1;2019;2880000;https://auto.drom.ru/smolensk/bmw/x1/54079957.html;;;;;Смоленске;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;101 889 км;левый;2 поколение;белый;;;;
BMW;6-Series Gran Turismo;2019;5570000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/395745325.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;80 128 км;левый;1 поколение;черный;;;;
BMW;X7;2019;7249000;https://auto.drom.ru/spb/bmw/x7/53800158.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;149 927 км;левый;1 поколение;белый;;;;
BMW;5-Series;2019;3495000;https://auto.drom.ru/moscow/bmw/5-series/53793201.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;101 826 км;левый;7 поколение;черный;универсал;530d AT xDrive;;
BMW;X5;2019;6199000;https://auto.drom.ru/moscow/bmw/x5/53792595.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;99 155 км;левый;4 поколение;серый;;;;
BMW;X3;2019;3899000;https://auto.drom.ru/spb/bmw/x3/53417865.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;90 469 км;левый;3 поколение;черный;;xDrive 30i AT M Sport;;
BMW;5-Series;2019;3800000;https://auto.drom.ru/moscow/bmw/5-series/52985646.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;93 000 км;левый;7 поколение;черный;седан;520d AT xDrive M Sport;;
BMW;X7;2019;9450000;https://auto.drom.ru/efremov/bmw/x7/468955007.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Ефремове;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;61 000 км;левый;1 поколение;белый;;xDrive30d AT M Sport Pro;;
BMW;X6;2019;8786600;https://auto.drom.ru/moscow/bmw/x6/292390903.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;46 578 км;левый;;синий;;;;
BMW;X5;2019;6285000;https://auto.drom.ru/spb/bmw/x5/392218282.html;;;;;Санкт-Петербурге;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;84 332 км;левый;4 поколение;серый;;;;
BMW;X7;2019;7753216;https://auto.drom.ru/minsk/bmw/x7/704876704.html;;;;;Минске;дизель, 3.0 л;265 л.с., налог;автомат;4WD;103 000 км;левый;1 поколение;серый;;;;
BMW;4-Series;2019;4590000;https://auto.drom.ru/moscow/bmw/4-series/314370257.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;49 200 км;левый;1 поколение, рестайлинг;синий;открытый;420d AT;;
BMW;4-Series;2019;3464000;https://auto.drom.ru/moscow/bmw/4-series/605053036.html;;;;;Москве;бензин, 1.5 л;136 л.с., налог;автомат;задний;82 301 км;левый;;синий;лифтбек;;;
BMW;3-Series;2019;3599000;https://auto.drom.ru/moscow/bmw/3-series/318399736.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;258 л.с., налог;автомат;4WD;132 000 км;левый;;белый;лифтбек;;;
BMW;X3;2019;4979789;https://auto.drom.ru/spb/bmw/x3/545258422.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;76 151 км;левый;3 поколение;серебристый;;;;
BMW;3-Series;2019;650000;https://auto.drom.ru/moscow/bmw/3-series/333900608.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;53 000 км, без пробега по РФ;правый;7 поколение;розовый;седан;320d xDrive M Sport;требуется ремонт или не на ходу;
BMW;5-Series;2019;2910921;https://auto.drom.ru/minsk/bmw/5-series/451018135.html;;;;;Минске;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;160 000 км;левый;7 поколение;синий;универсал;520d AT xDrive;;
BMW;X5;2019;8960000;https://auto.drom.ru/moscow/bmw/x5/53406360.html;;;;;Москве;дизель, 3.0 л;400 л.с., налог;АКПП;4WD;61 300 км;левый;4 поколение;серый;;xDrive M50d AT M Special;;
BMW;5-Series;2019;3680000;https://auto.drom.ru/spb/bmw/5-series/860031161.html;Цвет не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;94 473 км, без пробега по РФ;левый;7 поколение;черный;универсал;520d AT xDrive;;
BMW;2-Series Gran Tourer;2019;2194742;https://auto.drom.ru/minsk/bmw/2-series_gran_tourer/52526740.html;;;;;Минске;дизель, 2.0 л;150 л.с., налог;АКПП;передний;79 000 км;левый;1 поколение, рестайлинг;;;218d AT;;
BMW;X1;2019;2750000;https://auto.drom.ru/moscow/bmw/x1/322103234.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 1.5 л;116 л.с., налог;робот;передний;118 660 км;левый;2 поколение, рестайлинг;серый;;sDrive16d DKG;;
BMW;X5;2019;6990000;https://auto.drom.ru/spb/bmw/x5/53974801.html;;;;;Санкт-Петербурге;бензин, 3.0 л;335 л.с., налог;АКПП;4WD;86 000 км;левый;4 поколение;;;xDrive40i AT;;
BMW;X3;2019;5199000;https://auto.drom.ru/voronezh/bmw/x3/379322769.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;96 338 км;левый;3 поколение;синий;;;;
BMW;X4;2019;4985000;https://auto.drom.ru/moscow/bmw/x4/516359573.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;65 359 км;левый;2 поколение;синий;;;;
BMW;1-Series;2019;2229000;https://auto.drom.ru/himki/bmw/1-series/53780172.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 1.5 л;136 л.с., налог;АКПП;задний;44 253 км;левый;2 поколение;оранжевый;хэтчбек 5 дв.;;;
BMW;3-Series;2019;4500000;https://auto.drom.ru/cheboksary/bmw/3-series/714529573.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;85 000 км;левый;7 поколение;серый;седан;320d AT xDrive M Sport Pro;;
BMW;X3;2019;3999000;https://auto.drom.ru/nizhniy-novgorod/bmw/x3/54076028.html;;;;;Нижнем Новгороде;дизель, 3.0 л;265 л.с., налог;автомат;4WD;136 777 км;левый;3 поколение;черный;;;;
BMW;6-Series Gran Turismo;2019;5100000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/54068864.html;Цвет не совпадает с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;79 000 км;левый;1 поколение;синий;;;;
BMW;X3;2019;4547000;https://auto.drom.ru/moscow/bmw/x3/638477012.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;81 288 км;левый;3 поколение;белый;;xDrive 30d AT M Sport;;
BMW;3-Series;2019;2699000;https://auto.drom.ru/spb/bmw/3-series/54067751.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;автомат;4WD;173 000 км;левый;;черный;лифтбек;;;
BMW;X5;2019;6749000;https://auto.drom.ru/voronezh/bmw/x5/54067729.html;;;;;Воронеже;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;63 198 км;левый;4 поколение;черный;;;;
BMW;7-Series;2019;10500000;https://auto.drom.ru/spb/bmw/7-series/53790408.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 4.4 л;530 л.с., налог;АКПП;4WD;48 371 км;левый;6 поколение, рестайлинг;коричневый;;;;
BMW;X2;2019;3019000;https://auto.drom.ru/spb/bmw/x2/53404257.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;89 717 км;левый;1 поколение;черный;;;;
BMW;3-Series;2019;2469000;https://auto.drom.ru/yoshkar-ola/bmw/3-series/52525039.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Йошкар-Оле;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;88 329 км;левый;;белый;универсал;;;
BMW;7-Series;2019;6900000;https://auto.drom.ru/moscow/bmw/7-series/51456088.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;задний;105 000 км;правый;6 поколение, рестайлинг;белый;;740i M Sport;;
BMW;3-Series;2019;3949000;https://auto.drom.ru/voronezh/bmw/3-series/211525210.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 2.0 л;184 л.с., налог;АКПП;задний;66 614 км;левый;;серый;седан;;;
BMW;X3;2019;4103013;https://auto.drom.ru/minsk/bmw/x3/337573087.html;;;;;Минске;дизель, 3.0 л;265 л.с., налог;автомат;4WD;131 829 км;левый;3 поколение;;;;;
BMW;X5;2019;7500000;https://auto.drom.ru/moscow/bmw/x5/227029316.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;83 105 км;левый;4 поколение;черный;;;;
BMW;6-Series Gran Turismo;2019;3650000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/409392603.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;153 000 км;левый;1 поколение;черный;;620d AT xDrive Sport Line;;
BMW;5-Series;2019;5000000;https://auto.drom.ru/moscow/bmw/5-series/406757979.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;56 500 км;левый;7 поколение;серый;седан;530d AT xDrive M Sport;;
BMW;X5;2019;6250000;https://auto.drom.ru/moscow/bmw/x5/729398649.html;;;;;Москве;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;98 200 км;левый;4 поколение;серый;;xDrive30d AT M Sport;;
BMW;3-Series;2019;3410000;https://auto.drom.ru/moscow/bmw/3-series/746140474.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;93 000 км;левый;;синий;седан;;;
BMW;X3;2019;3649279;https://auto.drom.ru/minsk/bmw/x3/522595969.html;;;;;Минске;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;79 192 км;левый;3 поколение;;;;;
BMW;X3;2019;3419085;https://auto.drom.ru/minsk/bmw/x3/591345134.html;;;;;Минске;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;80 000 км;левый;3 поколение;черный;;;;
BMW;5-Series;2019;3070000;https://auto.drom.ru/moscow/bmw/5-series/200638914.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;2.0 л;;автомат;;193 500 км;левый;7 поколение;черный;седан;;;
BMW;X5;2019;7500000;https://auto.drom.ru/moscow/bmw/x5/748828816.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;80 000 км;левый;4 поколение;серый;;xDrive 30d AT M Sport Plus;;
BMW;3-Series;2019;4060000;https://auto.drom.ru/saratov/bmw/3-series/53388611.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Саратове;дизель, 2.0 л;190 л.с., налог;АКПП;задний;47 000 км;левый;7 поколение;синий;седан;320d AT Sport Line;;
BMW;3-Series;2019;3560000;https://auto.drom.ru/moscow/bmw/3-series/698012350.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;125 900 км;левый;;синий;седан;;;
BMW;X1;2019;2270000;https://auto.drom.ru/moscow/bmw/x1/52058458.html;;;;;Москве;бензин, 1.5 л;136 л.с., налог;АКПП;передний;99 000 км;левый;2 поколение;белый;;sDrive 18i AT;;
BMW;X4;2019;4690000;https://auto.drom.ru/kazan/bmw/x4/53777956.html;;;;;Казани;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;76 253 км, без пробега по РФ;левый;2 поколение;бордовый;;;;
BMW;X3;2019;5150000;https://auto.drom.ru/kazan/bmw/x3/53773575.html;;;;;Казани;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;75 000 км;левый;3 поколение;черный;;;;
BMW;X1;2019;2142000;https://auto.drom.ru/pskov/bmw/x1/54065821.html;;;;;Пскове;дизель, 1.5 л;116 л.с., налог;робот;передний;66 000 км;левый;2 поколение, рестайлинг;серый;;;;
BMW;X3;2019;4690000;https://auto.drom.ru/moscow/bmw/x3/54066533.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;45 996 км;левый;3 поколение;серый;;;;
BMW;3-Series;2019;2695000;https://auto.drom.ru/moscow/bmw/3-series/54065531.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;105 719 км;левый;;черный;универсал;;;
BMW;5-Series;2019;3795000;https://auto.drom.ru/moscow/bmw/5-series/54057039.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;193 554 км;левый;7 поколение;серый;седан;;;
BMW;3-Series;2019;3750000;https://auto.drom.ru/moscow/bmw/3-series/53778757.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;АКПП;задний;142 000 км;левый;7 поколение;серый;седан;318d AT Luxury;;
BMW;1-Series;2019;2299000;https://auto.drom.ru/togliatti/bmw/1-series/53773937.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Тольятти;бензин, 1.5 л;140 л.с., налог;робот;передний;141 000 км;левый;3 поколение;белый;хэтчбек 5 дв.;118i SAT M Sport;;
BMW;X5;2019;7100000;https://auto.drom.ru/moscow/bmw/x5/53773928.html;;;;;Москве;дизель, 3.0 л;400 л.с., налог;АКПП;4WD;70 000 км;левый;4 поколение;синий;;xDrive M50d AT M Special;;
BMW;5-Series;2019;3680000;https://auto.drom.ru/volgograd/bmw/5-series/53772176.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;132 000 км;левый;7 поколение;белый;седан;;;
BMW;X5;2019;7590000;https://auto.drom.ru/moscow/bmw/x5/53770626.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;462 л.с., налог;АКПП;4WD;66 000 км;левый;4 поколение;черный;;xDrive 50i AT;;
BMW;X7;2019;9000000;https://auto.drom.ru/zvenigorod/bmw/x7/51669242.html;;;;;Звенигороде;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;53 000 км;левый;1 поколение;белый;;xDrive30d AT Exclusive;;
BMW;X3;2019;4995000;https://auto.drom.ru/moscow/bmw/x3/409565200.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;118 350 км;левый;3 поколение;черный;;;;
BMW;5-Series;2019;4850000;https://auto.drom.ru/kazan/bmw/5-series/890829972.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;249 л.с., налог;автомат;4WD;82 533 км;;;синий;седан;;;
BMW;X5;2019;6790000;https://auto.drom.ru/kazan/bmw/x5/888944139.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;107 284 км;левый;4 поколение;черный;;;;
BMW;5-Series;2019;4400000;https://auto.drom.ru/moscow/bmw/5-series/222415466.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;53 700 км, без пробега по РФ;левый;7 поколение;черный;седан;;;
BMW;4-Series;2019;2615209;https://auto.drom.ru/minsk/bmw/4-series/53767732.html;;;;;Минске;дизель, 2.0 л;190 л.с., налог;АКПП;задний;174 800 км;левый;1 поколение, рестайлинг;белый;купе;420d AT;;
BMW;X1;2019;2818700;https://auto.drom.ru/moscow/bmw/x1/414895520.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;140 л.с., налог;робот;передний;46 788 км;левый;2 поколение;белый;;;;
BMW;X4;2019;3819000;https://auto.drom.ru/spb/bmw/x4/379726327.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;143 691 км;левый;2 поколение;черный;;;;
BMW;2-Series Gran Tourer;2019;2350000;https://auto.drom.ru/moscow/bmw/2-series_gran_tourer/347771840.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;АКПП;4WD;90 000 км;левый;1 поколение, рестайлинг;черный;;218d AT xDrive;;
BMW;8-Series;2019;7499000;https://auto.drom.ru/spb/bmw/8-series/499590442.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;320 л.с., налог;АКПП;4WD;61 000 км;левый;2 поколение;синий;купе;840d AT xDrive Base;;
