Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;VIN;
Audi;100;1992;155000;https://auto.drom.ru/novosinkovo/audi/100/820007114.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Есть ограничения;Новосинькове;бензин, 2.0 л;115 л.с., налог;механика;передний;450 000 км;левый;4 поколение;синий;седан;;;;
Audi;100;1992;190000;https://auto.drom.ru/kazan/audi/100/52884939.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.3 л;133 л.с., налог;механика;передний;350 000 км;левый;4 поколение;синий;седан;;требуется ремонт или не на ходу;;
Audi;100;1992;255000;https://auto.drom.ru/orel/audi/100/522748133.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Орле;бензин, 2.3 л;133 л.с., налог;механика;передний;500 000 км;левый;4 поколение;синий;седан;;;;
Audi;100;1992;280000;https://auto.drom.ru/moscow/audi/100/729988640.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.3 л;133 л.с., налог;механика;передний;170 000 км;левый;4 поколение;серый;седан;2.3 MT S;;;
Audi;100;1992;160000;https://auto.drom.ru/vladimir/audi/100/53048428.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Владимире;бензин, 2.3 л;133 л.с., налог;механика;передний;420 000 км;левый;4 поколение;серебристый;седан;2.3 MT CS;;;
Audi;80;1992;370000;https://auto.drom.ru/kostroma/audi/80/53973220.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Костроме;бензин, 2.0 л;90 л.с., налог;механика;передний;158 220 км;левый;4 поколение;красный;седан;2.0 MT Base;;;
Audi;100;1992;160000;https://auto.drom.ru/voronezh/audi/100/53629437.html;Год, объем двигателя, мощность двигателя не совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 2.3 л;133 л.с., налог;механика;передний;;левый;4 поколение;синий;седан;;;;
Audi;80;1992;125000;https://auto.drom.ru/smolensk/audi/80/53958949.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;бензин, 2.0 л;115 л.с., налог;механика;передний;300 000 км;левый;4 поколение;синий;седан;;требуется ремонт или не на ходу;;
Audi;100;1992;299000;https://auto.drom.ru/tver/audi/100/530764674.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Твери;бензин, 2.3 л;133 л.с., налог;механика;передний;325 000 км;левый;4 поколение;серебристый;седан;2.3 MT S;;;
Audi;100;1992;215000;https://auto.drom.ru/moscow/audi/100/569767024.html;Мощность двигателя не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.8 л;172 л.с., налог;механика;передний;199 000 км;левый;4 поколение;зеленый;седан;2.8 MT S;;;
Audi;100;1992;270000;https://auto.drom.ru/cheboksary/audi/100/712630853.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;бензин, 2.3 л, ГБО;133 л.с., налог;механика;передний;300 000 км;левый;4 поколение;зеленый;седан;2.3 MT S;;;
Audi;100;1992;185000;https://auto.drom.ru/voronezh/audi/100/740436707.html;Характеристики совпадают с ПТС;15 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 2.3 л;133 л.с., налог;механика;передний;200 000 км;левый;4 поколение;серый;седан;;;;
Audi;100;1992;249999;https://auto.drom.ru/spb/audi/100/53949637.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.3 л;133 л.с., налог;автомат;передний;350 000 км;левый;4 поколение;белый;универсал;;;;
Audi;100;1992;265555;https://auto.drom.ru/spb/audi/100/695536313.html;Объем двигателя, цвет, мощность двигателя не совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;101 л.с., налог;механика;передний;333 950 км;левый;4 поколение;черный;седан;;;;
Audi;100;1992;300000;https://auto.drom.ru/novozybkov/audi/100/53454815.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Новозыбкове;бензин, 2.0 л;115 л.с., налог;механика;передний;300 000 км;левый;4 поколение;черный;седан;;;;
Audi;100;1992;225000;https://auto.drom.ru/stariy-oskol/audi/100/51417616.html;Мощность двигателя не совпадает с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Старом Осколе;бензин, 2.8 л;172 л.с., налог;механика;передний;350 000 км;левый;4 поколение;зеленый;седан;2.8 MT S;;;
Audi;100;1992;390000;https://auto.drom.ru/serpuhov/audi/100/381639661.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Серпухове;бензин, 2.3 л;133 л.с., налог;механика;передний;;левый;4 поколение;белый;седан;;;;
Audi;100;1992;195000;https://auto.drom.ru/yaroslavl/audi/100/943879964.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;дизель, 2.5 л;115 л.с., налог;механика;передний;300 000 км;левый;4 поколение;серый;седан;;;;
Audi;100;1992;200000;https://auto.drom.ru/nizhniy-novgorod/audi/100/920309842.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.3 л;133 л.с., налог;АКПП;передний;500 000 км;левый;4 поколение;зеленый;седан;;;;
Audi;100;1992;340000;https://auto.drom.ru/stariy-oskol/audi/100/925519968.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Старом Осколе;бензин, 2.3 л, ГБО;133 л.с., налог;механика;передний;490 000 км;левый;4 поколение;синий;седан;2.3 MT CS;;;
Audi;100;1992;270000;https://auto.drom.ru/kostroma/audi/100/160817197.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Костроме;бензин, 2.3 л;133 л.с., налог;механика;передний;450 000 км;левый;4 поколение;синий;седан;;;;
Audi;100;1993;500000;https://auto.drom.ru/nizhniy-novgorod/audi/100/685507514.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.3 л;133 л.с., налог;механика;передний;421 000 км;левый;4 поколение;синий;седан;2.3 MT CS;;;
Audi;100;1993;399000;https://auto.drom.ru/spb/audi/100/53809867.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.6 л;150 л.с., налог;механика;передний;283 000 км;левый;4 поколение;зеленый;седан;;;;
Audi;100;1993;260000;https://auto.drom.ru/rovenki/audi/100/341729775.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Ровеньках;бензин, 2.3 л, ГБО;133 л.с., налог;механика;передний;360 000 км;левый;4 поколение;зеленый;седан;;;;
Audi;100;1993;120000;https://auto.drom.ru/suhinichi/audi/100/52973955.html;Год не совпадает с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Сухиничах;бензин, 2.3 л;133 л.с., налог;механика;передний;300 000 км;левый;4 поколение;зеленый;седан;2.3 MT CS;;;
Audi;80;1993;230000;https://auto.drom.ru/moscow/audi/80/624944089.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.3 л;133 л.с., налог;механика;передний;400 000 км;левый;4 поколение;зеленый;седан;2.3 E MT Base;;;
Audi;80;1993;280000;https://auto.drom.ru/moscow/audi/80/53773218.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;90 л.с., налог;механика;передний;400 000 км;левый;4 поколение;синий;седан;2.0 MT Base;;;
Audi;100;1993;240000;https://auto.drom.ru/lipetsk/audi/100/446928442.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Липецке;бензин, 2.8 л;172 л.с., налог;механика;передний;333 333 км;левый;4 поколение;желтый;седан;2.8 MT S;;;
Audi;80;1993;380000;https://auto.drom.ru/korolev/audi/80/54040873.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Королёве;бензин, 2.8 л;172 л.с., налог;механика;передний;222 222 км;левый;4 поколение;черный;седан;;;;
Audi;80;1993;160000;https://auto.drom.ru/moscow/audi/80/52613044.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 2.0 л;90 л.с., налог;механика;передний;380 000 км;левый;4 поколение;синий;седан;2.0 MT Base;;;
Audi;100;1993;349777;https://auto.drom.ru/nizhniy-novgorod/audi/100/53318600.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.0 л;115 л.с., налог;механика;передний;180 122 км;левый;4 поколение;черный;седан;;;;
Audi;100;1993;130000;https://auto.drom.ru/voronezh/audi/100/208226194.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Есть ограничения;Воронеже;бензин, 2.3 л;133 л.с., налог;механика;передний;300 000 км;левый;4 поколение;серый;седан;;требуется ремонт или не на ходу, документы с проблемами или отсутствуют;;
Audi;80;1993;210000;https://auto.drom.ru/naryshkino/audi/80/53942851.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нарышкино;бензин, 2.0 л;90 л.с., налог;механика;передний;290 000 км;левый;4 поколение;черный;седан;;;;
Audi;100;1993;268888;https://auto.drom.ru/kolomna/audi/100/53562400.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Коломне;бензин, 2.8 л;172 л.с., налог;механика;передний;333 333 км;левый;4 поколение;зеленый;седан;2.8 MT S;;;
Audi;100;1993;290000;https://auto.drom.ru/nizhniy-novgorod/audi/100/52261643.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.6 л;150 л.с., налог;АКПП;передний;300 000 км;левый;4 поколение;красный;седан;;;;
Audi;100;1993;120000;https://auto.drom.ru/kotelniki/audi/100/267285342.html;Объем двигателя не совпадает с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Котельниках;бензин, 2.6 л;150 л.с., налог;механика;передний;300 000 км;левый;4 поколение;синий;седан;;;;
Audi;100;1993;350000;https://auto.drom.ru/orel/audi/100/49882429.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Орле;бензин, 2.0 л;115 л.с., налог;механика;передний;420 000 км;левый;4 поколение;черный;седан;2.0 MT CS;;;
Audi;80;1993;120000;https://auto.drom.ru/tula/audi/80/567763242.html;;;;;Туле;бензин, 1.6 л;90 л.с., налог;механика;передний;;левый;4 поколение;;седан;1.6 MT Base;;;
Audi;80;1993;150000;https://auto.drom.ru/kovrov/audi/80/52194135.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Коврове;бензин, 2.3 л;133 л.с., налог;механика;передний;315 000 км;левый;4 поколение;зеленый;седан;;требуется ремонт или не на ходу;;
Audi;80;1993;155000;https://auto.drom.ru/yalchiki/audi/80/49847970.html;;;;;Яльчиках;дизель, 2.0 л;90 л.с., налог;механика;передний;190 000 км;правый;;зеленый;универсал;;;;
Audi;A6;1994;320000;https://auto.drom.ru/moscow/audi/a6/620505919.html;Объем двигателя, мощность двигателя не совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.6 л;150 л.с., налог;механика;передний;225 836 км;левый;1 поколение;синий;седан;2.6 MT;;;
Audi;100;1994;380000;https://auto.drom.ru/smolensk/audi/100/54002999.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;бензин, 2.6 л;150 л.с., налог;механика;передний;;левый;4 поколение;зеленый;седан;;;;
Audi;A8;1994;700000;https://auto.drom.ru/zelenograd/audi/a8/793954565.html;Модель, год, мощность двигателя не совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Зеленограде;бензин, 4.2 л;300 л.с., налог;АКПП;4WD;478 942 км;левый;1 поколение;синий;;4.2 AT quattro;;;
Audi;80;1994;320000;https://auto.drom.ru/kaluga/audi/80/762703269.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Калуге;бензин, 2.0 л;90 л.с., налог;механика;передний;330 000 км;левый;4 поколение;красный;седан;2.0 MT Base;;;
Audi;80;1994;420000;https://auto.drom.ru/roslavl/audi/80/54065980.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Рославле;бензин, 2.0 л;115 л.с., налог;механика;передний;339 792 км;левый;4 поколение;зеленый;седан;;;;
Audi;A6;1994;250000;https://auto.drom.ru/smolensk/audi/a6/53392686.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;бензин, 2.0 л;115 л.с., налог;механика;передний;410 865 км;левый;1 поколение;белый;седан;2.0E MT;;;
Audi;100;1994;220000;https://auto.drom.ru/annino/audi/100/940560136.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Есть ограничения;Аннино;бензин, 2.3 л;133 л.с., налог;АКПП;передний;256 085 км;левый;4 поколение;серый;седан;2.3 AT CS;;;
Audi;80;1994;275000;https://auto.drom.ru/moscow/audi/80/51842878.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.3 л;133 л.с., налог;АКПП;передний;440 000 км;левый;4 поколение;серебристый;седан;2.3 E AT Base;;;
Audi;A6;1994;360000;https://auto.drom.ru/spb/audi/a6/738299675.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.8 л;174 л.с., налог;АКПП;передний;420 000 км;левый;1 поколение;черный;седан;2.8 AT;;;
Audi;A8;1994;794000;https://auto.drom.ru/balashiha/audi/a8/442017121.html;Год не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;бензин, 4.2 л;300 л.с., налог;АКПП;4WD;680 000 км;левый;1 поколение;серый;;4.2 AT quattro;;;
Audi;A8;1994;900000;https://auto.drom.ru/odintsovo/audi/a8/717299093.html;Объем двигателя, мощность двигателя не совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Одинцове;бензин, 4.2 л;300 л.с., налог;АКПП;4WD;450 646 км;левый;1 поколение;бордовый;;4.2 AT quattro;;;
Audi;A8;1994;800000;https://auto.drom.ru/andreevka/audi/a8/482222747.html;Мощность двигателя не совпадает с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Андреевке;бензин, 4.2 л;300 л.с., налог;АКПП;4WD;429 000 км;левый;1 поколение;коричневый;;4.2 AT quattro;;;
Audi;Cabriolet;1994;2200000;https://auto.drom.ru/moscow/audi/cabriolet/51142284.html;Модель не совпадает с ПТС;3 записи о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 2.6 л;150 л.с., налог;автомат;передний;120 000 км;;;синий;;;;;
Audi;A6;1994;275000;https://auto.drom.ru/bryansk/audi/a6/53655911.html;;;;;Брянске;бензин, 2.0 л;101 л.с., налог;механика;передний;;левый;1 поколение;красный;седан;2.0 MT;;;
Audi;80;1994;290000;https://auto.drom.ru/lipetsk/audi/80/120668781.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Липецке;бензин, 2.0 л;90 л.с., налог;механика;передний;385 000 км;левый;4 поколение;зеленый;седан;;;;
Audi;80;1994;230000;https://auto.drom.ru/hotkovo/audi/80/52799914.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Хотькове;бензин, 2.0 л;90 л.с., налог;механика;передний;212 000 км;левый;4 поколение;белый;универсал;;;;
Audi;80;1994;200000;https://auto.drom.ru/moscow/audi/80/186365306.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;90 л.с., налог;механика;передний;226 170 км;левый;4 поколение;бордовый;седан;2.0 MT Base;;;
Audi;100;1994;300000;https://auto.drom.ru/moscow/audi/100/892335411.html;;;;;Москве;бензин, 2.6 л, ГБО;150 л.с., налог;механика;передний;480 000 км, без пробега по РФ;левый;4 поколение;бордовый;седан;2.6 MT CS;;;
Audi;100;1994;337000;https://auto.drom.ru/stariy-oskol/audi/100/659269546.html;;;;;Старом Осколе;бензин, 2.3 л;133 л.с., налог;механика;передний;;левый;4 поколение;белый;седан;;;;
Audi;100;1994;80000;https://auto.drom.ru/velikiy-novgorod/audi/100/53888729.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Великом Новгороде;бензин, 2.3 л;133 л.с., налог;механика;передний;515 000 км;левый;4 поколение;зеленый;седан;2.3 MT CS;;;
Audi;100;1994;280000;https://auto.drom.ru/syzran/audi/100/51408291.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Сызрани;бензин, 2.0 л;101 л.с., налог;механика;передний;185 000 км;левый;4 поколение;синий;седан;;;;
Audi;80;1994;185000;https://auto.drom.ru/penza/audi/80/53799016.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Пензе;бензин, 2.0 л;115 л.с., налог;АКПП;передний;370 000 км;левый;4 поколение;зеленый;седан;;;;
Audi;A4;1995;150000;https://auto.drom.ru/nizhniy-novgorod/audi/a4/54148434.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Есть ограничения;Нижнем Новгороде;бензин, 1.8 л;125 л.с., налог;механика;передний;350 000 км;левый;1 поколение;черный;седан;1.8 MT;;;
Audi;A4;1995;175000;https://auto.drom.ru/bryansk/audi/a4/395760534.html;Мощность двигателя не совпадает с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Брянске;бензин, 1.6 л;101 л.с., налог;механика;передний;;левый;1 поколение;белый;седан;1.6 MT;;;
Audi;A6;1995;553537;https://auto.drom.ru/lida/audi/a6/110478034.html;;;;;Лиде;дизель, 2.5 л;140 л.с., налог;механика;передний;456 000 км;левый;1 поколение;зеленый;седан;2.5 TDI MT;;;
Audi;A6;1995;270000;https://auto.drom.ru/slantsy/audi/a6/528661506.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Сланцах;бензин, 2.8 л;174 л.с., налог;механика;4WD;488 000 км;левый;1 поколение;черный;седан;2.8 quattro MT;требуется ремонт или не на ходу;;
Audi;A4;1995;290000;https://auto.drom.ru/vladimir/audi/a4/54022197.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Владимире;бензин, 1.8 л;125 л.с., налог;механика;передний;496 000 км;левый;1 поколение;красный;седан;1.8 MT;;;
Audi;A4;1995;285000;https://auto.drom.ru/domodedovo/audi/a4/54000856.html;Характеристики совпадают с ПТС;14 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Домодедово;бензин, 1.6 л;101 л.с., налог;механика;передний;334 350 км;левый;1 поколение;серебристый;седан;1.6 MT;;;
Audi;A4;1995;280000;https://auto.drom.ru/yoshkar-ola/audi/a4/53296173.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Йошкар-Оле;бензин, 1.6 л;101 л.с., налог;механика;передний;302 000 км;левый;1 поколение;красный;седан;1.6 MT;;;
Audi;A6;1995;400000;https://auto.drom.ru/ivanovo/audi/a6/52398504.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Иваново;бензин, 2.0 л;115 л.с., налог;механика;передний;450 000 км;левый;1 поколение;синий;седан;2.0E MT;;;
Audi;A4;1995;350000;https://auto.drom.ru/moscow/audi/a4/295154121.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.8 л;125 л.с., налог;механика;передний;178 635 км;левый;1 поколение;синий;седан;1.8 MT;;;
Audi;A6;1995;400000;https://auto.drom.ru/klintsy/audi/a6/53235332.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Клинцах;бензин, 2.0 л;115 л.с., налог;АКПП;передний;190 000 км;левый;1 поколение;белый;седан;2.0E AT;;;
Audi;A4;1995;355000;https://auto.drom.ru/spb/audi/a4/119846093.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.8 л;150 л.с., налог;механика;передний;391 500 км;левый;1 поколение;черный;седан;1.8T MT;;;
Audi;A8;1995;220000;https://auto.drom.ru/duhovshchina/audi/a8/297103404.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Духовщине;бензин, 4.2 л;300 л.с., налог;АКПП;4WD;;левый;1 поколение;;;4.2 AT quattro;;;
Audi;A4;1995;115000;https://auto.drom.ru/zavolzhye/audi/a4/52694546.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Есть ограничения;Заволжье;бензин, 1.8 л;125 л.с., налог;механика;передний;;левый;1 поколение;;седан;1.8 MT;требуется ремонт или не на ходу;;
Audi;A4;1995;355000;https://auto.drom.ru/alexeevka/audi/a4/883328042.html;;;;;Алексеевке;бензин, 1.8 л;125 л.с., налог;механика;передний;291 800 км;левый;1 поколение;зеленый;седан;1.8 MT;;;
Audi;A4;1995;245000;https://auto.drom.ru/spb/audi/a4/53520531.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Есть ограничения;Санкт-Петербурге;бензин, 1.8 л;125 л.с., налог;механика;передний;290 000 км;левый;1 поколение;синий;седан;1.8 MT;;;
Audi;A4;1995;280000;https://auto.drom.ru/ruzaevka/audi/a4/578838775.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Рузаевке;бензин, 1.8 л;150 л.с., налог;механика;передний;310 000 км;левый;1 поколение;черный;седан;1.8T MT;;;
Audi;A8;1996;600000;https://auto.drom.ru/smolensk/audi/a8/566203647.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;бензин, 2.8 л;174 л.с., налог;АКПП;передний;550 000 км;левый;1 поколение;зеленый;;2.8 AT;;;
Audi;A4;1996;350000;https://auto.drom.ru/lyubertsy/audi/a4/491156061.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Люберцах;бензин, 2.6 л;150 л.с., налог;механика;передний;450 000 км;левый;1 поколение;зеленый;седан;2.6 MT;;;
