Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;VIN;
Mercedes-Benz;GLE;2021;9900000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53781268.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;44 020 км;левый;2 поколение;;;;
Mercedes-Benz;GLE;2021;8495000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53781270.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;35 605 км;левый;2 поколение;;;;
Mercedes-Benz;GLE;2021;9700000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/687964000.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;белый;41 802 км;левый;2 поколение;;;;
Mercedes-Benz;GLB-Class;2021;3795000;https://auto.drom.ru/moscow/mercedes-benz/glb/153174988.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;автомат;передний;;черный;44 868 км;левый;;;;;
Mercedes-Benz;E-Class;2021;7035000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53406954.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;купе;синий;30 227 км;левый;5 поколение, рестайлинг;;;;
Mercedes-Benz;GLS-Class;2021;10599000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/53406960.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;60 333 км;левый;2 поколение;;;;
Mercedes-Benz;GLE Coupe;2021;10890000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/52526511.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;;синий;26 167 км;левый;2 поколение;350 d 4MATIC;;;
Mercedes-Benz;V-Class;2021;8150000;https://auto.drom.ru/moscow/mercedes-benz/v-class/52526553.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;;белый;51 704 км;левый;3 поколение, рестайлинг;;;;
Mercedes-Benz;S-Class;2021;26403605;https://auto.drom.ru/moscow/mercedes-benz/s-class/52516787.html;;;;;Москве;бензин, 4.0 л;503 л.с., налог;АКПП;4WD;седан;черный;;левый;7 поколение;;;;
Mercedes-Benz;AMG GT;2021;18020325;https://auto.drom.ru/moscow/mercedes-benz/amg_gt/51212229.html;;;;;Москве;бензин, 3.0 л;435 л.с., налог;АКПП;4WD;лифтбек;черный;;левый;1 поколение, рестайлинг;3.0 AT GT 53 4MATIC+;;;
Mercedes-Benz;Vito;2021;6199657;https://auto.drom.ru/moscow/mercedes-benz/vito/642763151.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;;серый;60 000 км;левый;3 поколение, рестайлинг;;;;
Mercedes-Benz;E-Class;2021;5450000;https://auto.drom.ru/tula/mercedes-benz/e-class/755517701.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Туле;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;седан;черный;52 910 км;левый;5 поколение, рестайлинг;;;;
Mercedes-Benz;S-Class;2021;19250000;https://auto.drom.ru/moscow/mercedes-benz/s-class/218769829.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;седан;черный;17 796 км;левый;7 поколение;;;;
Mercedes-Benz;S-Class;2021;10333853;https://auto.drom.ru/minsk/mercedes-benz/s-class/53773821.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;седан;черный;40 379 км;левый;7 поколение;;;;
Mercedes-Benz;G-Class;2021;22995000;https://auto.drom.ru/spb/mercedes-benz/g-class/50472994.html;;;;;Санкт-Петербурге;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;джип/suv 5 дв.;серый;;левый;3 поколение;G 400 d;;;
Mercedes-Benz;E-Class;2021;6679000;https://auto.drom.ru/himki/mercedes-benz/e-class/53383861.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;купе;зеленый;32 151 км;левый;5 поколение, рестайлинг;;;;
Mercedes-Benz;GLS-Class;2021;11500000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/53391142.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;367 л.с., налог;автомат;4WD;;черный;72 777 км;левый;;;;;
Mercedes-Benz;S-Class;2021;13400000;https://auto.drom.ru/lyubertsy/mercedes-benz/s-class/53387699.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Люберцах;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;седан;черный;55 796 км;левый;7 поколение;S350 d 4MATIC Premium;;;
Mercedes-Benz;GLC;2021;3919789;https://auto.drom.ru/spb/mercedes-benz/glc-class/54066772.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;;белый;41 777 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;S-Class;2021;14445000;https://auto.drom.ru/moscow/mercedes-benz/s-class/54064403.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;седан;белый;4 974 км;левый;7 поколение;;;;
Mercedes-Benz;E-Class;2021;6895000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53769870.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;автомат;4WD;седан;серый;45 295 км;левый;;;;;
Mercedes-Benz;E-Class;2021;6690000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53769816.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;249 л.с., налог;АКПП;4WD;седан;белый;47 480 км;левый;5 поколение, рестайлинг;E 300d 4MATIC Sport Plus;;;
Mercedes-Benz;GLE;2021;9655000;https://auto.drom.ru/spb/mercedes-benz/gle-class/52959839.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;10 000 км;левый;2 поколение;GLE 400 d 4MATIC Sport;;;
Mercedes-Benz;GLE;2021;8975000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52499331.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;синий;14 795 км;левый;2 поколение;;;;
Mercedes-Benz;E-Class;2021;5130000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52499371.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;седан;черный;71 600 км;левый;5 поколение, рестайлинг;;;;
Mercedes-Benz;V-Class;2021;8500000;https://auto.drom.ru/moscow/mercedes-benz/v-class/368745306.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;163 л.с., налог;АКПП;4WD;;черный;33 916 км;левый;3 поколение, рестайлинг;;;;
Mercedes-Benz;E-Class;2021;4495700;https://auto.drom.ru/moscow/mercedes-benz/e-class/852377253.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;седан;черный;78 013 км;левый;5 поколение, рестайлинг;E 200 4MATIC Sport;;;
Mercedes-Benz;C-Class;2021;4236789;https://auto.drom.ru/spb/mercedes-benz/c-class/494312203.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;150 л.с., налог;автомат;задний;купе;белый;23 474 км;левый;;;;;
Mercedes-Benz;GLE Coupe;2021;11495000;https://auto.drom.ru/moscow/mercedes-benz/gle_coupe/695612798.html;;;;;Москве;бензин, 3.0 л;435 л.с., налог;АКПП;4WD;;черный;34 000 км, без пробега по РФ;левый;2 поколение;AMG 53 4MATIC+;;;
Mercedes-Benz;V-Class;2021;7500000;https://auto.drom.ru/moscow/mercedes-benz/v-class/53924085.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;;серый;58 048 км;левый;3 поколение, рестайлинг;;;;
Mercedes-Benz;CLE-Class;2021;9500000;https://auto.drom.ru/spb/mercedes-benz/cle-class/52466125.html;;;;;Санкт-Петербурге;бензин, 3.0 л;435 л.с., налог;автомат;4WD;купе;серебристый;27 400 км;левый;;;;;
Mercedes-Benz;CLA-Class;2021;3249000;https://auto.drom.ru/moscow/mercedes-benz/cla-class/54054809.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.3 л;150 л.с., налог;робот;передний;седан;синий;55 091 км;левый;2 поколение;CLA 200 DCT Sport;;;
Mercedes-Benz;GLE;2021;8820000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/54054536.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;синий;38 115 км;левый;2 поколение;GLE 300 d 4MATIC Sport Plus;;;
Mercedes-Benz;GLE;2021;8790000;https://auto.drom.ru/spb/mercedes-benz/gle-class/53764739.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;46 365 км;левый;2 поколение;;;;
Mercedes-Benz;E-Class;2021;5465000;https://auto.drom.ru/moscow/mercedes-benz/e-class/52494529.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;седан;белый;89 176 км;левый;5 поколение, рестайлинг;E 350d 4MATIC Sport Plus;;;
Mercedes-Benz;E-Class;2021;5450000;https://auto.drom.ru/moscow/mercedes-benz/e-class/723358447.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;седан;черный;25 135 км;левый;5 поколение, рестайлинг;E 200 4MATIC Sport;;;
Mercedes-Benz;V-Class;2021;9900000;https://auto.drom.ru/moscow/mercedes-benz/v-class/739568241.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;;белый;57 000 км;левый;3 поколение, рестайлинг;250 d AT L3 AVG Collection 4Matic;;;
Mercedes-Benz;GLE;2021;23265000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/805207279.html;;;;;Москве;бензин, 4.0 л, гибрид;612 л.с., налог;АКПП;4WD;;черный;;левый;2 поколение;GLE 63 S 4MATIC+;;;
Mercedes-Benz;EQS;2021;9999999;https://auto.drom.ru/moscow/mercedes-benz/eqs/50769243.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;электро;333 л.с., налог;АКПП;задний;лифтбек;черный;8 719 км;левый;1 поколение;EQS 450+;;;
Mercedes-Benz;GLE;2021;12348000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53756207.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л, гибрид;435 л.с., налог;АКПП;4WD;;черный;25 910 км;левый;2 поколение;GLE 53 4MATIC+;;;
Mercedes-Benz;GLS-Class;2021;11500000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/932758668.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;56 367 км;левый;2 поколение;GLS 400 d 4MATIC Premium;;;
Mercedes-Benz;S-Class;2021;17450000;https://auto.drom.ru/spb/mercedes-benz/s-class/53371954.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;седан;серый;9 324 км;левый;7 поколение;;;;
Mercedes-Benz;GLE;2021;9750000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/53366558.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.9 л;330 л.с., налог;АКПП;4WD;;черный;41 863 км;левый;2 поколение;;;;
Mercedes-Benz;GLS-Class;2021;18950000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/52930044.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.0 л, гибрид;612 л.с., налог;АКПП;4WD;;черный;24 954 км;левый;2 поколение;GLS 63 4MATIC+;;;
Mercedes-Benz;GLE;2021;12150000;https://auto.drom.ru/moscow/mercedes-benz/gle-class/52920576.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;435 л.с., налог;АКПП;4WD;;белый;27 349 км;левый;2 поколение;;;;
Mercedes-Benz;S-Class;2021;24990000;https://auto.drom.ru/moscow/mercedes-benz/s-class/52475247.html;;;;;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;седан;черный;;левый;7 поколение;;;;
Mercedes-Benz;GLS-Class;2021;17500000;https://auto.drom.ru/moscow/mercedes-benz/gls-class/601749481.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.0 л, гибрид;612 л.с., налог;АКПП;4WD;;черный;34 405 км;левый;2 поколение;GLS 63 4MATIC+;;;
Mercedes-Benz;GLE;2021;8620000;https://auto.drom.ru/spb/mercedes-benz/gle-class/54031064.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;60 270 км;левый;2 поколение;GLE 300 d 4MATIC Sport;;;
Mercedes-Benz;S-Class;2021;14850000;https://auto.drom.ru/spb/mercedes-benz/s-class/54031052.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;седан;черный;54 450 км;левый;7 поколение;S350 d 4MATIC Luxury;;;
Mercedes-Benz;S-Class;2021;12453000;https://auto.drom.ru/moscow/mercedes-benz/s-class/331115963.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;367 л.с., налог;АКПП;4WD;седан;черный;51 018 км;левый;7 поколение;;;;
Mercedes-Benz;GLA-Class;2021;3800000;https://auto.drom.ru/smolensk/mercedes-benz/gla-class/680174818.html;;;;;Смоленске;бензин, 2.0 л;224 л.с., налог;робот;4WD;;черный;37 500 км;левый;2 поколение;;;;
Mercedes-Benz;S-Class;2021;13500000;https://auto.drom.ru/spb/mercedes-benz/s-class/606800863.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель;;автомат;;седан;черный;93 120 км;левый;7 поколение;;;;
Mercedes-Benz;S-Class;2021;23990750;https://auto.drom.ru/moscow/mercedes-benz/s-class/480020937.html;;;;;Москве;бензин, 4.0 л;503 л.с., налог;АКПП;4WD;седан;серый;;левый;7 поколение;;;;
Mercedes-Benz;V-Class;2021;7878000;https://auto.drom.ru/moscow/mercedes-benz/v-class/53345698.html;Цвет не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;163 л.с., налог;автомат;4WD;;черный;58 351 км;левый;;;;;
Mercedes-Benz;V-Class;2021;21890000;https://auto.drom.ru/moscow/mercedes-benz/v-class/54032424.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.1 л;190 л.с., налог;АКПП;4WD;;черный;6 235 км;левый;3 поколение, рестайлинг;;;;
Mercedes-Benz;GLC;2021;6235000;https://auto.drom.ru/moscow/mercedes-benz/glc-class/54029345.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;;красный;67 642 км;левый;1 поколение, рестайлинг;;;;
Mercedes-Benz;S-Class;2021;20294955;https://auto.drom.ru/moscow/mercedes-benz/s-class/54023863.html;;;;;Москве;дизель, 2.9 л;249 л.с., налог;АКПП;4WD;седан;серый;;левый;7 поколение;;;;
Mercedes-Benz;E-Class;2021;5500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53746237.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;194 л.с., налог;АКПП;4WD;седан;серый;89 400 км;левый;5 поколение, рестайлинг;;;;
Mercedes-Benz;E-Class;2021;6500000;https://auto.drom.ru/moscow/mercedes-benz/e-class/53744232.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;седан;черный;25 000 км;левый;5 поколение, рестайлинг;E 200 AТ 4MATIC AMG Line;;;
Mercedes-Benz;GLS-Class;2021;11700000;https://auto.drom.ru/kazan/mercedes-benz/gls-class/53353198.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л, гибрид;367 л.с., налог;АКПП;4WD;;белый;71 535 км;левый;2 поколение;GLS 450 4MATIC Premium Plus;;;
Mercedes-Benz;E-Class;2021;7350000;https://auto.drom.ru/spb/mercedes-benz/e-class/53317306.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;197 л.с., налог;АКПП;4WD;купе;красный;28 000 км;левый;5 поколение, рестайлинг;;;;
