Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;
BMW;3-Series Gran Turismo;2018;3300000;https://auto.drom.ru/moscow/bmw/3-series_gran_turismo/880522093.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;автомат;4WD;82 253 км;левый;;синий;;;;
BMW;X1;2018;2254000;https://auto.drom.ru/kazan/bmw/x1/604667572.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 1.5 л;116 л.с., налог;автомат;передний;107 118 км;левый;;черный;;;;
BMW;5-Series;2018;2273291;https://auto.drom.ru/minsk/bmw/5-series/339026942.html;;;;;Минске;дизель, 2.0 л;190 л.с., налог;АКПП;задний;288 740 км;левый;7 поколение;серебристый;универсал;520d AT;;
BMW;6-Series Gran Turismo;2018;3257000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/471578319.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;задний;147 532 км;левый;1 поколение;синий;;;;
BMW;5-Series;2018;2950000;https://auto.drom.ru/moscow/bmw/5-series/792688308.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;104 000 км;левый;7 поколение;серый;седан;520i AT Business;;
BMW;5-Series;2018;2490455;https://auto.drom.ru/minsk/bmw/5-series/382469711.html;;;;;Минске;бензин, 2.0 л;252 л.с., налог;АКПП;задний;200 000 км;левый;7 поколение;черный;седан;530i AT;;
BMW;1-Series;2018;1850000;https://auto.drom.ru/moscow/bmw/1-series/246477211.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;136 л.с., налог;АКПП;задний;105 000 км;левый;2 поколение;белый;хэтчбек 5 дв.;;;
BMW;3-Series;2018;2537000;https://auto.drom.ru/moscow/bmw/3-series/632027617.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;92 310 км;левый;;белый;седан;;;
BMW;5-Series;2018;3400000;https://auto.drom.ru/moscow/bmw/5-series/580100669.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;64 274 км;левый;7 поколение;белый;седан;;;
BMW;7-Series;2018;4650000;https://auto.drom.ru/kazan/bmw/7-series/53986804.html;Цвет не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;249 л.с., налог;автомат;задний;118 270 км;левый;;черный;;;;
BMW;X5;2018;3920000;https://auto.drom.ru/moscow/bmw/x5/53287106.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;106 578 км;левый;3 поколение;белый;;xDrive 25d AT Business;;
BMW;1-Series;2018;1600000;https://auto.drom.ru/moscow/bmw/1-series/53225217.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;136 л.с., налог;АКПП;задний;87 000 км;левый;2 поколение, 2 рестайлинг;черный;хэтчбек 5 дв.;118i AT Base;;
BMW;X2;2018;2956000;https://auto.drom.ru/moscow/bmw/x2/52837505.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;231 л.с., налог;автомат;4WD;41 700 км;левый;;белый;;;;
BMW;5-Series;2018;3565000;https://auto.drom.ru/volgograd/bmw/5-series/52496067.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;дизель, 2.0 л;190 л.с., налог;АКПП;задний;67 000 км;левый;7 поколение;серый;седан;;;
BMW;5-Series;2018;3990000;https://auto.drom.ru/spb/bmw/5-series/691497877.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;142 000 км;левый;7 поколение;серый;седан;;;
BMW;X5;2018;2910829;https://auto.drom.ru/minsk/bmw/x5/53560557.html;;;;;Минске;бензин, 3.0 л;306 л.с., налог;АКПП;задний;84 000 км;левый;3 поколение;белый;;sDrive 35i AT;;
BMW;5-Series;2018;5997422;https://auto.drom.ru/minsk/bmw/5-series/52388464.html;;;;;Минске;бензин, 4.4 л;462 л.с., налог;АКПП;4WD;98 239 км;левый;7 поколение;черный;седан;;;
BMW;3-Series;2018;2729990;https://auto.drom.ru/moscow/bmw/3-series/133915402.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;132 866 км;левый;;серый;седан;;;
BMW;5-Series;2018;4365841;https://auto.drom.ru/spb/bmw/5-series/310003510.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;121 507 км;левый;7 поколение;черный;седан;;;
BMW;2-Series Gran Tourer;2018;2440000;https://auto.drom.ru/spb/bmw/2-series_gran_tourer/53978024.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;140 л.с., налог;АКПП;передний;121 000 км;левый;1 поколение, рестайлинг;синий;;218i AT;;
BMW;3-Series;2018;2475000;https://auto.drom.ru/spb/bmw/3-series/53661139.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;136 л.с., налог;АКПП;задний;63 250 км;левый;6 поколение, рестайлинг;черный;седан;;;
BMW;4-Series;2018;2259000;https://auto.drom.ru/spb/bmw/4-series/53272603.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;150 л.с., налог;автомат;задний;80 726 км;левый;;красный;купе;;;
BMW;5-Series;2018;2500000;https://auto.drom.ru/moscow/bmw/5-series/53271944.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;243 723 км;левый;7 поколение;черный;седан;;;
BMW;X2;2018;2990000;https://auto.drom.ru/moscow/bmw/x2/189566455.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;81 865 км;левый;1 поколение;белый;;;;
BMW;4-Series;2018;2448870;https://auto.drom.ru/minsk/bmw/4-series/53541364.html;;;;;Минске;бензин, 2.0 л;252 л.с., налог;автомат;задний;103 000 км;левый;1 поколение, рестайлинг;синий;лифтбек;;;
BMW;5-Series;2018;2763065;https://auto.drom.ru/minsk/bmw/5-series/53541032.html;;;;;Минске;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;146 000 км;левый;7 поколение;черный;универсал;520d AT xDrive;;
BMW;X6;2018;4800000;https://auto.drom.ru/spb/bmw/x6/833890916.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;84 000 км;левый;2 поколение;черный;;;;
BMW;5-Series;2018;3299999;https://auto.drom.ru/moscow/bmw/5-series/53140372.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;265 л.с., налог;АКПП;задний;140 000 км;левый;7 поколение;синий;универсал;530d AT;;
BMW;X3;2018;4200000;https://auto.drom.ru/moscow/bmw/x3/230048508.html;;;;;Москве;бензин, 3.0 л;360 л.с., налог;АКПП;4WD;114 000 км;левый;3 поколение;синий;;xDrive M40i AT Base;;
BMW;2-Series Active Tourer;2018;2315000;https://auto.drom.ru/moscow/bmw/2-series_active_tourer/374144188.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л, гибрид;136 л.с., налог;АКПП;4WD;69 000 км;левый;1 поколение, рестайлинг;черный;;225xe AT xDrive Luxury;;
BMW;i3;2018;2522799;https://auto.drom.ru/minsk/bmw/i3/52309764.html;;;;;Минске;электро;170 л.с., налог;АКПП;задний;52 000 км;левый;1 поколение, рестайлинг;серый;хэтчбек 5 дв.;i3 120 Ah;;
BMW;X4;2018;2915000;https://auto.drom.ru/moscow/bmw/x4/545433881.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;170 905 км;левый;;черный;;;;
BMW;6-Series Gran Turismo;2018;4349000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/327887918.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;265 л.с., налог;автомат;4WD;90 892 км;левый;;коричневый;;;;
BMW;X1;2018;1903650;https://auto.drom.ru/minsk/bmw/x1/52775461.html;;;;;Минске;дизель, 1.5 л;116 л.с., налог;механика;передний;201 000 км;левый;2 поколение;черный;;;;
BMW;5-Series;2018;3699999;https://auto.drom.ru/spb/bmw/5-series/53974522.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;задний;86 000 км;левый;7 поколение;синий;седан;;;
BMW;X4;2018;5690000;https://auto.drom.ru/spb/bmw/x4/53651471.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;265 л.с., налог;автомат;4WD;48 425 км;левый;2 поколение;черный;;;;
BMW;7-Series;2018;3985000;https://auto.drom.ru/novaya-usman/bmw/7-series/53249713.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Новой Усмани;бензин, 2.0 л, гибрид;258 л.с., налог;АКПП;задний;34 510 км;правый;6 поколение;белый;;740e iPerformance M Sport;;
BMW;5-Series;2018;3300000;https://auto.drom.ru/spb/bmw/5-series/52810032.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;230 000 км;левый;7 поколение;черный;седан;530i AT xDrive M Sport;;
BMW;X1;2018;2500000;https://auto.drom.ru/kazan/bmw/x1/52804223.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 1.5 л;140 л.с., налог;автомат;передний;100 021 км;левый;;коричневый;;;;
BMW;X1;2018;2935000;https://auto.drom.ru/moscow/bmw/x1/568121554.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;192 л.с., налог;автомат;4WD;59 000 км;левый;2 поколение;белый;;;;
BMW;1-Series;2018;2200000;https://auto.drom.ru/zvenigorod/bmw/1-series/105752840.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Звенигороде;бензин, 1.5 л;136 л.с., налог;АКПП;задний;160 000 км;левый;2 поколение, 2 рестайлинг;красный;хэтчбек 5 дв.;118i AT Model Advantage;;
BMW;5-Series;2018;3300000;https://auto.drom.ru/balashiha/bmw/5-series/656463588.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;дизель, 2.0 л;190 л.с., налог;АКПП;задний;78 495 км;левый;7 поколение;серый;седан;;;
BMW;X3;2018;3000000;https://auto.drom.ru/spb/bmw/x3/54132162.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;112 000 км;левый;3 поколение;коричневый;;xDrive 20i AT Luxury;;
BMW;X6;2018;4550000;https://auto.drom.ru/krasnogorsk/bmw/x6/348672276.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Красногорске;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;127 000 км;левый;2 поколение;черный;;;;
BMW;7-Series;2018;4237008;https://auto.drom.ru/minsk/bmw/7-series/53239015.html;;;;;Минске;бензин, 3.0 л;326 л.с., налог;АКПП;задний;53 000 км;левый;6 поколение;черный;;;;
BMW;5-Series;2018;2600000;https://auto.drom.ru/moscow/bmw/5-series/299220668.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;218 261 км;левый;7 поколение;черный;седан;;;
BMW;5-Series;2018;2500000;https://auto.drom.ru/moscow/bmw/5-series/101910766.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;202 709 км;левый;7 поколение;черный;седан;;;
BMW;5-Series;2018;3799000;https://auto.drom.ru/voronezh/bmw/5-series/561629657.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;дизель, 2.0 л;231 л.с., налог;АКПП;задний;100 181 км;левый;7 поколение;серый;седан;525d AT;;
BMW;5-Series;2018;3410000;https://auto.drom.ru/moscow/bmw/5-series/53650285.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;92 000 км;левый;7 поколение;черный;универсал;520d AT;;
BMW;X3;2018;3069000;https://auto.drom.ru/spb/bmw/x3/53646417.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;115 000 км;левый;3 поколение;черный;;;;
BMW;4-Series;2018;4375000;https://auto.drom.ru/moscow/bmw/4-series/916605685.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;326 л.с., налог;автомат;4WD;24 911 км;левый;;белый;открытый;;;
BMW;4-Series;2018;3489000;https://auto.drom.ru/spb/bmw/4-series/52785236.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;49 000 км;левый;1 поколение, рестайлинг;голубой;купе;;;
BMW;3-Series;2018;2160000;https://auto.drom.ru/moscow/bmw/3-series/51747989.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;152 506 км;левый;6 поколение, рестайлинг;черный;универсал;320d xDrive AT;;
BMW;7-Series;2018;5100000;https://auto.drom.ru/moscow/bmw/7-series/51539133.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;автомат;4WD;101 000 км;левый;6 поколение;черный;;;;
BMW;X6;2018;5550000;https://auto.drom.ru/moscow/bmw/x6/50324520.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;575 л.с., налог;АКПП;4WD;96 835 км;левый;2 поколение;черный;;;;
BMW;3-Series;2018;2650000;https://auto.drom.ru/moscow/bmw/3-series/50163931.html;;;;;Москве;дизель, 3.0 л;258 л.с., налог;АКПП;задний;233 222 км;левый;6 поколение, рестайлинг;черный;универсал;330d AT;;
BMW;X3;2018;3840000;https://auto.drom.ru/kazan/bmw/x3/47996817.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;100 000 км;левый;3 поколение;черный;;xDrive 30i AT M Sport;;
BMW;5-Series;2018;2550000;https://auto.drom.ru/spb/bmw/5-series/53436357.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;227 698 км;левый;7 поколение;черный;седан;;;
BMW;5-Series;2018;3950000;https://auto.drom.ru/kazan/bmw/5-series/531023018.html;;;;;Казани;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;92 000 км;левый;7 поколение;серый;седан;520d AT xDrive M Sport;;
BMW;X2;2018;2849000;https://auto.drom.ru/moscow/bmw/x2/268603527.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;140 л.с., налог;робот;передний;67 934 км;левый;1 поколение;синий;;;;
BMW;X3;2018;3570000;https://auto.drom.ru/nizhniy-novgorod/bmw/x3/775868774.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;175 000 км;левый;3 поколение;серый;;xDrive 20d AT xLine;;
BMW;X5;2018;6990000;https://auto.drom.ru/moscow/bmw/x5/53220961.html;;;;;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;42 125 км;левый;4 поколение;черный;;xDrive 30d AT xLine;;
BMW;5-Series;2018;3649000;https://auto.drom.ru/tula/bmw/5-series/514423809.html;Цвет не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Туле;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;94 058 км;левый;7 поколение;коричневый;седан;;;
BMW;6-Series Gran Turismo;2018;3960000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/53634858.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;320 л.с., налог;АКПП;4WD;95 000 км;левый;1 поколение;черный;;;;
BMW;X6;2018;5550000;https://auto.drom.ru/moscow/bmw/x6/53634538.html;Цвет не совпадает с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;77 327 км;левый;2 поколение;голубой;;;;
BMW;5-Series;2018;4020000;https://auto.drom.ru/moscow/bmw/5-series/53631727.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;64 360 км;левый;7 поколение;черный;седан;;;
BMW;5-Series;2018;3400000;https://auto.drom.ru/spb/bmw/5-series/53637021.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;91 825 км;левый;7 поколение;черный;седан;;;
BMW;5-Series;2018;3499000;https://auto.drom.ru/kursk/bmw/5-series/53231187.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Курске;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;128 770 км;левый;7 поколение;черный;седан;;;
BMW;X3;2018;3950000;https://auto.drom.ru/spb/bmw/x3/53218617.html;;;;;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;68 058 км, без пробега по РФ;левый;3 поколение;серый;;xDrive 20d AT M Sport;;
BMW;X6;2018;4650000;https://auto.drom.ru/moscow/bmw/x6/51852757.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;83 134 км;левый;2 поколение;синий;;;;
BMW;5-Series;2018;2815000;https://auto.drom.ru/moscow/bmw/5-series/333691382.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;103 500 км;левый;7 поколение;черный;седан;;;
BMW;5-Series;2018;2994550;https://auto.drom.ru/spb/bmw/5-series/52918049.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;183 100 км;левый;7 поколение;черный;седан;;;
BMW;3-Series;2018;2425000;https://auto.drom.ru/moscow/bmw/3-series/411085254.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;136 л.с., налог;АКПП;задний;55 000 км;левый;6 поколение, рестайлинг;черный;седан;;;
BMW;6-Series Gran Turismo;2018;5530000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/432694180.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;38 000 км;левый;1 поколение;черный;;;;
BMW;X3;2018;3000000;https://auto.drom.ru/moscow/bmw/x3/53946766.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;181 492 км;левый;3 поколение;черный;;xDrive 20d AT M Sport;;
BMW;5-Series;2018;3574000;https://auto.drom.ru/moscow/bmw/5-series/872000690.html;;;;;Москве;бензин, 2.0 л;252 л.с., налог;АКПП;задний;68 443 км;левый;7 поколение;серебристый;седан;530i AT;;
BMW;X6;2018;5049700;https://auto.drom.ru/moscow/bmw/x6/407636456.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;68 607 км;левый;2 поколение;белый;;;;
BMW;X5;2018;3950000;https://auto.drom.ru/spb/bmw/x5/587325294.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;136 156 км;левый;3 поколение;черный;;xDrive 25d AT Business;;
BMW;2-Series Active Tourer;2018;1910000;https://auto.drom.ru/moscow/bmw/2-series_active_tourer/592611922.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;140 л.с., налог;робот;передний;63 805 км;левый;1 поколение, рестайлинг;белый;;;;
BMW;3-Series;2018;2070000;https://auto.drom.ru/spb/bmw/3-series/528310522.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;136 л.с., налог;АКПП;задний;84 347 км;левый;6 поколение, рестайлинг;синий;седан;;;
BMW;5-Series;2018;4550000;https://auto.drom.ru/moscow/bmw/5-series/939339333.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;116 500 км;левый;7 поколение;синий;седан;530d AT xDrive M Sport;;
BMW;1-Series;2018;2085000;https://auto.drom.ru/himki/bmw/1-series/52768024.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 1.5 л;136 л.с., налог;АКПП;задний;35 267 км;левый;2 поколение;оранжевый;хэтчбек 5 дв.;;;
BMW;5-Series;2018;2500000;https://auto.drom.ru/moscow/bmw/5-series/479706096.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;217 372 км;левый;7 поколение;черный;седан;;;
BMW;X4;2018;3999000;https://auto.drom.ru/moscow/bmw/x4/884034192.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;157 337 км;левый;;черный;;;;
