Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;
BMW;X1;2013;1325000;https://auto.drom.ru/moscow/bmw/x1/543997321.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;оранжевый;167 485 км;левый;1 поколение, рестайлинг;;;
BMW;X3;2013;2650000;https://auto.drom.ru/spb/bmw/x3/53809958.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;белый;146 400 км;левый;2 поколение;;;
BMW;3-Series;2013;2000000;https://auto.drom.ru/moscow/bmw/3-series/893046974.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;131 000 км;левый;6 поколение;320i AT;;
BMW;X6;2013;3000000;https://auto.drom.ru/moscow/bmw/x6/370412177.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;381 л.с., налог;АКПП;4WD;;черный;184 000 км;левый;1 поколение, рестайлинг;xDrive M50d AT;;
BMW;X1;2013;1685000;https://auto.drom.ru/spb/bmw/x1/390643555.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;коричневый;145 000 км;левый;1 поколение, рестайлинг;xDrive 20i AT xLine;;
BMW;1-Series;2013;1095100;https://auto.drom.ru/spb/bmw/1-series/53886599.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;136 л.с., налог;АКПП;задний;хэтчбек 5 дв.;красный;152 344 км;левый;2 поколение;;;
BMW;5-Series;2013;1700000;https://auto.drom.ru/moscow/bmw/5-series/53888194.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;седан;черный;306 000 км;левый;6 поколение;528i AT xDrive Business;;
BMW;5-Series;2013;1999874;https://auto.drom.ru/spb/bmw/5-series/53877891.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;седан;черный;143 093 км;левый;6 поколение;;;
BMW;1-Series;2013;1010000;https://auto.drom.ru/moscow/bmw/1-series/53877738.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;136 л.с., налог;АКПП;задний;хэтчбек 5 дв.;красный;113 000 км;левый;2 поколение;;;
BMW;X6;2013;2500000;https://auto.drom.ru/pskov/bmw/x6/53103528.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Пскове;дизель, 3.0 л;245 л.с., налог;АКПП;4WD;;синий;200 000 км;левый;1 поколение, рестайлинг;;;
BMW;X1;2013;1289000;https://auto.drom.ru/spb/bmw/x1/428489788.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;150 л.с., налог;АКПП;задний;;черный;146 000 км;левый;1 поколение, рестайлинг;;;
BMW;5-Series;2013;1795000;https://auto.drom.ru/moscow/bmw/5-series/567052191.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;седан;белый;227 000 км;левый;6 поколение, рестайлинг;528i AT xDrive Luxury Line;;
BMW;3-Series;2013;1500000;https://auto.drom.ru/voronezh/bmw/3-series/477364877.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;синий;138 000 км;левый;6 поколение;316i AT;;
BMW;X5;2013;3800000;https://auto.drom.ru/moscow/bmw/x5/312843080.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;черный;174 300 км;левый;3 поколение;xDrive 30d AT;;
BMW;X6;2013;2650000;https://auto.drom.ru/tver/bmw/x6/758784668.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Твери;дизель, 3.0 л;245 л.с., налог;АКПП;4WD;;черный;288 000 км;левый;1 поколение, рестайлинг;;;
BMW;4-Series;2013;1990000;https://auto.drom.ru/spb/bmw/4-series/53875792.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;184 л.с., налог;АКПП;задний;купе;коричневый;212 000 км;левый;1 поколение;420d AT;;
BMW;3-Series;2013;1260000;https://auto.drom.ru/spb/bmw/3-series/53873200.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;коричневый;148 000 км;левый;6 поколение;;;
BMW;X1;2013;1511000;https://auto.drom.ru/moscow/bmw/x1/53867758.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;белый;96 800 км;левый;1 поколение, рестайлинг;;;
BMW;5-Series;2013;2150000;https://auto.drom.ru/kimry/bmw/5-series/53508196.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Кимрах;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;белый;170 000 км;левый;6 поколение, рестайлинг;520i AT;;
BMW;X5;2013;2090000;https://auto.drom.ru/kazan/bmw/x5/53505762.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;черный;170 244 км;левый;;;;
BMW;6-Series;2014;3199000;https://auto.drom.ru/spb/bmw/6-series/53495211.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;купе;оранжевый;61 988 км;левый;3 поколение;640d AT xDrive;;
BMW;5-Series;2014;2587000;https://auto.drom.ru/moscow/bmw/5-series/948364072.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;седан;серый;110 051 км;левый;6 поколение, рестайлинг;;;
BMW;3-Series;2014;1696000;https://auto.drom.ru/kazan/bmw/3-series/744105757.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;черный;180 000 км;левый;6 поколение;316i AT Special Edition;;
BMW;X3;2014;2599000;https://auto.drom.ru/moscow/bmw/x3/289006825.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;;бежевый;95 094 км;левый;2 поколение;;;
BMW;3-Series;2014;1430000;https://auto.drom.ru/kazan/bmw/3-series/602118969.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;195 000 км;левый;6 поколение;320i AT;;
BMW;5-Series;2014;2499000;https://auto.drom.ru/moscow/bmw/5-series/206746064.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;белый;82 570 км;левый;6 поколение, рестайлинг;;;
BMW;3-Series Gran Turismo;2014;1929000;https://auto.drom.ru/spb/bmw/3-series_gran_turismo/53045762.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;белый;160 327 км;левый;6 поколение;;;
BMW;X4;2014;2870000;https://auto.drom.ru/moscow/bmw/x4/935964122.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;3.0 л;;автомат;;;черный;124 100 км;левый;1 поколение;;;
BMW;4-Series;2014;2955000;https://auto.drom.ru/moscow/bmw/4-series/54119642.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;задний;лифтбек;серый;179 000 км;левый;1 поколение;420d AT;;
BMW;4-Series;2014;2650000;https://auto.drom.ru/moscow/bmw/4-series/51769926.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;купе;серый;46 000 км;левый;1 поколение;428i AT xDrive;;
BMW;X1;2014;1377000;https://auto.drom.ru/moscow/bmw/x1/179268399.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;150 л.с., налог;АКПП;задний;;коричневый;171 023 км;левый;1 поколение, рестайлинг;;;
BMW;5-Series Gran Turismo;2014;2697000;https://auto.drom.ru/moscow/bmw/5-series_gran_turismo/401406843.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;задний;;серый;179 688 км;левый;6 поколение, рестайлинг;520d AT;;
BMW;X3;2014;2478000;https://auto.drom.ru/moscow/bmw/x3/420286878.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;белый;95 661 км;левый;2 поколение;;;
BMW;X3;2014;2600000;https://auto.drom.ru/moscow/bmw/x3/900511237.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;;черный;62 000 км;левый;2 поколение;xDrive 28i AT Exclusive;;
BMW;X1;2014;1489000;https://auto.drom.ru/moscow/bmw/x1/53830834.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;150 л.с., налог;АКПП;задний;;оранжевый;98 900 км;левый;1 поколение, рестайлинг;;;
BMW;3-Series;2014;2270000;https://auto.drom.ru/moscow/bmw/3-series/54118400.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;седан;черный;115 901 км;левый;6 поколение;;;
BMW;3-Series;2014;1899000;https://auto.drom.ru/moscow/bmw/3-series/54111577.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;автомат;4WD;купе;синий;194 890 км;левый;;;;
BMW;i3;2014;1729000;https://auto.drom.ru/yaroslavl/bmw/i3/44778812.html;;;;;Ярославле;электро;170 л.с., налог;АКПП;задний;хэтчбек 5 дв.;коричневый;72 846 км;левый;1 поколение;i3 60 Ah;;
BMW;3-Series;2014;1650000;https://auto.drom.ru/belgorod/bmw/3-series/375021962.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Белгороде;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;коричневый;142 000 км;левый;6 поколение;316i AT;;
BMW;5-Series;2014;2389000;https://auto.drom.ru/spb/bmw/5-series/223408131.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;258 л.с., налог;АКПП;4WD;седан;серый;265 573 км;левый;6 поколение, рестайлинг;;;
BMW;X1;2014;1234000;https://auto.drom.ru/moscow/bmw/x1/53820565.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;150 л.с., налог;АКПП;задний;;белый;142 300 км;левый;1 поколение, рестайлинг;;;
BMW;3-Series Gran Turismo;2014;2101000;https://auto.drom.ru/moscow/bmw/3-series_gran_turismo/380947978.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;черный;116 855 км;левый;6 поколение;;;
BMW;X3;2014;2050000;https://auto.drom.ru/moscow/bmw/x3/53446334.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;черный;119 898 км;левый;2 поколение;;;
BMW;3-Series;2014;1319000;https://auto.drom.ru/moscow/bmw/3-series/54094747.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;белый;188 046 км;левый;6 поколение;;;
BMW;X4;2014;3280000;https://auto.drom.ru/moscow/bmw/x4/914207171.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;красный;103 700 км;левый;1 поколение;xDrive 30d AT;;
BMW;5-Series;2014;1950000;https://auto.drom.ru/moscow/bmw/5-series/511463539.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;305 000 км;левый;6 поколение, рестайлинг;;;
BMW;7-Series;2014;2273291;https://auto.drom.ru/minsk/bmw/7-series/53422372.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;бензин, 4.4 л;450 л.с., налог;АКПП;4WD;;черный;235 000 км;левый;5 поколение, рестайлинг;750Li AT xDrive;;
BMW;4-Series;2014;2718000;https://auto.drom.ru/moscow/bmw/4-series/299054685.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;купе;черный;56 541 км;левый;1 поколение;;;
BMW;X5;2014;3241000;https://auto.drom.ru/moscow/bmw/x5/583547990.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;серебристый;167 000 км;левый;3 поколение;;;
BMW;X3;2014;2125000;https://auto.drom.ru/moscow/bmw/x3/54084978.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;синий;129 000 км;левый;2 поколение;;;
BMW;X1;2014;1999000;https://auto.drom.ru/moscow/bmw/x1/474333844.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;;белый;110 388 км;левый;1 поколение, рестайлинг;sDrive20i AT;;
BMW;5-Series Gran Turismo;2014;1885168;https://auto.drom.ru/minsk/bmw/5-series_gran_turismo/810970912.html;;;;;Минске;дизель, 2.0 л;184 л.с., налог;АКПП;задний;;черный;270 000 км;левый;6 поколение, рестайлинг;520d AT;;
BMW;X3;2014;1780000;https://auto.drom.ru/nizhniy-novgorod/bmw/x3/651532838.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;белый;322 597 км;левый;2 поколение;xDrive 20i AT;;
BMW;5-Series;2014;2475000;https://auto.drom.ru/moscow/bmw/5-series/277632104.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;седан;белый;131 000 км;левый;6 поколение, рестайлинг;;;
BMW;3-Series;2014;1679000;https://auto.drom.ru/spb/bmw/3-series/941955813.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;белый;158 000 км;левый;6 поколение;;;
BMW;3-Series;2014;1489000;https://auto.drom.ru/spb/bmw/3-series/383012228.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;серый;140 000 км;левый;6 поколение;;;
BMW;X3;2014;2699000;https://auto.drom.ru/himki/bmw/x3/881096588.html;Цвет не совпадает с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;синий;84 388 км;левый;2 поколение;;;
BMW;X6;2014;3699000;https://auto.drom.ru/spb/bmw/x6/659598427.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 4.4 л;450 л.с., налог;АКПП;4WD;;белый;96 820 км;левый;2 поколение;;;
BMW;X3;2014;2179000;https://auto.drom.ru/spb/bmw/x3/489036152.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;;бежевый;174 900 км;левый;2 поколение;;;
BMW;X6;2014;2350000;https://auto.drom.ru/orel/bmw/x6/54076063.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Есть ограничения;Орле;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;белый;228 000 км;левый;1 поколение, рестайлинг;xDrive 35i AT;;
BMW;3-Series;2014;1690000;https://auto.drom.ru/spb/bmw/3-series/838427484.html;Цвет не совпадает с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;бежевый;191 838 км;левый;6 поколение;;;
BMW;5-Series;2014;2149000;https://auto.drom.ru/volgograd/bmw/5-series/54075390.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;162 780 км;левый;6 поколение, рестайлинг;;;
BMW;X3;2014;2100000;https://auto.drom.ru/tatishchevo/bmw/x3/54070642.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Татищево;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;коричневый;245 000 км;левый;2 поколение, рестайлинг;xDrive 20d AT;;
BMW;5-Series;2014;1558789;https://auto.drom.ru/spb/bmw/5-series/53789013.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;белый;232 890 км;левый;6 поколение, рестайлинг;;;
BMW;5-Series;2014;1700000;https://auto.drom.ru/spb/bmw/5-series/52963192.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;265 000 км;левый;6 поколение, рестайлинг;;;
BMW;3-Series;2014;2120000;https://auto.drom.ru/kolomna/bmw/3-series/52526121.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Коломне;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;седан;белый;185 000 км;левый;6 поколение;320i AT xDrive M Sport;;
BMW;5-Series;2014;2349000;https://auto.drom.ru/kazan/bmw/5-series/50665519.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;седан;синий;128 193 км;левый;6 поколение, рестайлинг;;;
BMW;3-Series;2014;1340000;https://auto.drom.ru/kaluga/bmw/3-series/561636176.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Калуге;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;белый;209 599 км;левый;6 поколение;;;
BMW;X3;2014;2157000;https://auto.drom.ru/moscow/bmw/x3/591737119.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;красный;180 000 км;левый;2 поколение;;;
BMW;X4;2014;2788000;https://auto.drom.ru/kazan/bmw/x4/51760741.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;красный;163 000 км;левый;1 поколение;xDrive 30d AT;;
BMW;5-Series;2014;2450000;https://auto.drom.ru/moscow/bmw/5-series/54019114.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;задний;седан;белый;173 000 км;левый;6 поколение, рестайлинг;;;
BMW;X3;2014;2649000;https://auto.drom.ru/moscow/bmw/x3/497230009.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;белый;91 020 км;левый;2 поколение, рестайлинг;;;
BMW;5-Series;2014;2248222;https://auto.drom.ru/moscow/bmw/5-series/113804899.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;задний;седан;серый;147 155 км;левый;6 поколение, рестайлинг;;;
BMW;5-Series;2014;1750000;https://auto.drom.ru/moscow/bmw/5-series/483001564.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;синий;190 058 км;левый;6 поколение, рестайлинг;;;
BMW;7-Series;2014;2265000;https://auto.drom.ru/spb/bmw/7-series/53779143.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;;синий;231 015 км;левый;5 поколение, рестайлинг;;;
BMW;X1;2014;1699000;https://auto.drom.ru/moscow/bmw/x1/53775214.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;белый;84 132 км;левый;1 поколение, рестайлинг;;;
BMW;3-Series Gran Turismo;2014;2290000;https://auto.drom.ru/moscow/bmw/3-series_gran_turismo/52510637.html;Модель не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;белый;113 014 км;левый;6 поколение;;;
BMW;5-Series;2014;1995000;https://auto.drom.ru/moscow/bmw/5-series/128333117.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;2.0 л;;автомат;;седан;черный;200 038 км;левый;6 поколение, рестайлинг;;;
BMW;3-Series Gran Turismo;2014;1859789;https://auto.drom.ru/spb/bmw/3-series_gran_turismo/567062832.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;коричневый;224 421 км;левый;6 поколение;;;
