Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;
BMW;1-Series;2011;1068000;https://auto.drom.ru/balashiha/bmw/1-series/54018994.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;бензин, 1.6 л;115 л.с., налог;автомат;задний;хэтчбек 5 дв.;белый;71 992 км;левый;;;;
BMW;X3;2011;1910000;https://auto.drom.ru/moscow/bmw/x3/502978202.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;серый;163 015 км;левый;2 поколение;;;
BMW;X1;2011;1131000;https://auto.drom.ru/moscow/bmw/x1/343722517.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;150 л.с., налог;АКПП;задний;;коричневый;162 068 км;левый;1 поколение;;;
BMW;5-Series;2011;1430000;https://auto.drom.ru/saransk/bmw/5-series/375812776.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Саранске;бензин, 2.5 л;204 л.с., налог;АКПП;задний;седан;белый;223 000 км;левый;6 поколение;523i АT Базовая;;
BMW;X5;2011;1839000;https://auto.drom.ru/voronezh/bmw/x5/944706823.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 4.4 л;407 л.с., налог;АКПП;4WD;;черный;184 930 км;левый;2 поколение, рестайлинг;;;
BMW;X3;2011;2149000;https://auto.drom.ru/moscow/bmw/x3/54002610.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;синий;90 210 км;левый;2 поколение;;;
BMW;3-Series;2011;1250000;https://auto.drom.ru/kazan/bmw/3-series/909848934.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;серый;210 000 км;левый;5 поколение, рестайлинг;320i AT Edition Exclusive;;
BMW;5-Series;2011;2300000;https://auto.drom.ru/moscow/bmw/5-series/400989458.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;204 л.с., налог;АКПП;задний;седан;серебристый;148 000 км;левый;6 поколение;523i АT Базовая;;
BMW;X3;2011;2260000;https://auto.drom.ru/moscow/bmw/x3/53300852.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;коричневый;185 500 км;левый;2 поколение;xDrive20d AT;;
BMW;3-Series;2011;1170000;https://auto.drom.ru/vologda/bmw/3-series/53985652.html;;;;;Вологде;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;черный;225 396 км;левый;5 поколение, рестайлинг;320i AT Edition Exclusive;;
BMW;X3;2012;1799000;https://auto.drom.ru/nizhniy-novgorod/bmw/x3/53746169.html;;;;;Нижнем Новгороде;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;черный;265 674 км;левый;2 поколение;xDrive 20d AT;;
BMW;X1;2012;1450000;https://auto.drom.ru/dzerzhinsk/bmw/x1/54016991.html;;;;;Дзержинске;бензин, 2.0 л;150 л.с., налог;АКПП;задний;;коричневый;165 300 км;левый;1 поколение;sDrive 18i AT Urban;;
BMW;X3;2012;1700000;https://auto.drom.ru/ramenskoe/bmw/x3/932637050.html;;;;;Раменском;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;серый;286 000 км;левый;2 поколение;;;
BMW;X6;2013;2850000;https://auto.drom.ru/moscow/bmw/x6/54108125.html;;;;;Москве;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;черный;123 456 км;левый;1 поколение, рестайлинг;;;
BMW;X1;2013;1340000;https://auto.drom.ru/shuya/bmw/x1/933478832.html;;;;;Шуе;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;черный;199 000 км;левый;1 поколение, рестайлинг;xDrive 20d AT Business;;
BMW;1-Series;2013;1225000;https://auto.drom.ru/bryansk/bmw/1-series/54152149.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Брянске;бензин, 1.6 л;136 л.с., налог;АКПП;задний;хэтчбек 3 дв.;белый;196 000 км;левый;2 поколение;116i AT Базовая;;
BMW;7-Series;2013;2079230;https://auto.drom.ru/minsk/bmw/7-series/53486621.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Минске;бензин, 3.0 л;320 л.с., налог;АКПП;4WD;;черный;284 000 км;левый;5 поколение, рестайлинг;740Li AT xDrive;;
BMW;X1;2013;1120000;https://auto.drom.ru/spb/bmw/x1/53493380.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;150 л.с., налог;АКПП;задний;;коричневый;140 247 км;левый;1 поколение, рестайлинг;;;
BMW;3-Series;2013;1830000;https://auto.drom.ru/moscow/bmw/3-series/53865817.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;седан;коричневый;146 040 км;левый;6 поколение;;;
BMW;X5;2013;4190000;https://auto.drom.ru/moscow/bmw/x5/53311429.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;381 л.с., налог;АКПП;4WD;;синий;178 500 км;левый;3 поколение;xDrive M50d AT;;
BMW;3-Series;2014;1697000;https://auto.drom.ru/moscow/bmw/3-series/650781934.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;коричневый;152 871 км;левый;6 поколение;;;
BMW;X6;2014;2600000;https://auto.drom.ru/velikiy-novgorod/bmw/x6/643134178.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Великом Новгороде;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;черный;203 000 км;левый;1 поколение, рестайлинг;;;
BMW;X4;2014;2300000;https://auto.drom.ru/minsk/bmw/x4/53485446.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;302 000 км;левый;1 поколение;xDrive 28i AT;;
BMW;3-Series;2014;1650000;https://auto.drom.ru/volgograd/bmw/3-series/53483352.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;черный;127 000 км;левый;6 поколение;316i AT Special Edition;;
BMW;7-Series;2014;2350000;https://auto.drom.ru/moscow/bmw/7-series/51879004.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;320 л.с., налог;АКПП;4WD;;черный;260 км;левый;5 поколение, рестайлинг;740Li AT xDrive;;
BMW;5-Series;2014;2425000;https://auto.drom.ru/moscow/bmw/5-series/883707312.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;седан;синий;96 014 км;левый;6 поколение, рестайлинг;;;
BMW;3-Series;2014;1723000;https://auto.drom.ru/spb/bmw/3-series/164401926.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;белый;204 125 км;левый;6 поколение;;;
BMW;5-Series;2014;2449000;https://auto.drom.ru/moscow/bmw/5-series/920019510.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;задний;седан;белый;188 000 км;левый;6 поколение, рестайлинг;;;
BMW;3-Series;2014;1959000;https://auto.drom.ru/moscow/bmw/3-series/53831846.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;серый;132 021 км;левый;6 поколение;;;
BMW;3-Series;2014;2080000;https://auto.drom.ru/spb/bmw/3-series/53038298.html;Цвет не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;184 л.с., налог;автомат;4WD;лифтбек;черный;151 000 км;левый;;;;
BMW;3-Series;2014;1990000;https://auto.drom.ru/volgograd/bmw/3-series/855490269.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;синий;124 040 км;левый;6 поколение;320i AT;;
BMW;3-Series;2014;2350000;https://auto.drom.ru/moscow/bmw/3-series/749561022.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;седан;серебристый;79 500 км;левый;6 поколение;320i AT xDrive M Sport;;
BMW;X3;2014;2075000;https://auto.drom.ru/balashiha/bmw/x3/192427494.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;черный;220 434 км;левый;2 поколение, рестайлинг;;;
BMW;5-Series;2014;1950000;https://auto.drom.ru/tambov/bmw/5-series/731987179.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Есть ограничения;Тамбове;дизель, 2.0 л;184 л.с., налог;АКПП;задний;седан;белый;193 000 км;левый;6 поколение, рестайлинг;;;
BMW;5-Series;2014;2100000;https://auto.drom.ru/minsk/bmw/5-series/52039781.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;седан;черный;160 000 км;левый;6 поколение, рестайлинг;528i AT xDrive Luxury Line;;
BMW;3-Series;2014;2380000;https://auto.drom.ru/moscow/bmw/3-series/798707107.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;седан;синий;149 000 км;левый;6 поколение;;;
BMW;5-Series;2014;2400000;https://auto.drom.ru/spb/bmw/5-series/53828580.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;коричневый;120 000 км;левый;6 поколение, рестайлинг;520i AT;;
BMW;3-Series;2014;1650000;https://auto.drom.ru/spb/bmw/3-series/53821481.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;серый;99 721 км;левый;6 поколение;;;
BMW;X3;2014;2430000;https://auto.drom.ru/spb/bmw/x3/894011463.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;128 860 км;левый;2 поколение;;;
BMW;3-Series Gran Turismo;2014;1997000;https://auto.drom.ru/moscow/bmw/3-series_gran_turismo/54100290.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;голубой;135 800 км;левый;6 поколение;;;
BMW;3-Series;2014;1598000;https://auto.drom.ru/moscow/bmw/3-series/54110516.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;белый;106 461 км;левый;6 поколение;;;
BMW;3-Series Gran Turismo;2014;2600000;https://auto.drom.ru/nizhniy-novgorod/bmw/3-series_gran_turismo/54107567.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;;белый;141 000 км;левый;6 поколение;328i AT xDrive;;
BMW;X1;2014;1674000;https://auto.drom.ru/moscow/bmw/x1/54099677.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;синий;125 170 км;левый;1 поколение, рестайлинг;;;
BMW;X3;2014;2200000;https://auto.drom.ru/moscow/bmw/x3/813980783.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;белый;118 587 км;левый;2 поколение;;;
BMW;X3;2014;1899000;https://auto.drom.ru/moscow/bmw/x3/53438258.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;;черный;134 682 км;левый;2 поколение;;;
BMW;5-Series;2014;2497000;https://auto.drom.ru/moscow/bmw/5-series/197089125.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;89 928 км;левый;6 поколение, рестайлинг;;;
BMW;X1;2014;1370000;https://auto.drom.ru/moscow/bmw/x1/778071684.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;4WD;;белый;195 000 км;левый;1 поколение, рестайлинг;xDrive20d AT;;
BMW;3-Series;2014;1540000;https://auto.drom.ru/moscow/bmw/3-series/301911705.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;седан;черный;185 451 км;левый;6 поколение;;;
BMW;5-Series;2014;2440000;https://auto.drom.ru/moscow/bmw/5-series/762330304.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;седан;белый;188 000 км;левый;6 поколение, рестайлинг;;;
BMW;X1;2014;1395000;https://auto.drom.ru/moscow/bmw/x1/881431149.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;150 л.с., налог;АКПП;задний;;серый;115 980 км;левый;1 поколение, рестайлинг;;;
BMW;i3;2014;1350000;https://auto.drom.ru/voronezh/bmw/i3/53788393.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;0.6 л, гибрид;170 л.с., налог;;задний;хэтчбек 5 дв.;черный;210 000 км;правый;1 поколение;;;
BMW;X1;2014;1429000;https://auto.drom.ru/moscow/bmw/x1/53433675.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;150 л.с., налог;АКПП;задний;;белый;117 804 км;левый;1 поколение, рестайлинг;;;
BMW;3-Series;2014;1285000;https://auto.drom.ru/moscow/bmw/3-series/311629709.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;136 л.с., налог;АКПП;задний;седан;синий;249 805 км;левый;6 поколение;;;
