Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;
BMW;X6;2021;9350000;https://auto.drom.ru/spb/bmw/x6/53879101.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;49 218 км;левый;3 поколение;черный;;xDrive 30d AT M Sport Plus;;
BMW;X5;2021;7939000;https://auto.drom.ru/moscow/bmw/x5/53515492.html;;;;;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;40 056 км;левый;4 поколение;белый;;;;
BMW;X5;2021;7450000;https://auto.drom.ru/moscow/bmw/x5/52957553.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;231 л.с., налог;АКПП;4WD;69 835 км;левый;4 поколение;серый;;;;
BMW;X4;2021;6610000;https://auto.drom.ru/moscow/bmw/x4/52649736.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;37 228 км;левый;2 поколение;серый;;;;
BMW;M5;2021;16000000;https://auto.drom.ru/moscow/bmw/m5/52214039.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;635 л.с., налог;АКПП;4WD;14 000 км;левый;6 поколение, рестайлинг;зеленый;седан;;;
BMW;M5;2021;16649000;https://auto.drom.ru/moscow/bmw/m5/203380075.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 4.4 л;635 л.с., налог;АКПП;4WD;12 924 км;левый;6 поколение, рестайлинг;зеленый;седан;;;
BMW;X7;2021;13416000;https://auto.drom.ru/moscow/bmw/x7/512670379.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;24 198 км;левый;1 поколение;белый;;;;
BMW;4-Series;2021;5570100;https://auto.drom.ru/spb/bmw/4-series/809036055.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;39 698 км;левый;2 поколение;синий;купе;;;
BMW;X5;2021;14850000;https://auto.drom.ru/moscow/bmw/x5/51496966.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;21 000 км;левый;4 поколение;серый;;M Competition;;
BMW;3-Series;2021;3920000;https://auto.drom.ru/moscow/bmw/3-series/54056523.html;;;;;Москве;бензин, 2.0 л;258 л.с., налог;АКПП;4WD;25 000 км, без пробега по РФ;левый;7 поколение;синий;седан;330i AT xDrive Advantage;;
BMW;X3;2021;6450000;https://auto.drom.ru/moscow/bmw/x3/753056415.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;38 026 км;левый;3 поколение, рестайлинг;белый;;xDrive 30i AT M Sport Plus;;
